@relation 'magic04_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.5-A12-M-1'

@attribute 0.449fSize-0.442fConc-0.429fConc1+0.408fLength+0.395fWidth+0.257fDist-0.145fAsym-0.097fAlpha+0.012fM3Trans+0.005fM3Long numeric
@attribute '0.6  fM3Long+0.487fAsym-0.457fAlpha-0.245fWidth-0.226fLength-0.196fConc1-0.188fConc+0.093fSize-0.031fM3Trans+0.012fDist' numeric
@attribute class {g,h}

@data
-2.621367,-0.676601,g
2.729276,-0.851598,g
-1.754566,-0.05015,g
-1.749286,-0.219412,g
1.82934,1.97344,g
-0.796035,-0.135415,g
-1.925039,0.516133,g
-1.498851,-0.060326,g
0.14597,0.851965,g
0.827985,1.531174,g
2.745692,0.900775,g
-0.233024,0.731398,g
-0.863726,0.740746,g
-2.983456,-0.963908,g
-1.271188,0.247402,g
-1.4466,0.480626,g
-2.36955,-0.518026,g
-0.68416,0.548471,g
-0.161847,0.51679,g
-0.117758,0.421149,g
-0.767665,0.73599,g
2.341095,2.040402,g
-0.522072,-0.832389,g
-1.725392,-1.251961,g
-0.169389,1.311515,g
2.393882,1.098166,g
0.157204,0.889524,g
-0.245445,-0.103743,g
-0.147555,1.071196,g
-0.922318,0.305084,g
-1.534473,0.12695,g
-0.633686,0.870889,g
-1.658202,0.520259,g
-0.391868,0.400223,g
-1.313181,-0.292282,g
1.871554,1.92776,g
1.964514,1.990122,g
-3.649486,-1.432183,g
1.483639,0.428953,g
2.2164,0.64331,g
-0.25817,-0.155595,g
-0.682486,1.056516,g
2.384627,1.940213,g
-2.015693,0.183945,g
0.784319,0.974315,g
-0.557775,0.777919,g
-1.97802,-0.3995,g
-0.69019,0.268943,g
-1.027267,-0.911907,g
0.318586,0.948118,g
1.801327,1.569141,g
-1.411491,-1.07908,g
0.482669,0.822731,g
1.430332,0.544203,g
0.282095,0.757713,g
1.757199,1.172769,g
0.425647,0.811354,g
0.722431,1.783039,g
-1.161007,-0.109268,g
-3.326489,-0.558614,g
0.242671,0.692456,g
-3.075976,-0.591381,g
-0.505109,-0.150391,g
-0.763199,1.155331,g
4.359797,1.27868,g
-2.099261,-0.218099,g
-1.234998,0.262689,g
-2.723599,-1.243007,g
1.966208,1.848248,g
-1.771611,-1.068542,g
-0.696238,-0.34341,g
1.778422,0.710796,g
-1.816692,0.198879,g
-1.377696,0.273906,g
-0.28652,-0.122655,g
1.354467,1.436438,g
-3.006625,-1.716701,g
-1.89647,0.572165,g
-0.727008,-0.851148,g
-2.752787,-0.854624,g
-1.178037,0.645412,g
1.018063,0.409507,g
-0.68165,-0.068401,g
4.421636,1.216904,g
-0.165379,1.174426,g
-1.500761,-0.310178,g
-0.454209,0.285515,g
-0.4381,0.653644,g
-1.366323,0.025099,g
-1.365174,-0.665747,g
0.824213,1.311021,g
1.695516,0.655129,g
-1.605423,-0.372385,g
-4.007579,-2.015894,g
-2.678879,-0.987225,g
2.131148,1.950057,g
-1.931314,-0.829396,g
-1.023623,-0.464405,g
-1.104944,0.467797,g
2.512415,1.071387,g
0.244895,-0.551081,g
1.04491,-0.167585,g
0.072821,0.724087,g
0.556263,0.196897,g
-1.802671,0.034967,g
-0.418211,0.95268,g
-0.629209,-0.026718,g
3.600226,2.228875,g
1.280397,1.600125,g
-1.393883,0.08765,g
-0.005834,1.252275,g
1.06509,1.795532,g
3.143296,2.184873,g
0.758749,0.412132,g
-1.743775,-0.538323,g
-1.925903,0.483406,g
2.086257,1.969427,g
0.486368,0.296527,g
-0.879123,0.087986,g
2.218732,1.800611,g
-0.266482,0.602416,g
0.494627,0.683687,g
0.413327,1.378972,g
3.070608,0.483694,g
-3.465983,-0.967254,g
-1.392161,-0.178861,g
-3.335393,-0.428272,g
0.95419,0.320132,g
-0.668452,-0.937101,g
2.715119,1.895285,g
-2.731243,-0.160125,g
0.17926,1.332914,g
-0.343526,0.413413,g
-0.384568,-0.843211,g
2.684475,1.748129,g
0.612566,-0.080463,g
-0.3743,0.966375,g
0.142928,1.062885,g
-0.516627,0.575005,g
-0.834902,1.15888,g
-1.353054,-1.047002,g
-2.491554,-0.751371,g
-0.861775,0.851781,g
-0.057594,0.47324,g
-1.926086,-0.141508,g
-2.454799,-0.849206,g
2.314307,1.712997,g
-0.410224,0.41732,g
-3.537573,-0.826636,g
0.506695,1.084974,g
-1.667485,-0.60107,g
-2.975682,-1.189235,g
-2.730128,-1.175726,g
-0.142218,-0.134399,g
-1.058289,0.788982,g
2.447,0.453538,g
0.976684,0.855012,g
-0.090509,-0.404924,g
0.154633,-0.148527,g
-0.701063,0.700935,g
1.5948,0.882561,g
0.858787,-2.869071,g
-1.983313,0.505187,g
-1.472972,0.277915,g
-1.88147,-0.522919,g
1.649023,2.41345,g
-2.537861,-0.064338,g
-3.056046,-0.082393,g
1.950582,0.66025,g
-3.221405,-1.317487,g
-0.756906,0.213919,g
-0.162339,0.634383,g
-0.91177,0.556916,g
-2.622034,-0.418757,g
-0.104755,0.330053,g
2.396185,0.657185,g
-3.349316,-0.217631,g
-3.194236,-1.475141,g
-3.293289,-1.426283,g
-0.598237,0.898257,g
-3.078215,-0.354045,g
0.292589,0.437083,g
-1.15177,0.702279,g
-0.664687,0.734251,g
-2.993385,-1.0061,g
-2.35533,-0.99927,g
-3.395106,-0.712354,g
2.590106,2.39493,g
0.106138,1.269292,g
2.860336,1.668506,g
2.160664,0.529027,g
-1.804049,-0.422636,g
-0.592964,0.89661,g
-1.374364,0.106889,g
-0.355095,1.069879,g
1.790583,2.41181,g
-1.609951,-0.669783,g
1.847109,1.697266,g
-1.472164,-0.929442,g
-2.677714,-0.069991,g
2.805036,-0.191862,g
-1.430793,-0.082441,g
3.102088,2.203327,g
2.813745,1.423522,g
2.429215,2.325115,g
0.986561,1.747851,g
-2.995179,-0.090593,g
-3.757836,-1.507427,g
-1.630888,-0.988943,g
-2.761541,-1.385297,g
-0.697781,0.880939,g
2.513934,1.147914,g
1.943313,0.125521,g
1.014655,0.728656,g
1.862171,1.845532,g
0.610563,1.120676,g
-1.838366,-0.214842,g
-3.368773,-0.889239,g
-3.338677,0.182688,g
-3.436253,-1.311513,g
-0.96079,0.356478,g
-1.696974,0.495914,g
2.176832,2.032768,g
-3.672521,-0.53643,g
1.249317,2.017031,g
-1.348604,-0.614249,g
-3.005798,-1.041082,g
0.111233,0.85074,g
2.24198,1.69017,g
1.914765,0.493637,g
-1.415985,0.074698,g
-0.189881,1.010182,g
1.360281,-0.532197,g
4.180484,0.385848,g
0.224326,0.857766,g
-1.371237,-0.696976,g
-0.315785,0.895302,g
-2.869503,-1.005707,g
-1.648258,-0.588854,g
0.412262,1.412541,g
-2.916257,-0.689647,g
-1.280336,0.050563,g
0.78765,0.591961,g
-0.679566,-0.725111,g
1.918184,2.007111,g
-0.432793,0.737825,g
2.010039,1.065371,g
-2.731102,-0.613465,g
-1.478851,0.352801,g
1.304069,0.161938,g
-0.561515,0.406219,g
-1.978624,-0.417735,g
2.035874,0.834688,g
3.610247,1.078786,g
1.808396,0.901599,g
-0.857633,-0.379593,g
-0.407003,-0.466236,g
-0.885317,0.45329,g
-1.268184,0.495218,g
-1.510389,0.250172,g
-0.274363,0.54974,g
-0.305407,-0.003957,g
0.033306,0.324115,g
-3.645494,-0.571896,g
-2.847789,-0.368902,g
2.519179,0.948728,g
-2.708687,-1.304622,g
0.232032,1.568155,g
-0.120649,-0.462137,g
0.899582,0.8631,g
-1.879789,0.117645,g
-1.985001,0.016771,g
0.142228,0.859122,g
-0.353335,0.188937,g
1.091279,0.547974,g
-3.450612,-1.693308,g
2.149336,1.897268,g
0.50046,0.968707,g
-3.459179,-1.516391,g
-0.765811,-1.108874,g
-2.126516,-0.157081,g
-2.200555,0.422791,g
1.488555,1.922698,g
-2.344183,-0.276371,g
0.445128,0.560656,g
0.193626,0.03222,g
-0.198396,0.05837,g
-1.303776,-0.202094,g
0.442469,0.140811,g
-0.798914,-0.158513,g
0.68952,1.040412,g
0.273213,1.408818,g
-0.672378,-0.931358,g
-1.859133,-0.523964,g
-0.269762,-0.197086,g
-1.458124,0.778805,g
-2.054054,-0.461919,g
-0.626281,1.036629,g
-3.213241,-1.386008,g
0.807659,1.31293,g
1.618878,0.627624,g
-2.389124,-0.516982,g
-1.92075,-0.064098,g
1.486507,1.100748,g
-0.089401,0.863365,g
-1.497215,0.40044,g
1.067142,1.336091,g
-0.044968,0.516778,g
1.516099,-0.243805,g
-0.574845,-0.043305,g
-1.413235,-0.647399,g
-2.834881,-0.242687,g
2.207474,0.169091,g
-0.658106,-0.120045,g
-0.821211,0.568035,g
0.684533,0.611998,g
0.750973,0.855503,g
0.019121,0.476366,g
0.001291,0.300502,g
-2.303979,-0.51538,g
-3.258526,-0.31697,g
2.716477,0.305234,g
-1.847279,0.150138,g
0.4784,0.343199,g
-2.23401,0.124603,g
-0.571981,0.017228,g
2.752845,0.559763,g
1.72804,1.577253,g
-1.956017,0.175841,g
1.576722,1.889308,g
1.256916,1.706663,g
2.333495,1.592445,g
1.919861,1.630395,g
1.875459,1.6963,g
-2.154258,-0.046724,g
-3.152462,-0.439259,g
-0.198854,-0.174342,g
-0.02117,0.056858,g
0.730445,1.375234,g
1.733284,1.681479,g
-1.47679,-0.345834,g
-1.015647,1.007918,g
-0.165073,0.635622,g
-0.305625,0.020595,g
-0.782404,-0.995095,g
-3.678282,-1.580643,g
-2.501016,-0.187228,g
-1.276599,-0.012554,g
1.508512,0.925377,g
3.110283,2.469786,g
-1.854549,-0.216868,g
1.045056,0.420248,g
-1.896431,-0.532305,g
-0.588114,0.695645,g
-3.085411,0.051038,g
-1.427243,0.437368,g
-1.26306,0.1371,g
-0.102179,-0.74729,g
0.433448,1.184359,g
2.724262,1.27682,g
1.750908,0.088959,g
-0.488723,0.059202,g
-2.404445,-0.16317,g
-1.809399,-0.462391,g
-0.657168,0.300909,g
4.063806,1.068114,g
-3.089511,-0.609161,g
0.177884,0.991343,g
-3.019929,-1.229975,g
0.041325,0.919463,g
0.22535,0.042337,g
1.55992,0.469677,g
1.948671,2.252031,g
0.57069,0.852171,g
-2.585978,0.107918,g
0.855802,0.742797,g
2.753727,1.794782,g
0.094375,-0.067391,g
-0.690866,-0.002322,g
-3.757786,-0.644066,g
3.382572,-0.403983,g
-0.830945,0.399511,g
0.631347,1.148549,g
0.387533,1.028053,g
-2.504028,-1.097975,g
-0.466303,0.365673,g
1.794645,1.635041,g
-0.433025,-0.121264,g
-3.305233,-1.659928,g
1.294193,0.279437,g
-0.804659,1.138923,g
1.799825,0.781624,g
1.706573,2.40574,g
-0.968386,-0.27422,g
-0.575797,0.590821,g
0.458175,0.646759,g
-1.321913,0.167682,g
0.802735,0.174655,g
-1.588909,0.071808,g
2.200162,0.716196,g
0.203334,0.507942,g
1.761588,1.859328,g
3.459353,1.246649,g
1.425082,2.133764,g
-0.40214,0.983017,g
-2.090389,-0.420183,g
-1.803443,-0.888923,g
-2.259326,-0.5687,g
0.683756,1.070224,g
-1.451155,0.501003,g
2.113511,1.94797,g
1.236343,1.539754,g
0.814076,0.25273,g
-0.722867,0.263809,g
-0.581816,0.484908,g
1.500941,1.802779,g
1.951203,1.912401,g
1.18227,1.409396,g
0.904121,0.262236,g
0.04579,0.293761,g
-3.319641,-1.169328,g
2.149674,1.582056,g
1.986924,0.967369,g
-2.220312,-0.152546,g
-0.688976,0.668064,g
0.855452,1.281659,g
-1.372752,0.487556,g
1.048954,0.584851,g
0.593291,0.209263,g
-0.813688,0.716737,g
-1.381403,0.412727,g
-1.180528,0.100078,g
1.767628,1.472493,g
1.999936,1.826526,g
-0.516849,1.323986,g
-2.483497,0.273984,g
-0.756249,0.658464,g
-1.109176,-0.795905,g
-0.822611,0.577494,g
-2.335543,-0.425564,g
0.433466,0.716155,g
4.624063,1.993498,g
2.963194,2.34395,g
-2.019694,-0.650649,g
0.49955,0.603463,g
-2.610247,-1.389808,g
0.722068,0.407586,g
-1.563115,0.403045,g
-2.271792,-0.569083,g
0.478119,0.550965,g
1.53127,1.406692,g
-1.931648,-0.554434,g
-2.984326,0.006712,g
-1.396137,0.010896,g
-0.529388,0.071723,g
2.360757,0.775145,g
-0.745608,0.287297,g
-0.721124,0.249045,g
-3.11061,-1.481575,g
1.580859,1.275555,g
-0.159906,0.809101,g
-3.052335,-0.925158,g
1.727652,0.298222,g
0.238882,0.945521,g
-3.276459,-0.852333,g
-1.237809,-0.551542,g
0.230763,0.959551,g
0.476509,1.441065,g
1.435625,0.535152,g
1.146933,-0.495969,g
1.232288,1.57358,g
-0.219367,0.34553,g
-1.897604,0.012573,g
-0.103046,0.76902,g
0.895376,1.532785,g
1.913327,1.037778,g
0.493871,-0.897406,g
1.254855,1.260982,g
-0.547484,0.563358,g
-0.201628,-0.479872,g
2.324956,0.784125,g
-0.591403,-0.024404,g
2.168444,1.916836,g
1.688489,2.110774,g
-2.041661,-0.596798,g
-1.205786,0.116023,g
2.750302,0.519165,g
2.096899,0.293627,g
0.093158,0.332671,g
-1.181343,0.282237,g
0.873444,0.132295,g
-1.932139,-0.732654,g
-0.664822,0.064217,g
-1.644714,0.400225,g
-1.78954,-0.427527,g
-0.673907,-0.575638,g
-1.680873,0.072317,g
-0.165167,-0.296987,g
-0.50262,-0.035103,g
-1.807567,-0.710858,g
-2.854109,-0.804522,g
-0.325354,0.702122,g
-2.551921,-0.6205,g
-0.156071,1.331277,g
1.719583,1.404849,g
0.590965,0.9011,g
-2.971655,-0.982027,g
0.355467,-0.519887,g
-0.695783,0.016239,g
0.161863,1.024638,g
0.426045,1.035007,g
1.098602,1.961481,g
0.482829,0.286426,g
-3.286173,-0.180121,g
-0.62554,-0.499111,g
0.090629,0.794534,g
-2.652296,-0.528541,g
2.562661,0.906172,g
-1.763578,-0.305751,g
2.29185,0.004575,g
0.764603,1.326163,g
-1.381214,-0.892876,g
1.688376,1.310286,g
2.534296,1.456046,g
-2.008292,-0.244114,g
-1.022109,0.039774,g
-1.655695,-0.454972,g
-0.188063,0.473913,g
0.11283,0.732914,g
-0.09543,-1.043226,g
-2.478537,0.155119,g
1.704301,1.850385,g
0.848146,0.885857,g
-1.301178,0.546059,g
-1.427843,0.032607,g
2.918041,2.461111,g
1.227227,0.641628,g
-0.090572,1.025795,g
0.774965,0.447201,g
1.531805,1.261347,g
1.523267,1.498166,g
0.420113,1.233389,g
-1.99749,-0.393686,g
0.107187,0.715615,g
-2.103574,0.16208,g
-0.024941,0.476278,g
-0.074072,1.018551,g
3.390749,0.895943,g
1.9942,0.924652,g
0.619524,0.037457,g
2.666498,2.100527,g
-0.419412,0.652347,g
2.667426,-0.073294,g
-2.019185,0.115807,g
-1.358076,0.75398,g
1.688062,0.655141,g
0.618317,-0.522636,g
0.022451,1.231507,g
-1.585794,0.724486,g
-0.863634,-0.021775,g
-3.712527,-1.40171,g
-0.363473,1.230127,g
-1.890648,-0.011208,g
-1.681366,-0.06794,g
-1.703312,0.489208,g
0.765718,-0.007143,g
-2.253052,-0.352582,g
1.054598,0.984822,g
2.074349,1.68178,g
-0.047033,0.649792,g
-2.024268,-0.307187,g
1.226707,1.69438,g
-2.924863,-0.183566,g
-2.522786,-0.843913,g
-0.667623,0.29937,g
0.848251,0.803627,g
-2.423425,-1.242858,g
-0.926118,0.831202,g
-1.449762,0.121575,g
0.399228,1.270895,g
-1.452694,-0.5513,g
-1.629497,-0.910434,g
3.81569,0.515206,g
2.295124,0.998696,g
4.135718,2.216861,g
-2.962596,-0.344996,g
-0.355535,0.837711,g
4.843375,0.747456,g
-1.422255,-0.128759,g
-1.372482,0.158986,g
-0.347355,0.222114,g
-2.560496,0.099753,g
-1.102,0.700087,g
-0.60292,0.408317,g
0.35812,1.066666,g
-3.034152,-0.25781,g
0.988934,0.869338,g
-2.153717,-0.073246,g
-2.204108,0.427717,g
1.08723,0.558358,g
1.793443,1.370922,g
-1.67198,-0.02231,g
-0.192805,0.359915,g
-1.435276,-1.220132,g
0.476828,1.058247,g
-1.856554,0.19505,g
-2.833773,-0.388571,g
-0.819859,-0.43635,g
-1.951814,-0.087291,g
-2.464023,-0.07912,g
-1.1168,0.129144,g
-1.377538,-0.835923,g
-0.613518,0.616122,g
1.405467,-0.311159,g
2.579481,0.194343,g
-0.307679,0.004775,g
2.285668,1.959744,g
1.127626,1.29529,g
-3.138379,-0.386247,g
-1.713441,0.340431,g
1.763442,0.999173,g
-0.515071,0.544249,g
2.245726,1.716063,g
-1.669425,-0.62492,g
-1.819206,0.213512,g
-1.90945,0.459977,g
0.497405,1.271549,g
-0.832077,0.239006,g
-0.833165,-0.118184,g
-1.569293,0.306506,g
2.555467,0.039678,g
-2.991579,-0.77426,g
-3.359944,-0.848425,g
-3.478059,-0.938746,g
-1.825545,-0.843649,g
-1.292109,-0.595841,g
-1.563474,0.066071,g
0.186583,1.619992,g
-1.817463,0.34557,g
2.486174,1.127702,g
-0.853462,1.074093,g
-0.676789,0.31917,g
3.975769,1.191855,g
0.049902,0.636084,g
-2.757688,-1.127025,g
-0.482491,0.472975,g
0.59806,1.079055,g
-2.621976,0.208688,g
0.715722,1.325545,g
-1.738967,-0.181639,g
0.432649,0.751472,g
-1.961203,-0.219861,g
2.282995,2.185461,g
1.051809,1.583645,g
2.790414,1.033917,g
2.336854,0.419355,g
-0.771727,0.133054,g
-1.272783,-0.025722,g
-0.904789,0.778548,g
4.862046,-1.012521,g
-1.918828,0.071211,g
-0.106332,-0.69266,g
-3.691885,-1.302235,g
2.727219,2.227412,g
0.152951,1.308827,g
-1.665256,-1.031194,g
1.826838,1.475726,g
-0.657348,0.092451,g
1.252924,1.577542,g
-1.221876,-0.664438,g
0.864853,1.378061,g
1.371966,1.73138,g
-0.396062,-0.785514,g
-1.536044,-0.011246,g
1.082004,-0.083325,g
-0.524617,0.878914,g
1.982585,0.688508,g
-0.755909,0.685099,g
-0.776045,0.506211,g
2.390202,0.512372,g
-0.583548,-0.418199,g
-1.205552,0.579784,g
-1.465424,0.105202,g
-0.218381,1.036242,g
2.75804,1.650574,g
1.337172,1.920841,g
-2.998052,-1.374793,g
-0.455513,0.992792,g
-0.031842,0.945383,g
2.215247,1.198005,g
0.909371,1.628223,g
1.138169,1.734452,g
-0.916967,0.352721,g
-2.378911,-0.337709,g
0.495768,0.527995,g
-1.644464,0.238117,g
-3.479839,-0.986189,g
4.361189,0.704382,g
4.650282,1.890616,g
0.023924,0.9266,g
-3.230099,-1.417242,g
-0.064418,1.163252,g
2.658015,-0.914271,g
-2.287644,-0.064148,g
-1.773224,-0.848478,g
-1.125033,-0.179514,g
0.609919,0.625183,g
-3.391252,-1.549974,g
-1.981061,-0.610661,g
-0.039863,0.08723,g
0.73443,1.449807,g
-0.125862,1.00845,g
0.195241,1.097252,g
2.134157,2.285704,g
-1.381771,0.529164,g
1.863659,1.168946,g
0.400014,1.137211,g
2.362558,2.495446,g
-3.267389,-0.003008,g
-1.275062,0.844333,g
1.164978,0.627209,g
0.803603,1.22154,g
0.273419,0.610364,g
-1.199683,0.674575,g
1.000198,0.50926,g
2.446006,0.284222,g
0.462814,0.535238,g
-3.383723,-0.855476,g
-2.407837,-0.180672,g
-0.406108,0.079957,g
-2.741047,0.178891,g
0.199835,0.56224,g
0.416352,-0.028461,g
-0.978847,0.692809,g
-0.217416,-0.02961,g
-1.541865,-0.871824,g
1.791489,0.805023,g
1.228219,1.030253,g
-0.417568,0.112838,g
-0.750756,-0.048846,g
2.790503,1.079413,g
-1.835367,-0.442742,g
0.182885,-0.501682,g
-0.153356,-0.226666,g
-0.681936,0.537503,g
-1.699284,0.50935,g
-0.05779,0.084528,g
-1.743058,0.316598,g
1.748934,0.215241,g
2.866098,2.539846,g
0.619653,1.270301,g
1.435784,1.764229,g
0.205903,0.928826,g
-1.285923,0.165443,g
0.204006,0.96425,g
-2.520468,-0.980393,g
0.040161,0.584792,g
0.155689,-0.043975,g
0.76114,1.327303,g
-1.008035,0.72827,g
1.963482,1.285327,g
0.808383,1.261052,g
0.421592,0.6704,g
2.054892,1.710762,g
-1.425485,0.53952,g
-0.687752,0.350511,g
-0.983392,-0.73279,g
1.326414,1.481043,g
0.621247,0.290806,g
-2.542978,0.064575,g
-2.198671,-0.032337,g
-1.207436,0.332102,g
1.64701,1.07429,g
-1.171277,-0.465976,g
-1.136134,-0.393252,g
-3.034482,-1.226278,g
0.011568,1.108331,g
2.055934,1.83026,g
0.290459,-0.701238,g
-2.3725,-0.052746,g
-0.482788,0.739,g
-1.261847,-0.24319,g
2.188187,2.155383,g
0.641372,0.34802,g
1.643788,0.398779,g
1.303988,0.242908,g
-0.324005,0.45898,g
-1.512056,0.242516,g
1.691942,1.585194,g
0.973418,0.023275,g
1.603393,0.253117,g
0.626462,0.662863,g
0.766685,0.642232,g
2.078148,1.919867,g
1.153923,1.122019,g
1.597009,0.33411,g
1.805014,2.533488,g
2.379097,1.151237,g
-1.103385,0.88041,g
1.369244,1.824581,g
3.689941,1.904615,g
1.411877,0.299485,g
1.943739,2.367964,g
0.095268,0.720117,g
-0.618639,0.088087,g
2.149661,2.076284,g
-2.016938,-0.17412,g
0.860515,1.560635,g
0.572552,0.931414,g
0.257173,1.034119,g
1.471467,0.863119,g
-2.230819,-0.107829,g
1.27744,2.276471,g
0.192491,0.057535,g
2.85058,2.605381,g
2.795551,0.756008,g
1.097698,-0.006632,g
-1.959524,-1.382268,g
-2.306686,-0.553438,g
1.923247,1.714352,g
-2.553931,-0.35897,g
-1.599708,-1.162017,g
1.712761,0.781494,g
-0.893389,0.753457,g
-1.391297,-0.580707,g
-2.002096,-0.676749,g
-1.042793,-0.196335,g
-0.794489,0.280237,g
-1.372751,0.48944,g
1.431433,0.758941,g
2.32166,2.018306,g
-2.939721,-0.44246,g
-0.648349,0.983367,g
-1.914254,0.021507,g
0.745196,-0.269787,g
-2.067604,-0.646709,g
1.124634,-0.075418,g
1.38971,1.526177,g
2.501071,1.9049,g
0.147828,1.107472,g
-0.95609,0.054024,g
1.476917,1.432835,g
-0.18371,0.988134,g
-2.088482,-0.282558,g
1.504418,1.167765,g
-2.173263,-0.704943,g
0.099018,0.043735,g
1.89298,0.476637,g
2.407228,-1.097805,g
2.400332,0.639322,g
1.3982,0.452342,g
-0.496411,0.770614,g
0.645085,1.542756,g
-0.850272,0.615541,g
-3.193558,-0.762546,g
0.726169,0.177478,g
2.102492,1.988659,g
-0.266251,0.373571,g
1.19155,-0.126332,g
1.346429,0.761073,g
-0.733333,-0.153985,g
-1.783272,-0.066321,g
0.310703,-0.058362,g
-0.784817,0.06461,g
1.166227,0.476279,g
1.768283,0.451605,g
3.550494,0.633167,g
-2.856204,-0.786303,g
1.065782,-0.435731,g
-1.556234,-0.348563,g
1.886201,1.440183,g
-0.137121,0.950291,g
1.821194,1.976026,g
0.45716,0.199071,g
-0.704597,0.439637,g
0.649553,0.986656,g
1.704337,0.605601,g
-0.505412,-0.262598,g
0.837061,-0.118935,g
-0.047299,0.019009,g
-1.280018,-0.387123,g
-1.493409,-0.31684,g
3.349617,0.855793,g
-1.57594,0.291704,g
-0.369959,0.279302,g
-1.120012,0.648788,g
-1.159571,0.584554,g
0.159169,-0.051262,g
0.382571,1.052336,g
0.371984,0.930943,g
-0.369193,0.973648,g
-2.609193,-0.055106,g
-1.952402,-0.172777,g
-0.811378,0.350205,g
-0.525333,0.19341,g
-2.304347,-0.724318,g
0.267621,1.058416,g
3.927521,0.834981,g
-0.442952,-0.521331,g
-0.059793,0.681646,g
-0.693597,-0.099104,g
-0.970647,-0.064812,g
0.252558,0.672155,g
-1.874162,-0.385248,g
2.468636,1.762948,g
-1.563803,-0.023452,g
1.994906,1.643429,g
-3.201906,-1.187817,g
-1.623804,0.492317,g
-2.073404,-0.030425,g
-1.452994,0.355758,g
-3.609107,-1.432974,g
0.937924,1.237817,g
-0.720668,-0.343029,g
-0.138889,0.425194,g
-1.947164,-0.276674,g
-1.140308,-0.329049,g
-1.476294,0.415974,g
1.388529,1.321439,g
2.662287,1.226922,g
-0.184817,0.555808,g
-2.784521,-0.680759,g
1.2193,1.463306,g
2.929039,2.040729,g
-2.392567,0.391776,g
-1.028806,-0.119738,g
-1.900367,-0.091814,g
1.080449,1.179026,g
2.607438,1.139087,g
0.303402,1.651777,g
-0.17052,0.053976,g
-0.181167,0.346306,g
-1.6962,0.361611,g
-0.65137,0.340056,g
-2.013953,0.378264,g
-3.375338,-0.728058,g
0.0246,1.304454,g
1.578116,1.577624,g
-0.155916,-0.279724,g
-1.600171,-0.487184,g
0.259949,-0.129813,g
-0.382612,0.585019,g
-1.307628,0.256989,g
0.073279,0.226278,g
-0.476945,0.184181,g
-1.666796,-0.649164,g
-3.000314,-0.566152,g
-2.887569,-0.092827,g
-0.873929,0.573724,g
-2.602187,-0.453248,g
-0.692788,0.380639,g
-0.733023,0.218645,g
-3.688306,-1.639486,g
2.075624,0.773978,g
-0.049021,0.72199,g
-3.463084,-1.485508,g
-1.166177,-0.309901,g
3.98105,1.943559,g
-0.692359,0.04817,g
-0.454412,0.50061,g
-1.974484,-0.3735,g
4.551878,0.881209,g
2.35416,2.262703,g
1.875909,1.05224,g
2.698954,0.441693,g
-1.87136,0.293851,g
1.364166,0.231208,g
0.08909,1.936113,g
0.242352,0.518931,g
0.17034,0.081504,g
-2.825333,-0.410897,g
3.300565,0.770679,g
-1.610262,0.161303,g
-0.825833,-0.317242,g
0.658247,1.500229,g
-1.054388,0.253142,g
-3.056219,-0.587809,g
3.392208,1.023729,g
-0.916334,0.268207,g
1.271517,1.963218,g
-0.720769,-0.014249,g
1.683632,0.508703,g
3.307833,1.028132,g
-3.069572,-0.967999,g
-1.996329,-0.390252,g
-0.333688,-0.434053,g
0.324666,-1.226039,g
-3.56156,-0.647969,g
4.128774,2.073156,g
-2.625733,-0.452011,g
1.258632,1.024666,g
3.227702,2.470486,g
-0.355586,-0.603564,g
-1.164956,-0.0236,g
-2.053654,-0.820658,g
-0.015087,1.153416,g
-2.806982,0.138392,g
-1.607304,0.525737,g
-2.961321,-1.332274,g
2.754339,0.79149,g
-0.343567,-0.455758,g
2.77858,0.989879,g
-1.731129,-0.05101,g
-3.336895,-1.565794,g
0.125741,0.817553,g
0.913031,0.760667,g
-1.530966,0.634802,g
1.212848,0.910282,g
-0.883692,0.091137,g
-0.838395,0.489897,g
-2.150081,-0.395247,g
-3.010856,-0.037198,g
2.419124,2.146604,g
1.433826,0.566854,g
-0.022949,-2.243135,g
0.515892,0.297515,g
-3.087058,-0.974942,g
3.301439,1.635674,g
-1.729767,-0.202207,g
-2.222082,-1.393272,g
0.408957,0.864051,g
-0.42124,1.027518,g
2.875631,2.305435,g
-3.106651,-1.347065,g
-1.342508,0.125445,g
2.210366,0.724794,g
1.007625,0.286538,g
-3.418512,-0.453338,g
-0.120378,0.503468,g
0.401525,0.945799,g
-2.007416,0.080719,g
0.268065,1.018763,g
-1.008643,0.661742,g
-1.883885,0.057458,g
0.255891,0.260138,g
-2.00028,0.010825,g
-1.368275,-0.249617,g
-1.112989,0.279197,g
0.022608,0.988477,g
-0.618941,0.554257,g
-1.337796,0.614896,g
1.795858,1.596566,g
-1.545765,-0.465558,g
0.604425,1.333915,g
-2.89039,-0.927507,g
-2.107173,0.277898,g
-2.427403,-0.484073,g
2.419205,1.921626,g
-1.218234,0.067048,g
1.495866,0.311482,g
-0.518385,0.251591,g
0.86285,0.761697,g
-1.754547,-1.180297,g
1.467846,1.347312,g
1.021611,1.702768,g
-1.67243,0.514066,g
2.284182,1.358643,g
-0.712719,0.855057,g
-1.402551,-0.277292,g
0.543765,1.004734,g
-1.132039,0.550181,g
-3.248467,-1.40214,g
-2.570954,-0.970704,g
-2.614903,-0.668845,g
2.426601,1.102558,g
-1.923338,0.323375,g
