@relation magic04-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.RandomProjection-P75.0-R42-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute class {g,h}

@data
21.315483,-27.991673,264.126663,-268.121465,294.933438,16.473882,103.373469,g
19.345622,175.874691,415.743982,-422.102514,480.758241,12.783228,-114.277421,g
30.896149,24.832239,183.434573,-189.094915,239.082421,24.890956,22.512157,g
-16.08902,-54.688985,153.433721,-158.025041,191.920929,-21.427374,97.84788,g
-13.095517,143.416578,289.082051,-294.549096,354.081415,-18.912956,-162.899378,g
-10.488434,-58.837073,365.226295,-370.01455,403.585159,-15.821765,151.332224,g
-4.986228,30.081912,261.088126,-265.682737,298.196795,-10.390053,-34.322492,g
-5.30683,13.563863,120.605123,-124.827516,156.375609,-10.31315,58.560465,g
15.997048,75.951121,375.227503,-379.36416,404.783218,11.010301,2.848531,g
24.014018,63.110216,219.314005,-223.690898,248.911636,18.859955,-21.805827,g
30.285428,50.351237,206.934345,-211.514581,251.808491,24.962836,36.264467,g
-13.681643,-202.014801,439.488493,-444.525644,482.512116,-19.104001,194.900403,g
17.098286,-6.240233,267.41271,-271.550926,296.981762,12.16835,82.682736,g
-14.283184,4.477871,156.768092,-160.886043,182.608731,-19.868182,-14.59374,g
8.552174,51.887566,224.539949,-230.193016,280.106564,2.48099,-41.540121,g
-13.343027,50.377044,430.414452,-435.463554,472.078069,-18.819598,-68.903752,g
-3.944399,11.901094,222.995653,-227.480625,257.7205,-9.10262,-12.809382,g
14.26084,66.022313,277.926605,-282.672424,317.298891,8.928722,-49.560209,g
18.385719,38.533454,227.888003,-232.171018,261.512306,13.338696,2.824628,g
26.430056,121.979851,385.441926,-390.187746,433.335729,21.132579,-15.336963,g
23.932612,18.685364,362.280943,-367.203431,408.587668,18.481848,93.270243,g
30.911045,19.779674,347.981998,-353.175552,398.794999,25.364672,127.9459,g
-14.232781,1.793019,354.485156,-358.468699,391.589841,-19.058448,-19.055677,g
20.660248,5.666231,433.759909,-437.995812,470.2802,15.691861,101.292756,g
-10.350736,-4.853553,295.166746,-299.222169,325.000281,-15.163758,3.829738,g
24.456557,69.444325,272.603493,-277.562874,322.627718,18.939629,-33.482101,g
32.310715,-45.11975,547.671867,-552.056554,589.406324,27.182286,310.10655,g
22.917111,42.451526,408.060432,-412.993659,445.895003,17.585858,69.212404,g
-8.10288,-44.891986,274.094269,-279.204858,315.810886,-13.62691,53.704141,g
-13.535977,-64.691405,264.271809,-269.202265,311.404375,-18.848523,132.893503,g
-39.923251,-21.422178,393.257286,-399.942656,460.481988,-46.877782,-16.372037,g
-15.014109,9.702256,299.406979,-303.476086,332.739777,-19.951147,-11.973148,g
23.797512,-25.149205,274.517236,-278.579588,304.235764,18.788941,101.205634,g
-21.914426,-3.468951,203.517702,-208.596075,255.596313,-27.357396,4.593052,g
-4.975836,-124.364712,452.906691,-459.409156,515.0984,-11.751618,121.628938,g
-3.773099,-11.597639,334.592032,-338.221025,355.880669,-8.695934,21.294006,g
-3.042174,10.196756,200.523333,-205.260145,249.663519,-8.295657,11.186277,g
-15.637301,69.547556,475.822416,-480.434521,512.192192,-20.78409,-70.841224,g
-7.027969,84.202438,272.88703,-277.003422,304.197485,-11.879444,-70.199673,g
-7.793189,23.992021,180.709884,-185.076557,217.184276,-12.869311,-19.474486,g
-28.127985,66.626625,487.28253,-491.609713,532.839277,-33.285513,64.108916,g
35.842367,116.546581,172.257822,-177.881618,228.621354,29.834922,-76.372875,g
-18.679822,-68.291299,563.313325,-567.894426,611.172314,-24.041558,209.903427,g
35.137076,-3.400362,545.660783,-550.781765,596.345786,29.300237,208.070224,g
-15.389445,-117.37658,486.419103,-491.678995,533.406177,-21.102787,172.509489,g
22.982409,101.321508,234.116285,-238.834218,273.062833,17.68216,-64.232065,g
-13.048405,11.579972,77.546513,-81.452807,108.018483,-18.061306,-1.029358,g
-41.114383,-4.647266,115.889787,-121.377271,186.357235,-46.989846,-71.255877,g
-10.051437,-20.794829,380.582485,-385.261793,412.983959,-15.502028,20.925945,g
28.981887,138.801702,338.987804,-344.924062,402.20073,22.781491,-99.035721,g
25.295043,27.659812,275.610506,-280.133237,319.651882,20.051433,10.411357,g
27.852763,-27.529562,386.16142,-391.135177,425.95702,22.415682,161.241979,g
-29.844794,-152.516946,501.941049,-507.975861,569.865847,-36.16141,166.86335,g
0.284403,167.508539,423.718344,-429.725269,481.604868,-5.916512,-142.701934,g
61.032101,-55.713146,510.36713,-516.315685,579.678607,54.794293,140.900428,g
2.229669,-1.64285,232.048216,-236.315816,267.792375,-2.770069,38.006044,g
-8.095259,-24.442008,326.046787,-330.009372,353.875647,-13.129292,15.769976,g
25.063295,77.32914,401.468073,-406.581607,444.668884,19.545674,-54.150317,g
-9.159258,-31.767717,287.595778,-291.880006,313.326259,-14.2527,113.167523,g
-19.456993,-38.885926,428.205914,-432.988453,471.714858,-24.797945,106.711304,g
32.230694,-47.377825,193.532429,-198.188182,233.867043,27.063294,163.992822,g
19.98752,44.346736,332.348853,-336.48551,362.906387,14.880395,-21.629158,g
17.932615,-269.089681,200.837527,-204.809812,226.07853,13.14055,997.778525,g
-9.214857,-346.439606,456.596652,-461.894649,501.109492,-14.821505,390.078107,g
-13.197881,-68.066306,462.877415,-467.821727,502.503793,-18.609327,75.664986,g
-22.365452,-171.381751,580.858654,-587.632877,662.203727,-29.370559,181.671865,g
22.327001,11.545851,176.229068,-180.027629,201.99038,17.562476,15.816915,g
-17.036105,-285.970422,401.395327,-406.534841,444.972859,-22.513543,267.785794,g
15.915988,9.685801,214.950969,-218.835959,243.617623,11.00164,20.578149,g
16.723297,86.572749,303.967296,-309.226495,347.167587,11.059491,-51.764244,g
36.13439,62.714096,357.170527,-362.03326,409.138806,30.807641,47.683532,g
-11.877019,33.309935,270.23526,-274.194035,294.497828,-16.948637,4.219969,g
23.434994,43.628281,207.613482,-211.317127,234.984389,18.396112,2.925953,g
-21.359304,-142.608923,570.636783,-575.343977,611.825124,-26.856141,411.817596,g
-12.720354,38.998683,340.101686,-344.92233,373.419069,-18.208704,0.47718,g
-18.26309,-30.162279,348.349712,-353.476929,395.919621,-23.878052,65.648709,g
15.02173,51.265413,291.485964,-295.306002,312.821886,9.91755,-25.721128,g
24.71394,82.785966,275.600634,-279.954836,312.464564,19.622404,-0.932709,g
22.632188,228.197867,360.100984,-366.739242,438.119654,15.798901,-162.864911,g
33.193022,70.846421,313.837907,-318.894802,364.109642,27.77967,-34.439752,g
12.864807,27.173972,251.168671,-255.325074,279.871178,7.970032,13.20325,g
5.193208,-2.858923,511.563284,-515.446196,520.639231,0.000173,21.980591,g
14.296694,15.982326,392.323538,-396.307081,423.403111,9.453707,55.468754,g
-0.439941,-6.868101,163.438219,-167.141864,185.108773,-5.466179,22.775082,g
-12.710308,-1.628128,144.661057,-149.165082,182.615832,-18.040175,29.658252,g
23.87736,46.392634,264.461815,-268.841998,299.208833,18.677223,-19.831982,g
-14.227239,20.315744,386.428329,-390.347094,413.343879,-19.130328,-34.265161,g
-11.505147,-12.877798,232.30456,-236.269051,263.093495,-16.280065,48.884536,g
-2.691607,32.335137,292.391827,-296.437032,313.613606,-7.576856,-9.553992,g
-12.247158,-37.931566,201.079494,-204.79942,227.73489,-17.335404,54.612774,g
-15.298166,15.153539,369.901447,-375.771887,418.662488,-21.583432,-6.159692,g
10.925084,14.514239,293.344801,-297.995877,332.716741,5.623449,-5.869747,g
36.323357,23.509992,353.563012,-358.735435,404.161932,30.707702,372.474582,g
-7.162723,-1.999999,292.683331,-297.427765,329.763941,-12.443919,43.190246,g
-20.224464,8.212346,315.535663,-320.199037,357.669531,-25.485742,-11.695153,g
-24.152063,78.879326,440.411157,-445.166502,486.38706,-29.430315,-91.080758,g
-14.319557,19.089971,301.98479,-307.265813,350.275233,-20.092655,-11.31722,g
-27.670204,62.523916,505.335003,-511.138586,556.848446,-33.880819,-97.948859,g
-5.930196,-37.63452,359.484201,-363.650995,386.438722,-11.029353,40.281959,g
20.000857,18.559271,181.967006,-186.375595,224.672971,14.990207,7.726852,g
25.726324,45.320841,359.950988,-365.320692,406.622137,19.938503,68.898037,g
-6.764524,1.587771,61.040069,-65.811349,98.161208,-12.385895,38.963695,g
23.431876,64.63009,329.691888,-335.262683,382.937727,17.546368,-35.723375,g
-40.676867,-51.432556,560.991338,-567.239711,633.3391,-47.321187,73.36846,g
0.096129,-37.393245,405.612005,-410.608625,438.497068,-5.433443,56.477674,g
22.284566,77.68525,264.147101,-268.878371,296.176358,16.852681,-40.526871,g
0.167489,21.373161,226.628629,-231.492055,259.279519,-5.601799,-18.020776,g
-23.457164,-208.983361,474.546241,-480.623314,531.288399,-29.925161,252.172741,g
-32.468678,-42.300491,264.998577,-270.518623,322.533322,-38.363713,107.553254,g
-28.685359,-8.296697,333.714402,-338.293771,384.9909,-33.850681,-3.131894,g
-19.267506,18.931315,228.043195,-232.917532,271.153074,-24.665096,-12.249929,g
-9.499086,8.647956,222.905413,-226.786072,251.090383,-14.335319,-19.28552,g
22.233643,23.583084,193.362861,-197.602748,224.678167,17.055158,45.148849,g
44.884191,47.759049,112.047406,-117.044026,160.640438,39.282393,51.814646,g
18.293574,-50.829456,336.245795,-341.494601,379.204812,12.607078,181.149478,g
45.287932,26.083646,404.957289,-411.175005,465.113146,38.810928,34.933906,g
46.522711,-75.507716,503.968242,-510.229259,562.115785,39.920307,161.977927,g
-3.197193,29.454563,412.664569,-416.60152,434.180104,-8.501252,-26.179775,g
30.024062,-99.071055,600.762862,-607.676169,683.95101,22.890264,191.862559,g
-15.027619,80.158445,273.531006,-279.553,330.563802,-21.323451,-100.74664,g
18.414991,51.070904,441.558641,-446.481129,492.081697,12.989169,-31.440013,g
19.256594,64.084321,273.164331,-277.794969,304.883724,13.839779,-36.222552,g
-22.200561,17.215546,327.560599,-333.248307,381.886199,-28.314527,-1.067809,g
7.499953,43.756973,428.248869,-433.059467,463.385772,2.082098,-21.758888,g
26.117421,-33.625688,119.251352,-123.767674,159.942421,20.933912,67.903666,g
20.067541,60.484773,230.327424,-234.935372,269.059371,14.876584,-18.711172,g
59.826074,23.035583,534.790086,-541.002606,614.004217,53.283425,75.877509,g
15.388925,-31.068661,260.296233,-263.786142,280.801463,10.694028,93.602451,g
-20.937377,50.060945,298.314921,-303.266508,352.794847,-26.394722,-67.211539,g
-6.656964,27.635044,446.66438,-451.666889,494.129154,-12.121065,-14.731612,g
-11.842378,-63.811003,327.959663,-331.996035,351.827497,-17.019997,95.523122,g
-1.559365,43.578745,284.436344,-288.956304,319.573766,-6.598594,0.003464,g
-13.807216,-42.889215,164.496503,-168.125495,192.440371,-18.730051,35.118543,g
-23.576676,-144.074065,305.727233,-310.906584,356.013171,-29.113696,287.315879,g
20.542296,21.802016,234.711071,-239.504522,272.115747,15.148343,28.555629,g
29.232688,-95.734259,566.568368,-571.836574,626.046473,23.39481,356.325113,g
120.770533,224.013059,234.832834,-242.145899,376.395252,113.337264,-105.389056,g
4.873818,27.115775,412.528603,-416.300144,441.056692,-0.129211,10.11968,g
-21.998431,28.264991,76.200363,-80.505722,117.025666,-26.994358,2.593053,g
23.04355,44.887309,247.441125,-252.300913,294.646611,17.774825,9.774136,g
28.333407,39.917882,300.190386,-305.620365,348.324251,22.314357,-5.004068,g
63.92428,-173.771635,593.309154,-598.459927,659.797562,58.394534,277.05902,g
-27.067451,55.676427,531.386952,-538.236521,602.771521,-34.128502,-51.551894,g
29.508603,68.585748,483.261921,-489.273176,542.55868,23.231824,-44.406665,g
15.582049,49.425975,344.592374,-348.39336,365.484717,10.486182,-26.475782,g
-15.407978,6.483413,267.893008,-271.722399,295.315529,-20.601705,-8.338612,g
18.740097,23.70554,417.397225,-423.20583,473.513939,12.669778,22.900483,g
-5.000257,12.441494,291.997612,-296.336573,324.263467,-10.275565,-11.143668,g
-11.37074,30.144093,224.176045,-228.500803,257.993644,-16.197446,-15.899534,g
-5.423397,-13.317739,224.555191,-228.738094,251.553706,-10.678786,19.881518,g
12.805744,-17.027099,249.870846,-254.583756,291.55923,7.351863,80.514901,g
-13.579105,-50.496729,338.447751,-343.250901,373.023642,-19.097939,110.011207,g
21.767549,0.241967,269.013471,-273.698669,308.318034,16.402521,83.853429,g
27.988555,67.351835,314.008341,-319.97387,375.772233,21.793183,-25.384244,g
37.897272,-16.557886,177.330306,-182.11475,236.443295,32.505051,171.766266,g
-21.165834,14.60777,178.858841,-183.446697,218.302314,-26.519603,-35.458717,g
-22.332543,-43.564715,158.772941,-162.664339,194.568369,-27.009081,91.45107,g
77.865556,100.066118,128.539647,-135.346434,223.31435,70.827714,-23.634526,g
18.297038,-68.988623,273.849011,-278.323244,304.894463,13.261967,200.964139,g
28.168515,6.64484,292.880438,-297.098675,330.667552,23.365539,67.688546,g
19.094821,-6.122973,78.505549,-82.256825,105.227456,13.995663,53.511883,g
-5.056722,45.287413,187.059582,-191.698187,224.149718,-10.229665,25.788851,g
-13.818821,-61.231807,293.086033,-297.751658,334.352836,-19.056023,120.171763,g
34.454647,35.714195,324.958539,-329.586752,366.293758,29.203589,29.790061,g
-6.890098,82.600464,413.492662,-418.908612,462.375466,-12.69524,-77.384393,g
-1.426344,27.089967,261.780773,-266.072449,292.423523,-6.709445,-33.773259,g
22.406675,63.565225,309.062643,-313.364364,335.066268,17.285867,45.483135,g
47.265934,-81.906777,309.311885,-314.486733,404.510593,41.818461,183.790856,g
-7.265087,-28.565675,374.12384,-378.0045,403.581695,-12.240749,87.271978,g
-8.101841,-12.119333,176.332298,-181.662685,222.47188,-14.042256,10.564297,g
-18.520126,15.522639,398.720001,-403.827646,437.932246,-24.138206,-41.386142,g
-13.168609,-43.584807,661.414431,-666.531256,722.248039,-18.87052,270.644717,g
20.183415,-11.877885,253.88089,-258.096355,284.717976,15.119418,86.737814,g
12.037753,-2.735601,348.959394,-353.840659,392.034631,6.479948,65.848588,g
16.14306,-12.266557,418.5745,-423.013573,444.260986,11.073694,46.308976,g
-5.337834,-49.28412,230.377826,-234.247747,251.621083,-10.470247,95.558802,g
-13.481244,-38.283346,213.429536,-217.424338,239.490146,-18.912956,57.791088,g
-31.838904,-21.320333,652.547197,-656.978996,697.565623,-37.466857,100.13055,g
0.496579,-44.582988,368.016283,-371.866112,392.848869,-4.421579,93.846843,g
-4.194161,-16.887495,174.573747,-178.960686,209.767461,-9.444527,63.828324,g
19.178306,11.928288,220.425289,-224.74052,254.068124,13.952362,18.608115,g
10.095778,13.904038,278.57266,-282.817916,309.853151,4.96146,54.645857,g
-9.329345,14.893558,231.857171,-236.591212,267.777999,-14.796564,70.095403,g
27.294696,58.472823,258.211017,-262.606615,297.452706,22.336874,7.347186,g
-29.653749,109.636218,415.178987,-420.481314,469.107775,-35.335049,-120.8341,g
43.083551,-14.361299,532.301995,-537.491739,581.280235,37.469282,113.616124,g
26.825137,67.603675,403.332279,-409.914072,468.933184,19.968641,-30.232081,g
-4.222047,5.243264,265.604449,-269.889889,296.972409,-9.222478,8.105825,g
-6.82965,21.284826,71.977796,-76.157754,109.730615,-11.838914,-21.923433,g
-11.569753,3.959122,459.714863,-464.700571,509.182407,-17.125999,-22.374459,g
-11.110413,18.592873,72.685339,-77.53283,117.680208,-16.767464,-36.400953,g
18.737326,54.962995,294.268331,-298.896544,325.446631,13.412655,-19.648904,g
-7.009956,-19.566458,400.526184,-405.363975,439.276144,-12.271753,52.716006,g
-17.377493,-55.869724,402.185835,-407.537699,450.842433,-23.050479,175.287872,g
18.514237,-36.719997,268.913532,-273.288173,305.580355,13.4324,91.601585,g
-18.636001,11.191127,336.893062,-341.804638,378.191389,-24.098716,-8.738543,g
-22.503324,12.457083,349.947182,-354.297921,387.846013,-27.808076,-17.162891,g
-12.405641,29.342153,275.889886,-281.295443,326.677599,-18.197965,-20.696622,g
-14.558926,56.62178,494.628331,-499.658553,537.251157,-20.161418,-55.79386,g
22.94032,-45.888608,220.427714,-225.341542,255.236566,17.618074,198.455783,g
-4.000864,8.551135,323.734326,-328.204575,359.418902,-9.189396,-1.204295,g
19.769628,74.00343,149.185866,-153.261555,179.385211,14.86446,-45.253291,g
-54.139925,-80.150478,559.426603,-565.478216,662.83021,-60.608095,63.802516,g
21.506355,-34.193454,420.268445,-425.814299,465.559495,15.649425,79.407775,g
17.72754,64.244189,184.355504,-188.422879,207.201601,12.572784,-41.070042,g
14.654016,11.549315,161.248561,-164.807925,182.203604,9.889144,41.855874,g
-7.09448,-40.925763,29.538221,-34.447026,73.688023,-12.561525,128.954647,g
20.589581,60.638406,271.452199,-276.553088,310.744118,14.912611,-20.758975,g
-18.191037,-45.230082,369.769984,-373.792153,405.027957,-22.864803,47.25,g
58.86392,194.817264,449.350964,-455.146579,518.769655,52.831014,-126.356224,g
-21.49094,-75.513085,449.876295,-454.34464,502.740564,-26.460713,79.707246,g
-16.423999,-62.858895,534.978013,-540.780903,595.330804,-22.498301,71.803205,g
-4.698707,-14.131803,429.095323,-432.782339,450.249898,-9.673504,20.567237,g
-39.481579,-19.743301,436.155335,-443.493341,532.121169,-46.936672,-6.395078,g
-46.026479,-26.542639,243.917614,-249.867382,322.307982,-52.207129,-7.609419,g
-1.302502,-6.242658,198.851384,-202.869915,229.810233,-6.531044,29.94023,g
42.805557,50.852665,470.11323,-475.667917,526.71769,36.889565,67.937268,g
28.427803,31.659637,369.990301,-374.798474,409.6967,22.876927,7.408501,g
21.872164,-7.100196,283.485275,-288.428029,329.029378,16.50731,82.36248,g
-13.679044,-42.840891,346.085056,-349.950473,374.412054,-18.844713,35.544627,g
-18.615909,6.380702,572.49995,-577.583519,613.717909,-24.194325,-31.837692,g
16.033075,44.533451,400.885238,-405.014101,431.670709,11.188529,-14.22031,g
-0.982766,29.284129,304.612658,-309.304437,334.262596,-6.487223,-19.471715,g
18.879007,-13.631413,301.255597,-304.859995,330.534011,14.095949,31.44365,g
-14.108939,-33.374367,272.9984,-277.481468,318.370857,-19.155269,161.938956,g
-23.243429,-75.431159,342.512874,-347.710932,395.626905,-28.813012,83.227639,g
52.207302,143.63932,455.106049,-461.307484,524.193399,45.720945,-84.213523,g
-4.977914,-165.275059,430.606883,-436.987758,487.768544,-11.648908,170.034389,g
-17.88914,-5.102622,375.225252,-380.096818,418.054018,-23.381993,92.593704,g
12.307433,-32.019557,352.253928,-356.071541,378.86048,7.493891,88.542784,g
27.126687,17.580316,216.334185,-221.066841,265.732621,21.916158,28.411522,g
-2.734735,126.043416,510.157379,-514.502228,534.769474,-7.879792,-77.434969,g
25.953396,-6.659389,43.425631,-48.14062,80.473159,20.571914,53.093766,g
-32.148595,-206.28448,450.424316,-455.439296,501.289279,-37.696873,562.75803,g
29.855533,21.874936,347.401068,-352.285278,391.372468,24.643446,167.465064,g
26.324921,89.058588,298.534718,-303.765339,343.303382,20.667523,-41.874926,g
-14.174584,-234.741901,573.11552,-578.113526,616.933981,-19.706754,444.399724,g
-8.81025,-159.774932,473.410882,-478.265993,524.865781,-14.303102,189.92959,g
32.665785,28.956772,394.073775,-397.782788,402.817341,27.631233,39.343188,g
