@relation 'magic04_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.75-A12-M-1'

@attribute 0.449fSize-0.442fConc-0.429fConc1+0.408fLength+0.395fWidth+0.257fDist-0.145fAsym-0.097fAlpha+0.012fM3Trans+0.005fM3Long numeric
@attribute '0.6  fM3Long+0.487fAsym-0.457fAlpha-0.245fWidth-0.226fLength-0.196fConc1-0.188fConc+0.093fSize-0.031fM3Trans+0.012fDist' numeric
@attribute -0.603fM3Trans-0.47fAlpha+0.454fDist-0.377fAsym-0.153fWidth+0.139fConc1+0.129fConc-0.071fSize-0.058fM3Long-0.001fLength numeric
@attribute -0.795fM3Trans+0.386fAlpha-0.364fDist+0.214fAsym-0.116fConc1-0.109fConc+0.095fWidth+0.057fSize+0.054fM3Long+0.025fLength numeric
@attribute class {g,h}

@data
0.232032,1.568155,0.267968,0.284866,g
-0.120649,-0.462137,0.058667,-0.607728,g
0.899582,0.8631,-0.405223,1.409769,g
-1.879789,0.117645,0.583329,-0.989345,g
-1.985001,0.016771,0.016935,-0.671161,g
0.142228,0.859122,0.671557,0.036295,g
-0.353335,0.188937,-1.044083,0.243096,g
1.091279,0.547974,-0.191422,-0.681112,g
-3.450612,-1.693308,0.325408,0.465414,g
2.149336,1.897268,-1.93895,-0.060702,g
0.50046,0.968707,-0.091806,-0.688552,g
-3.459179,-1.516391,0.02046,0.131189,g
-0.765811,-1.108874,-1.95917,0.689041,g
-2.126516,-0.157081,1.534469,-0.607785,g
-2.200555,0.422791,1.087834,-0.478802,g
1.488555,1.922698,-0.926418,-0.204037,g
-2.344183,-0.276371,-0.514104,-0.190799,g
0.445128,0.560656,0.448842,0.384753,g
0.193626,0.03222,0.495878,0.041336,g
-0.198396,0.05837,-0.384547,-0.629783,g
-1.303776,-0.202094,0.305357,0.158113,g
0.442469,0.140811,0.80264,0.331328,g
-0.798914,-0.158513,-0.059992,-0.501585,g
0.68952,1.040412,-0.25663,1.170447,g
0.273213,1.408818,-0.460285,-0.027355,g
-0.672378,-0.931358,-0.268802,0.698271,g
-1.859133,-0.523964,-0.319966,0.0682,g
-0.269762,-0.197086,-1.82193,0.45884,g
-1.458124,0.778805,0.883172,-0.153812,g
-2.054054,-0.461919,0.27404,-0.410765,g
-0.626281,1.036629,0.011151,0.320454,g
-3.213241,-1.386008,-0.283756,-0.065551,g
0.807659,1.31293,-0.151402,0.470476,g
1.618878,0.627624,1.671719,-0.116151,g
-2.389124,-0.516982,0.390475,-0.791883,g
-1.92075,-0.064098,-0.317751,0.813611,g
1.486507,1.100748,0.757143,-1.715424,g
-0.089401,0.863365,0.079983,0.24318,g
-1.497215,0.40044,-0.033378,-0.7413,g
1.067142,1.336091,-0.796172,-0.097752,g
-0.044968,0.516778,0.256941,0.528646,g
1.516099,-0.243805,0.803194,-1.721178,g
-0.574845,-0.043305,-0.981152,0.665517,g
-1.413235,-0.647399,-0.533767,0.099178,g
-2.834881,-0.242687,0.923353,-1.086438,g
2.207474,0.169091,0.100424,-1.152877,g
-0.658106,-0.120045,-0.707282,1.663765,g
-0.821211,0.568035,1.007061,0.150405,g
0.684533,0.611998,-0.783041,-0.479583,g
0.750973,0.855503,0.698119,0.145322,g
0.019121,0.476366,0.220132,0.297119,g
0.001291,0.300502,1.392714,-0.303386,g
-2.303979,-0.51538,0.051127,0.618492,g
-3.258526,-0.31697,1.129493,-0.793207,g
2.716477,0.305234,0.605803,-1.162488,g
-1.847279,0.150138,0.90253,-0.396382,g
0.4784,0.343199,0.935669,-1.311251,g
-2.23401,0.124603,0.807693,-1.297947,g
-0.571981,0.017228,0.964207,-0.608308,g
2.752845,0.559763,0.508305,-1.625808,g
1.72804,1.577253,-0.53764,-0.650648,g
-1.956017,0.175841,0.015496,-0.231836,g
1.576722,1.889308,-0.226947,-0.191572,g
1.256916,1.706663,0.521186,0.468182,g
2.333495,1.592445,-0.351293,-0.513483,g
1.919861,1.630395,-0.966091,0.054865,g
1.875459,1.6963,-0.061387,-0.74728,g
-2.154258,-0.046724,0.02284,-0.246362,g
-3.152462,-0.439259,0.816173,-0.882316,g
-0.198854,-0.174342,1.049794,-0.083995,g
-0.02117,0.056858,0.59612,-0.925994,g
0.730445,1.375234,0.257101,0.468261,g
1.733284,1.681479,-1.574323,-0.432581,g
-1.47679,-0.345834,0.352799,-0.817588,g
-1.015647,1.007918,0.283594,-0.718832,g
-0.165073,0.635622,-0.758989,-0.261487,g
-0.305625,0.020595,0.522014,-0.094603,g
-0.782404,-0.995095,0.989141,-1.35913,g
-3.678282,-1.580643,-0.794744,-0.057723,g
-2.501016,-0.187228,-0.417774,-0.037907,g
-1.276599,-0.012554,-0.122563,-0.354245,g
1.508512,0.925377,-0.489811,-0.739507,g
3.110283,2.469786,-0.963052,-0.221663,g
-1.854549,-0.216868,-0.84192,1.367444,g
1.045056,0.420248,0.952309,-1.130498,g
-1.896431,-0.532305,-0.513659,0.27663,g
-0.588114,0.695645,-0.014332,0.559411,g
-3.085411,0.051038,0.608986,-0.134462,g
-1.427243,0.437368,0.388895,-0.917815,g
-1.26306,0.1371,1.108786,-0.571141,g
-0.102179,-0.74729,0.20265,-0.658599,g
0.433448,1.184359,-0.100784,0.730456,g
2.724262,1.27682,0.366488,-1.11527,g
1.750908,0.088959,1.543114,-0.278441,g
-0.488723,0.059202,-1.000342,0.160742,g
-2.404445,-0.16317,-0.387176,-0.138931,g
-1.809399,-0.462391,-0.3429,0.057762,g
-0.657168,0.300909,-0.290327,-0.067483,g
4.063806,1.068114,1.232118,0.773424,g
-3.089511,-0.609161,1.427305,-1.116533,g
0.177884,0.991343,-0.145468,-0.300639,g
-3.019929,-1.229975,0.514029,0.003669,g
0.041325,0.919463,0.547521,0.204307,g
0.22535,0.042337,0.189463,-0.586061,g
1.55992,0.469677,0.321235,-1.323564,g
1.948671,2.252031,-0.14456,0.733183,g
0.57069,0.852171,0.978883,-0.030784,g
-2.585978,0.107918,1.19662,-0.604801,g
0.855802,0.742797,0.719853,0.92026,g
2.753727,1.794782,-0.65279,-0.928691,g
0.094375,-0.067391,0.490428,-0.879091,g
-0.690866,-0.002322,0.880632,-1.261538,g
-3.757786,-0.644066,0.05586,-0.707492,g
3.382572,-0.403983,0.140449,-1.754569,g
-0.830945,0.399511,-0.10807,-0.6891,g
0.631347,1.148549,0.720134,0.148722,g
0.387533,1.028053,-0.144579,-0.52454,g
-2.504028,-1.097975,-1.147081,0.63705,g
-0.466303,0.365673,-0.36181,-0.278305,g
1.794645,1.635041,0.468729,0.741144,g
-0.433025,-0.121264,0.273825,-0.700624,g
-3.305233,-1.659928,-0.515104,-0.19386,g
1.294193,0.279437,0.389401,0.752359,g
-0.804659,1.138923,0.178998,0.113009,g
1.799825,0.781624,0.341185,-1.450249,g
1.706573,2.40574,0.501311,0.654764,g
-0.968386,-0.27422,-0.203632,0.892278,g
-0.575797,0.590821,-0.003232,-0.376884,g
0.458175,0.646759,-0.530306,-0.362864,g
-1.321913,0.167682,1.074624,-0.192299,g
0.802735,0.174655,0.94917,-1.137614,g
-1.588909,0.071808,0.903467,-0.984328,g
2.200162,0.716196,0.552018,-1.381214,g
0.203334,0.507942,0.66584,-0.080502,g
1.761588,1.859328,-0.568902,1.087222,g
3.459353,1.246649,1.716078,0.672969,g
1.425082,2.133764,0.367133,0.548378,g
-0.40214,0.983017,-0.248044,-0.827735,g
-2.090389,-0.420183,0.362615,0.047088,g
-1.803443,-0.888923,-0.021412,0.350057,g
-2.259326,-0.5687,-0.016452,-0.420227,g
0.683756,1.070224,0.294295,-0.78889,g
-1.451155,0.501003,0.569021,0.143672,g
2.113511,1.94797,0.745049,0.647334,g
1.236343,1.539754,-0.279633,-0.531467,g
0.814076,0.25273,1.539164,-0.280075,g
-0.722867,0.263809,0.688847,-0.917248,g
-0.581816,0.484908,-1.0133,0.138456,g
1.500941,1.802779,-0.705199,-0.472954,g
1.951203,1.912401,-0.548955,-0.281136,g
1.18227,1.409396,0.053394,-0.620857,g
0.904121,0.262236,1.461726,-0.371948,g
0.04579,0.293761,0.027713,-0.508457,g
-3.319641,-1.169328,-0.796869,0.207174,g
2.149674,1.582056,-1.410407,-0.560863,g
1.986924,0.967369,1.596818,0.278584,g
-2.220312,-0.152546,1.005979,-0.502563,g
-0.688976,0.668064,0.651571,-0.213634,g
0.855452,1.281659,-0.769416,-0.351606,g
-1.372752,0.487556,0.450456,-0.651648,g
1.048954,0.584851,-0.72244,-0.227956,g
0.593291,0.209263,0.811752,0.390417,g
-0.813688,0.716737,0.412482,-0.810663,g
-1.381403,0.412727,0.36435,-0.794238,g
-1.180528,0.100078,0.396128,0.486802,g
1.767628,1.472493,-0.155103,-0.587169,g
1.999936,1.826526,-0.862803,-0.550579,g
-0.516849,1.323986,0.152979,0.397779,g
-2.483497,0.273984,0.848754,-0.967543,g
-0.756249,0.658464,-0.107248,0.861038,g
-1.109176,-0.795905,-0.291881,0.94913,g
-0.822611,0.577494,-0.722229,-0.004387,g
-2.335543,-0.425564,-0.267447,-0.320349,g
0.433466,0.716155,-0.479348,-0.927188,g
4.624063,1.993498,-1.333798,-0.533438,g
2.963194,2.34395,-0.874021,-0.75074,g
-2.019694,-0.650649,0.138001,0.033786,g
0.49955,0.603463,-0.153605,-0.431241,g
-2.610247,-1.389808,-0.92631,0.316653,g
0.722068,0.407586,0.524053,0.77854,g
-1.563115,0.403045,-1.196885,0.422911,g
-2.271792,-0.569083,-1.246015,0.636252,g
0.478119,0.550965,-0.331383,-0.00054,g
1.53127,1.406692,-0.455756,-1.450021,g
-1.931648,-0.554434,-0.58372,0.010168,g
-2.984326,0.006712,0.615959,-0.848928,g
-1.396137,0.010896,-0.119855,-0.215417,g
-0.529388,0.071723,-0.492671,0.957928,g
2.360757,0.775145,0.682763,-1.129688,g
-0.745608,0.287297,-0.228311,-0.775665,g
-0.721124,0.249045,-0.72349,-0.139018,g
-3.11061,-1.481575,-1.52578,0.527699,g
1.580859,1.275555,-0.006181,-0.707056,g
-0.159906,0.809101,-0.385366,-0.846529,g
-3.052335,-0.925158,-0.18834,-0.508985,g
1.727652,0.298222,1.011876,-0.35869,g
0.238882,0.945521,0.115152,0.362385,g
-3.276459,-0.852333,-0.319693,-0.075516,g
-1.237809,-0.551542,-1.90129,0.684153,g
0.230763,0.959551,0.703669,0.186515,g
0.476509,1.441065,0.776187,-0.216902,g
1.435625,0.535152,1.275317,-0.302367,g
1.146933,-0.495969,-2.299228,0.663918,g
1.232288,1.57358,-0.373955,-0.630031,g
-0.219367,0.34553,-0.465107,-0.390527,g
-1.897604,0.012573,-0.212472,-0.234342,g
-0.103046,0.76902,-0.260189,-0.581281,g
0.895376,1.532785,-0.657183,0.029651,g
1.913327,1.037778,1.229007,-0.273301,g
0.493871,-0.897406,-0.277269,-0.626313,g
1.254855,1.260982,-1.033098,-0.229382,g
-0.547484,0.563358,-1.435847,0.233968,g
-0.201628,-0.479872,-0.290421,0.844519,g
2.324956,0.784125,1.375063,-0.331786,g
-0.591403,-0.024404,0.664996,-0.876162,g
2.168444,1.916836,-0.776385,-0.10285,g
1.688489,2.110774,0.131876,1.267883,g
-2.041661,-0.596798,0.469157,-0.081853,g
-1.205786,0.116023,0.013844,1.016066,g
2.750302,0.519165,0.92281,-1.104019,g
2.096899,0.293627,1.161778,-0.036978,g
0.093158,0.332671,-0.036242,-0.708289,g
-1.181343,0.282237,0.429673,-0.984466,g
0.873444,0.132295,1.019727,0.120409,g
-1.932139,-0.732654,-1.762152,1.7321,g
-0.664822,0.064217,0.462191,-0.896331,g
-1.644714,0.400225,0.393626,-0.637126,g
-1.78954,-0.427527,0.717366,0.234835,g
-0.673907,-0.575638,0.454313,0.419689,g
-1.680873,0.072317,0.912802,-0.228523,g
-0.165167,-0.296987,-1.419363,1.715612,g
-0.50262,-0.035103,0.897073,-0.321588,g
-1.807567,-0.710858,-0.585071,-0.117615,g
-2.854109,-0.804522,0.921025,-0.004264,g
-0.325354,0.702122,-0.584268,-0.820371,g
-2.551921,-0.6205,-0.36707,0.659518,g
-0.156071,1.331277,-0.574094,0.876586,g
1.719583,1.404849,-0.396683,-0.342966,g
0.590965,0.9011,0.128475,-0.430029,g
-2.971655,-0.982027,0.182696,-0.810607,g
0.355467,-0.519887,-1.343978,1.678038,g
-0.695783,0.016239,0.312857,0.659586,g
0.161863,1.024638,-1.062,-0.09864,g
0.426045,1.035007,-0.508987,-0.669984,g
1.098602,1.961481,-1.368479,-0.153384,g
0.482829,0.286426,0.645468,0.613631,g
-3.286173,-0.180121,1.471787,-1.184868,g
-0.62554,-0.499111,0.452901,0.405259,g
0.090629,0.794534,-1.11757,-0.31172,g
-2.652296,-0.528541,-0.720073,0.174022,g
2.562661,0.906172,0.369503,-1.219956,g
-1.763578,-0.305751,1.265947,-0.309143,g
2.29185,0.004575,2.172998,-0.094575,g
0.764603,1.326163,0.552144,0.392627,g
-1.381214,-0.892876,-1.184775,1.989356,g
1.688376,1.310286,0.482477,0.877574,g
2.534296,1.456046,0.42007,-1.171112,g
-2.008292,-0.244114,0.118534,-0.442384,g
-1.022109,0.039774,0.251466,0.476183,g
-1.655695,-0.454972,0.117456,0.637191,g
-0.188063,0.473913,0.66134,-0.078735,g
0.11283,0.732914,-0.813238,-0.299274,g
-0.09543,-1.043226,-1.747851,0.652523,g
-2.478537,0.155119,1.105189,-1.311446,g
1.704301,1.850385,-0.861193,-0.388547,g
0.848146,0.885857,-0.105545,0.723007,g
-1.301178,0.546059,0.26153,0.181874,g
-1.427843,0.032607,-0.974663,-0.428741,g
2.918041,2.461111,-0.339305,0.996573,g
1.227227,0.641628,1.488751,-0.045099,g
-0.090572,1.025795,-0.39216,-0.227668,g
0.774965,0.447201,-0.536858,-0.717244,g
1.531805,1.261347,1.182666,0.20415,g
1.523267,1.498166,0.687679,0.128526,g
0.420113,1.233389,-1.328669,0.528903,g
-1.99749,-0.393686,0.992759,-0.519589,g
0.107187,0.715615,0.497723,-0.180434,g
-2.103574,0.16208,-0.011345,-0.711731,g
-0.024941,0.476278,0.603468,0.695238,g
-0.074072,1.018551,-0.663611,-0.506391,g
3.390749,0.895943,1.690719,-0.185155,g
1.9942,0.924652,0.455471,-1.622148,g
0.619524,0.037457,1.851732,-0.511511,g
2.666498,2.100527,-0.764764,-0.48154,g
-0.419412,0.652347,0.292172,0.499064,g
2.667426,-0.073294,2.245985,-0.281742,g
-2.019185,0.115807,0.41913,-0.039745,g
-1.358076,0.75398,-0.052209,-0.395479,g
1.688062,0.655141,0.891352,-1.254369,g
0.618317,-0.522636,1.551204,-0.274875,g
0.022451,1.231507,-0.499456,-0.341608,g
-1.585794,0.724486,-0.371663,-0.186757,g
-0.863634,-0.021775,-0.559969,0.044848,g
-3.712527,-1.40171,-1.004892,0.074759,g
-0.363473,1.230127,-0.329664,-0.263598,g
-1.890648,-0.011208,-0.337336,-0.227372,g
-1.681366,-0.06794,0.56819,-0.826387,g
-1.703312,0.489208,0.689426,-0.399561,g
0.765718,-0.007143,0.629999,-1.411336,g
-2.253052,-0.352582,0.09294,-0.287701,g
1.054598,0.984822,-0.299008,-0.526789,g
2.074349,1.68178,-0.532872,-0.519477,g
-0.047033,0.649792,-1.272421,-0.140389,g
-2.024268,-0.307187,-0.256021,0.472725,g
1.226707,1.69438,-0.597258,-0.385496,g
-2.924863,-0.183566,0.602305,-0.483091,g
-2.522786,-0.843913,0.878692,-1.059372,g
-0.667623,0.29937,1.255477,-0.42915,g
0.848251,0.803627,-0.476654,-0.279927,g
-2.423425,-1.242858,0.201878,0.50849,g
-0.926118,0.831202,0.074176,0.48393,g
-1.449762,0.121575,0.610208,-1.147514,g
0.399228,1.270895,-0.1151,-0.325513,g
-1.452694,-0.5513,-1.118479,0.356253,g
-1.629497,-0.910434,0.252352,0.272826,g
3.81569,0.515206,1.687969,0.028067,g
2.295124,0.998696,0.516006,-1.445188,g
4.135718,2.216861,0.192106,1.134574,g
-2.962596,-0.344996,0.16072,-0.561807,g
-0.355535,0.837711,0.183901,0.107642,g
4.843375,0.747456,-0.622261,-1.120922,g
-1.422255,-0.128759,0.735675,-0.043269,g
-1.372482,0.158986,0.160684,-0.536546,g
-0.347355,0.222114,0.682903,-0.001465,g
-2.560496,0.099753,0.73222,-0.405415,g
-1.102,0.700087,0.23844,-0.55316,g
-0.60292,0.408317,0.423633,-0.185841,g
0.35812,1.066666,-0.480262,-0.283733,g
-3.034152,-0.25781,1.35306,-1.100938,g
0.988934,0.869338,-0.630406,1.561921,g
-2.153717,-0.073246,-0.409886,-0.236108,g
-2.204108,0.427717,0.030076,-0.73379,g
1.08723,0.558358,0.736679,0.378481,g
1.793443,1.370922,0.368207,0.628894,g
-1.67198,-0.02231,0.229612,0.393775,g
-0.192805,0.359915,0.325989,0.594206,g
-1.435276,-1.220132,-0.538496,0.141738,g
0.476828,1.058247,0.931538,0.105457,g
-1.856554,0.19505,0.440021,-0.209862,g
-2.833773,-0.388571,0.21097,-0.63025,g
-0.819859,-0.43635,0.275017,-0.908308,g
-1.951814,-0.087291,-0.436999,-0.049956,g
-2.464023,-0.07912,0.72839,-0.093567,g
-1.1168,0.129144,-0.258294,-0.30592,g
-1.377538,-0.835923,-0.144784,0.687092,g
-0.613518,0.616122,0.109258,-0.661762,g
1.405467,-0.311159,0.806783,-1.734714,g
2.579481,0.194343,1.486432,-1.112856,g
-0.307679,0.004775,-0.438178,0.984296,g
2.285668,1.959744,0.197112,0.925721,g
1.127626,1.29529,-0.084394,-0.237036,g
-3.138379,-0.386247,0.971388,-0.363113,g
-1.713441,0.340431,-0.078723,0.488151,g
1.763442,0.999173,0.525311,-1.329577,g
-0.515071,0.544249,0.96899,-0.233319,g
2.245726,1.716063,0.818758,4.927496,g
-1.669425,-0.62492,-0.021371,-0.313212,g
-1.819206,0.213512,-0.045843,0.788206,g
-1.90945,0.459977,0.180189,-0.473809,g
0.497405,1.271549,-0.53725,-0.264874,g
-0.832077,0.239006,-0.454764,1.244587,g
-0.833165,-0.118184,0.118423,-0.210614,g
-1.569293,0.306506,-0.184712,-0.397828,g
2.555467,0.039678,0.4506,-1.242785,g
-2.991579,-0.77426,0.257816,0.216852,g
-3.359944,-0.848425,0.033299,-0.395845,g
-3.478059,-0.938746,0.107071,0.134054,g
-1.825545,-0.843649,0.484602,0.092398,g
-1.292109,-0.595841,0.562146,0.611061,g
-1.563474,0.066071,-0.100586,-0.684768,g
0.186583,1.619992,-0.366742,-0.652877,g
-1.817463,0.34557,0.563444,0.192974,g
2.486174,1.127702,-0.037336,-1.498212,g
-0.853462,1.074093,0.488458,0.072723,g
-0.676789,0.31917,-0.317179,1.013912,g
3.975769,1.191855,1.594072,1.047444,g
0.049902,0.636084,0.968426,0.060371,g
-2.757688,-1.127025,0.70875,0.165927,g
-0.482491,0.472975,-0.571561,-0.305778,g
0.59806,1.079055,0.4357,0.632364,g
-2.621976,0.208688,0.805183,-0.083194,g
0.715722,1.325545,-0.343377,-0.436181,g
-1.738967,-0.181639,0.775502,-0.339275,g
0.432649,0.751472,0.407266,0.583517,g
-1.961203,-0.219861,0.723374,-0.137211,g
2.282995,2.185461,0.159676,0.323801,g
1.051809,1.583645,0.610373,-0.175632,g
2.790414,1.033917,1.087201,0.032557,g
2.336854,0.419355,0.307256,-1.66861,g
-0.771727,0.133054,0.327323,0.319045,g
-1.272783,-0.025722,-0.270491,1.244379,g
-0.904789,0.778548,0.034074,0.673317,g
4.862046,-1.012521,0.204915,-0.475776,g
-1.918828,0.071211,0.379344,-0.640167,g
-0.106332,-0.69266,-1.866002,0.663552,g
-3.691885,-1.302235,-0.654927,0.87699,g
2.727219,2.227412,-0.875013,-1.160464,g
0.152951,1.308827,0.415988,0.141827,g
-1.665256,-1.031194,-1.449871,0.358265,g
1.826838,1.475726,0.075646,-0.486274,g
-0.657348,0.092451,-1.952037,0.78888,g
1.252924,1.577542,0.377138,-0.020688,g
-1.221876,-0.664438,-0.832784,-0.000729,g
0.864853,1.378061,-0.118723,-0.913244,g
1.371966,1.73138,0.039966,0.448158,g
-0.396062,-0.785514,-2.397262,1.240563,g
-1.536044,-0.011246,0.133084,0.628891,g
1.082004,-0.083325,-1.485025,-0.282717,g
-0.524617,0.878914,0.556238,0.396393,g
1.982585,0.688508,0.946847,-1.526931,g
-0.755909,0.685099,-1.378814,0.287416,g
-0.776045,0.506211,-0.434657,-0.222553,g
2.390202,0.512372,0.045068,1.563212,g
-0.583548,-0.418199,0.874923,-0.74478,g
-1.205552,0.579784,0.171342,-0.774316,g
-1.465424,0.105202,1.177652,-0.565513,g
-0.218381,1.036242,-0.435736,-0.499487,g
2.75804,1.650574,-0.290415,-0.957377,g
1.337172,1.920841,0.274799,0.539394,g
-2.998052,-1.374793,-0.115394,0.805082,g
-0.455513,0.992792,-0.363504,-0.469153,g
-0.031842,0.945383,0.401228,0.429091,g
2.215247,1.198005,0.20407,1.045054,g
0.909371,1.628223,-0.199297,-0.146548,g
1.138169,1.734452,0.116747,0.535605,g
-0.916967,0.352721,-0.305194,-0.324293,g
-2.378911,-0.337709,-0.42732,0.085119,g
0.495768,0.527995,-1.307776,0.089007,g
-1.644464,0.238117,0.274208,0.545059,g
-3.479839,-0.986189,0.499243,-0.368889,g
4.361189,0.704382,2.013055,1.182513,g
4.650282,1.890616,-1.094317,-1.199253,g
0.023924,0.9266,-0.163358,-0.582878,g
-3.230099,-1.417242,0.032622,0.354138,g
-0.064418,1.163252,0.568062,0.319014,g
2.658015,-0.914271,0.921314,-2.498169,g
-2.287644,-0.064148,-0.126222,0.29552,g
-1.773224,-0.848478,-0.818981,0.288506,g
-1.125033,-0.179514,0.40436,0.261669,g
0.609919,0.625183,-0.319409,-0.887404,g
-3.391252,-1.549974,-0.790459,-0.033274,g
-1.981061,-0.610661,0.922492,-0.261859,g
-0.039863,0.08723,1.089425,0.1026,g
0.73443,1.449807,0.044421,-0.859239,g
-0.125862,1.00845,0.17031,-0.593858,g
0.195241,1.097252,-0.047955,0.972744,g
2.134157,2.285704,0.340225,0.585174,g
-1.381771,0.529164,0.207755,-0.709496,g
1.863659,1.168946,1.534521,0.130208,g
0.400014,1.137211,0.222884,0.320534,g
2.362558,2.495446,0.28425,0.869769,g
-3.267389,-0.003008,0.666693,-0.208043,g
-1.275062,0.844333,0.089358,0.463475,g
1.164978,0.627209,-2.047357,2.988721,g
0.803603,1.22154,0.699235,0.549049,g
0.273419,0.610364,0.145532,0.618821,g
-1.199683,0.674575,-0.15188,-0.456986,g
1.000198,0.50926,1.38982,-0.472177,g
2.446006,0.284222,1.411557,-0.072877,g
0.462814,0.535238,1.371191,-0.755108,g
-3.383723,-0.855476,0.924801,-0.084957,g
-2.407837,-0.180672,0.56906,-0.062028,g
-0.406108,0.079957,-0.389268,-0.365709,g
-2.741047,0.178891,0.558451,-0.872078,g
0.199835,0.56224,0.745142,0.030672,g
0.416352,-0.028461,-0.486577,-0.563996,g
-0.978847,0.692809,0.416206,0.696886,g
-0.217416,-0.02961,0.327292,0.249846,g
-1.541865,-0.871824,-1.243222,1.054851,g
1.791489,0.805023,1.605709,0.0756,g
1.228219,1.030253,-1.158499,-0.796811,g
-0.417568,0.112838,-0.112693,0.397268,g
-0.750756,-0.048846,-0.092214,-0.342369,g
2.790503,1.079413,0.488342,-1.351562,g
-1.835367,-0.442742,0.693678,-0.142131,g
0.182885,-0.501682,0.148676,-0.842275,g
-0.153356,-0.226666,0.343717,-1.194154,g
-0.681936,0.537503,-0.018904,0.499453,g
-1.699284,0.50935,0.566326,0.058246,g
-0.05779,0.084528,0.29691,-0.829175,g
-1.743058,0.316598,0.549656,-0.906332,g
1.748934,0.215241,1.233068,-1.747414,g
2.866098,2.539846,-0.48245,1.512894,g
0.619653,1.270301,-0.384693,-0.468468,g
1.435784,1.764229,0.260708,0.889335,g
0.205903,0.928826,0.475652,0.504658,g
-1.285923,0.165443,0.474092,0.091508,g
0.204006,0.96425,0.939074,-0.072037,g
-2.520468,-0.980393,0.464899,0.145076,g
0.040161,0.584792,0.134282,-0.481848,g
0.155689,-0.043975,0.504172,1.233163,g
0.76114,1.327303,0.041738,0.261091,g
-1.008035,0.72827,1.184277,-0.069584,g
1.963482,1.285327,0.919725,0.346135,g
0.808383,1.261052,-1.504385,-0.28386,g
0.421592,0.6704,0.349653,-0.554053,g
2.054892,1.710762,-1.250998,-0.35845,g
-1.425485,0.53952,0.429267,-0.785829,g
-0.687752,0.350511,0.387592,-0.642065,g
-0.983392,-0.73279,-1.527738,0.689727,g
1.326414,1.481043,0.142706,0.336815,g
0.621247,0.290806,1.415954,-0.61932,g
-2.542978,0.064575,-0.032736,0.330689,g
-2.198671,-0.032337,0.55786,-1.097774,g
-1.207436,0.332102,0.524826,-0.050314,g
1.64701,1.07429,0.154236,0.518055,g
-1.171277,-0.465976,0.214625,0.413229,g
-1.136134,-0.393252,0.009161,0.232949,g
-3.034482,-1.226278,-0.333808,-0.438879,g
0.011568,1.108331,-0.05752,-0.461777,g
2.055934,1.83026,-0.741292,-0.044797,g
0.290459,-0.701238,-1.253398,0.308221,g
-2.3725,-0.052746,0.485093,-0.870599,g
-0.482788,0.739,0.041521,0.822689,g
-1.261847,-0.24319,-0.993323,1.244577,g
2.188187,2.155383,-0.513436,-0.93437,g
0.641372,0.34802,0.375814,-0.785585,g
1.643788,0.398779,0.559395,-1.149641,g
1.303988,0.242908,1.857156,0.085743,g
-0.324005,0.45898,0.143158,-0.858714,g
-1.512056,0.242516,0.670086,-0.154195,g
1.691942,1.585194,0.367384,0.335599,g
0.973418,0.023275,1.185298,0.162033,g
1.603393,0.253117,0.670692,-1.138531,g
0.626462,0.662863,-0.067717,-0.711219,g
0.766685,0.642232,-0.471533,-0.224315,g
2.078148,1.919867,-0.790593,-0.756962,g
1.153923,1.122019,-0.543475,-0.42295,g
1.597009,0.33411,0.79322,-1.955967,g
1.805014,2.533488,-0.645882,-0.620435,g
2.379097,1.151237,-1.16417,-1.159999,g
-1.103385,0.88041,0.3606,0.350164,g
1.369244,1.824581,-0.783279,-0.438996,g
3.689941,1.904615,-0.168651,-0.39727,g
1.411877,0.299485,-0.171338,-0.77488,g
1.943739,2.367964,0.226656,0.816076,g
0.095268,0.720117,0.43481,0.598244,g
-0.618639,0.088087,-1.596702,0.317727,g
2.149661,2.076284,0.678242,0.399587,g
-2.016938,-0.17412,0.768688,-0.954054,g
0.860515,1.560635,-0.115436,-1.095677,g
0.572552,0.931414,0.932934,0.685104,g
0.257173,1.034119,0.403787,0.174909,g
1.471467,0.863119,1.527761,-0.118038,g
-2.230819,-0.107829,0.044899,0.145869,g
1.27744,2.276471,-0.037308,0.572281,g
0.192491,0.057535,0.830506,-0.97937,g
2.85058,2.605381,-1.317704,-0.265399,g
2.795551,0.756008,0.835604,-1.303545,g
1.097698,-0.006632,0.658694,-1.108995,g
-1.959524,-1.382268,-0.580835,0.35255,g
-2.306686,-0.553438,-0.24752,0.573962,g
1.923247,1.714352,-0.395782,-0.405046,g
-2.553931,-0.35897,0.302399,-0.214079,g
-1.599708,-1.162017,-1.534585,0.642471,g
1.712761,0.781494,1.239412,-0.208468,g
-0.893389,0.753457,0.169451,-0.503058,g
-1.391297,-0.580707,-1.75383,0.436887,g
-2.002096,-0.676749,-0.990489,1.490234,g
-1.042793,-0.196335,-1.591371,0.72898,g
-0.794489,0.280237,-0.27376,-0.130182,g
-1.372751,0.48944,0.617689,0.048062,g
1.431433,0.758941,0.198214,-0.883912,g
2.32166,2.018306,-0.101196,-0.875138,g
-2.939721,-0.44246,0.916002,-0.087848,g
-0.648349,0.983367,-0.305569,-0.500567,g
-1.914254,0.021507,1.159068,-0.549742,g
0.745196,-0.269787,-2.08801,0.884792,g
-2.067604,-0.646709,-0.211785,1.120949,g
