@relation magic04-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.RandomProjection-P50.0-R42-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute class {g,h}

@data
33.193022,70.846421,313.837907,-318.894802,364.109642,g
12.864807,27.173972,251.168671,-255.325074,279.871178,g
5.193208,-2.858923,511.563284,-515.446196,520.639231,g
14.296694,15.982326,392.323538,-396.307081,423.403111,g
-0.439941,-6.868101,163.438219,-167.141864,185.108773,g
-12.710308,-1.628128,144.661057,-149.165082,182.615832,g
23.87736,46.392634,264.461815,-268.841998,299.208833,g
-14.227239,20.315744,386.428329,-390.347094,413.343879,g
-11.505147,-12.877798,232.30456,-236.269051,263.093495,g
-2.691607,32.335137,292.391827,-296.437032,313.613606,g
-12.247158,-37.931566,201.079494,-204.79942,227.73489,g
-15.298166,15.153539,369.901447,-375.771887,418.662488,g
10.925084,14.514239,293.344801,-297.995877,332.716741,g
36.323357,23.509992,353.563012,-358.735435,404.161932,g
-7.162723,-1.999999,292.683331,-297.427765,329.763941,g
-20.224464,8.212346,315.535663,-320.199037,357.669531,g
-24.152063,78.879326,440.411157,-445.166502,486.38706,g
-14.319557,19.089971,301.98479,-307.265813,350.275233,g
-27.670204,62.523916,505.335003,-511.138586,556.848446,g
-5.930196,-37.63452,359.484201,-363.650995,386.438722,g
20.000857,18.559271,181.967006,-186.375595,224.672971,g
25.726324,45.320841,359.950988,-365.320692,406.622137,g
-6.764524,1.587771,61.040069,-65.811349,98.161208,g
23.431876,64.63009,329.691888,-335.262683,382.937727,g
-40.676867,-51.432556,560.991338,-567.239711,633.3391,g
0.096129,-37.393245,405.612005,-410.608625,438.497068,g
22.284566,77.68525,264.147101,-268.878371,296.176358,g
0.167489,21.373161,226.628629,-231.492055,259.279519,g
-23.457164,-208.983361,474.546241,-480.623314,531.288399,g
-32.468678,-42.300491,264.998577,-270.518623,322.533322,g
-28.685359,-8.296697,333.714402,-338.293771,384.9909,g
-19.267506,18.931315,228.043195,-232.917532,271.153074,g
-9.499086,8.647956,222.905413,-226.786072,251.090383,g
22.233643,23.583084,193.362861,-197.602748,224.678167,g
44.884191,47.759049,112.047406,-117.044026,160.640438,g
18.293574,-50.829456,336.245795,-341.494601,379.204812,g
45.287932,26.083646,404.957289,-411.175005,465.113146,g
46.522711,-75.507716,503.968242,-510.229259,562.115785,g
-3.197193,29.454563,412.664569,-416.60152,434.180104,g
30.024062,-99.071055,600.762862,-607.676169,683.95101,g
-15.027619,80.158445,273.531006,-279.553,330.563802,g
18.414991,51.070904,441.558641,-446.481129,492.081697,g
19.256594,64.084321,273.164331,-277.794969,304.883724,g
-22.200561,17.215546,327.560599,-333.248307,381.886199,g
7.499953,43.756973,428.248869,-433.059467,463.385772,g
26.117421,-33.625688,119.251352,-123.767674,159.942421,g
20.067541,60.484773,230.327424,-234.935372,269.059371,g
59.826074,23.035583,534.790086,-541.002606,614.004217,g
15.388925,-31.068661,260.296233,-263.786142,280.801463,g
-20.937377,50.060945,298.314921,-303.266508,352.794847,g
-6.656964,27.635044,446.66438,-451.666889,494.129154,g
-11.842378,-63.811003,327.959663,-331.996035,351.827497,g
-1.559365,43.578745,284.436344,-288.956304,319.573766,g
-13.807216,-42.889215,164.496503,-168.125495,192.440371,g
-23.576676,-144.074065,305.727233,-310.906584,356.013171,g
20.542296,21.802016,234.711071,-239.504522,272.115747,g
29.232688,-95.734259,566.568368,-571.836574,626.046473,g
120.770533,224.013059,234.832834,-242.145899,376.395252,g
4.873818,27.115775,412.528603,-416.300144,441.056692,g
-21.998431,28.264991,76.200363,-80.505722,117.025666,g
23.04355,44.887309,247.441125,-252.300913,294.646611,g
28.333407,39.917882,300.190386,-305.620365,348.324251,g
63.92428,-173.771635,593.309154,-598.459927,659.797562,g
-27.067451,55.676427,531.386952,-538.236521,602.771521,g
29.508603,68.585748,483.261921,-489.273176,542.55868,g
15.582049,49.425975,344.592374,-348.39336,365.484717,g
-15.407978,6.483413,267.893008,-271.722399,295.315529,g
18.740097,23.70554,417.397225,-423.20583,473.513939,g
-5.000257,12.441494,291.997612,-296.336573,324.263467,g
-11.37074,30.144093,224.176045,-228.500803,257.993644,g
-5.423397,-13.317739,224.555191,-228.738094,251.553706,g
12.805744,-17.027099,249.870846,-254.583756,291.55923,g
-13.579105,-50.496729,338.447751,-343.250901,373.023642,g
21.767549,0.241967,269.013471,-273.698669,308.318034,g
27.988555,67.351835,314.008341,-319.97387,375.772233,g
37.897272,-16.557886,177.330306,-182.11475,236.443295,g
-21.165834,14.60777,178.858841,-183.446697,218.302314,g
-22.332543,-43.564715,158.772941,-162.664339,194.568369,g
77.865556,100.066118,128.539647,-135.346434,223.31435,g
18.297038,-68.988623,273.849011,-278.323244,304.894463,g
28.168515,6.64484,292.880438,-297.098675,330.667552,g
19.094821,-6.122973,78.505549,-82.256825,105.227456,g
-5.056722,45.287413,187.059582,-191.698187,224.149718,g
-13.818821,-61.231807,293.086033,-297.751658,334.352836,g
34.454647,35.714195,324.958539,-329.586752,366.293758,g
-6.890098,82.600464,413.492662,-418.908612,462.375466,g
-1.426344,27.089967,261.780773,-266.072449,292.423523,g
22.406675,63.565225,309.062643,-313.364364,335.066268,g
47.265934,-81.906777,309.311885,-314.486733,404.510593,g
-7.265087,-28.565675,374.12384,-378.0045,403.581695,g
-8.101841,-12.119333,176.332298,-181.662685,222.47188,g
-18.520126,15.522639,398.720001,-403.827646,437.932246,g
-13.168609,-43.584807,661.414431,-666.531256,722.248039,g
20.183415,-11.877885,253.88089,-258.096355,284.717976,g
12.037753,-2.735601,348.959394,-353.840659,392.034631,g
16.14306,-12.266557,418.5745,-423.013573,444.260986,g
-5.337834,-49.28412,230.377826,-234.247747,251.621083,g
-13.481244,-38.283346,213.429536,-217.424338,239.490146,g
-31.838904,-21.320333,652.547197,-656.978996,697.565623,g
0.496579,-44.582988,368.016283,-371.866112,392.848869,g
-4.194161,-16.887495,174.573747,-178.960686,209.767461,g
19.178306,11.928288,220.425289,-224.74052,254.068124,g
10.095778,13.904038,278.57266,-282.817916,309.853151,g
-9.329345,14.893558,231.857171,-236.591212,267.777999,g
27.294696,58.472823,258.211017,-262.606615,297.452706,g
-29.653749,109.636218,415.178987,-420.481314,469.107775,g
43.083551,-14.361299,532.301995,-537.491739,581.280235,g
26.825137,67.603675,403.332279,-409.914072,468.933184,g
-4.222047,5.243264,265.604449,-269.889889,296.972409,g
-6.82965,21.284826,71.977796,-76.157754,109.730615,g
-11.569753,3.959122,459.714863,-464.700571,509.182407,g
-11.110413,18.592873,72.685339,-77.53283,117.680208,g
18.737326,54.962995,294.268331,-298.896544,325.446631,g
-7.009956,-19.566458,400.526184,-405.363975,439.276144,g
-17.377493,-55.869724,402.185835,-407.537699,450.842433,g
18.514237,-36.719997,268.913532,-273.288173,305.580355,g
-18.636001,11.191127,336.893062,-341.804638,378.191389,g
-22.503324,12.457083,349.947182,-354.297921,387.846013,g
-12.405641,29.342153,275.889886,-281.295443,326.677599,g
-14.558926,56.62178,494.628331,-499.658553,537.251157,g
22.94032,-45.888608,220.427714,-225.341542,255.236566,g
-4.000864,8.551135,323.734326,-328.204575,359.418902,g
19.769628,74.00343,149.185866,-153.261555,179.385211,g
-54.139925,-80.150478,559.426603,-565.478216,662.83021,g
21.506355,-34.193454,420.268445,-425.814299,465.559495,g
17.72754,64.244189,184.355504,-188.422879,207.201601,g
14.654016,11.549315,161.248561,-164.807925,182.203604,g
-7.09448,-40.925763,29.538221,-34.447026,73.688023,g
20.589581,60.638406,271.452199,-276.553088,310.744118,g
-18.191037,-45.230082,369.769984,-373.792153,405.027957,g
58.86392,194.817264,449.350964,-455.146579,518.769655,g
-21.49094,-75.513085,449.876295,-454.34464,502.740564,g
-16.423999,-62.858895,534.978013,-540.780903,595.330804,g
-4.698707,-14.131803,429.095323,-432.782339,450.249898,g
-39.481579,-19.743301,436.155335,-443.493341,532.121169,g
-46.026479,-26.542639,243.917614,-249.867382,322.307982,g
-1.302502,-6.242658,198.851384,-202.869915,229.810233,g
42.805557,50.852665,470.11323,-475.667917,526.71769,g
28.427803,31.659637,369.990301,-374.798474,409.6967,g
21.872164,-7.100196,283.485275,-288.428029,329.029378,g
-13.679044,-42.840891,346.085056,-349.950473,374.412054,g
-18.615909,6.380702,572.49995,-577.583519,613.717909,g
16.033075,44.533451,400.885238,-405.014101,431.670709,g
-0.982766,29.284129,304.612658,-309.304437,334.262596,g
18.879007,-13.631413,301.255597,-304.859995,330.534011,g
-14.108939,-33.374367,272.9984,-277.481468,318.370857,g
-23.243429,-75.431159,342.512874,-347.710932,395.626905,g
52.207302,143.63932,455.106049,-461.307484,524.193399,g
-4.977914,-165.275059,430.606883,-436.987758,487.768544,g
-17.88914,-5.102622,375.225252,-380.096818,418.054018,g
12.307433,-32.019557,352.253928,-356.071541,378.86048,g
27.126687,17.580316,216.334185,-221.066841,265.732621,g
-2.734735,126.043416,510.157379,-514.502228,534.769474,g
25.953396,-6.659389,43.425631,-48.14062,80.473159,g
-32.148595,-206.28448,450.424316,-455.439296,501.289279,g
29.855533,21.874936,347.401068,-352.285278,391.372468,g
26.324921,89.058588,298.534718,-303.765339,343.303382,g
-14.174584,-234.741901,573.11552,-578.113526,616.933981,g
-8.81025,-159.774932,473.410882,-478.265993,524.865781,g
32.665785,28.956772,394.073775,-397.782788,402.817341,g
23.968119,-20.084515,191.918504,-195.75465,218.098106,g
-14.383296,9.910795,299.524759,-304.212208,331.563715,g
-14.669778,-44.783732,339.207082,-343.209332,368.234868,g
-8.31956,46.639971,393.037662,-397.339383,427.376609,g
28.015749,-85.999094,476.425343,-482.609977,533.527074,g
-14.579364,0.942062,340.036041,-344.690235,380.462973,g
-16.398884,60.171791,262.748817,-267.652079,304.364975,g
-20.55927,-43.22939,393.535107,-398.456556,436.462427,g
12.369441,35.741561,216.429448,-220.422518,239.655383,g
30.502454,6.253396,419.649584,-424.48062,458.970601,g
-23.946988,-58.847119,296.648861,-300.94556,342.449654,g
14.949331,8.04018,186.213475,-189.848357,207.245248,g
14.195369,3.776217,322.771825,-326.382458,343.802039,g
-16.542817,-8.486876,376.400102,-381.53442,421.772039,g
32.159161,3.658438,88.276048,-93.245128,138.797545,g
-17.387192,-6.904647,213.88316,-219.239527,267.965407,g
-12.871389,63.178112,303.508995,-309.498427,360.618867,g
43.863667,177.821169,360.507323,-366.449989,420.229994,g
20.350558,-77.389762,314.638114,-319.097452,341.690669,g
26.336872,39.730647,293.599932,-297.782835,329.252813,g
14.682075,-9.824712,385.779503,-390.425037,419.279271,g
56.327158,16.752222,586.73429,-593.009163,655.334413,g
22.075507,21.237887,184.957738,-189.103575,215.334272,g
-10.171815,26.941704,313.902339,-317.964691,345.330401,g
-12.038273,20.113267,126.263386,-130.35068,155.117101,g
23.658602,34.127809,326.580951,-331.587271,368.043649,g
-8.829475,56.099567,218.02051,-222.464606,254.503735,g
18.809033,3.550531,183.400798,-188.194248,229.18427,g
-6.383646,-27.921352,403.249487,-409.056707,453.342475,g
-21.036969,-113.22624,501.397878,-506.536527,541.820307,g
-18.208531,-46.34968,218.482794,-223.036182,255.72102,g
25.878744,26.260488,185.7744,-190.141074,213.773002,g
-14.071354,-22.556844,315.896969,-319.819718,352.139093,g
31.954259,70.765361,111.231437,-115.789155,159.563275,g
15.074038,9.583437,365.231492,-368.706852,385.851903,g
15.359134,3.29055,143.141182,-147.194874,164.493212,g
-4.739584,33.291922,310.557576,-315.34583,349.968487,g
36.325436,-91.002296,565.306223,-569.706152,615.556308,g
-27.707444,93.117649,436.066481,-442.159662,489.497304,g
20.841248,48.675824,353.658967,-358.669617,408.117243,g
31.274775,-66.392625,594.990456,-601.811445,675.861987,g
-25.010467,81.875081,477.98211,-484.07356,564.498914,g
-7.7873,-37.031419,324.134776,-328.265197,355.349622,g
14.074645,-2.379491,196.268896,-200.4589,221.364061,g
-22.999556,-23.486609,570.777425,-576.322586,628.926701,g
17.274262,24.73611,595.424508,-599.835175,641.208673,g
-2.877283,37.253815,405.148854,-409.271481,432.766924,g
45.532671,14.051089,595.452394,-601.47716,666.940539,g
-17.327436,33.993402,93.657357,-98.551093,138.685655,g
22.547664,-24.154834,211.345879,-215.09473,237.504523,g
32.17804,144.957411,475.870567,-482.083433,538.438997,g
13.917028,-45.645601,264.980737,-268.951117,292.257939,g
17.717667,43.217266,344.193656,-348.819444,379.040267,g
-20.09127,49.162703,307.300108,-311.800322,356.064959,g
-16.776471,54.320231,496.442827,-502.374409,557.456049,g
-4.651076,-31.644915,245.516124,-250.560202,288.11141,g
17.38979,37.775335,310.748794,-314.85566,333.853659,g
-21.618419,-10.444959,156.857985,-161.406004,196.635571,g
12.697664,46.632177,298.252048,-302.166656,324.501104,g
12.220138,54.878125,311.917755,-316.748791,352.228813,g
-14.727108,45.584979,150.154602,-155.430602,199.124701,g
70.670791,-17.053945,503.553242,-509.399607,581.194325,g
-13.000947,21.262483,183.470599,-187.873819,222.449537,g
-9.850346,5.480902,283.446997,-287.451152,312.998209,g
-2.499176,-2.641377,206.639377,-211.23572,247.092983,g
27.355664,74.9978,233.259612,-237.67028,271.629041,g
33.036964,-76.571715,513.606585,-519.138928,562.432751,g
-26.373938,-102.236897,549.43267,-555.984845,641.860963,g
23.950279,-32.362157,269.778172,-274.235604,307.47314,g
-1.635576,-3.776564,235.016605,-239.383278,262.553095,g
23.468769,-0.250281,169.479786,-173.442372,199.991246,g
-17.135005,-44.438015,319.075109,-323.538431,357.479179,g
25.162888,98.337704,465.243916,-472.311203,536.992735,g
-14.109632,15.196841,298.315268,-302.492281,323.172102,g
-23.7963,-48.179591,567.217195,-572.629853,634.466319,g
29.516397,153.882149,413.690116,-418.912076,464.673898,g
-29.41438,78.072883,362.616788,-367.587947,428.158283,g
42.65816,-14.141502,636.740328,-643.051575,712.403582,g
-58.602034,-12.126088,392.775776,-398.560479,491.443089,g
39.371247,7.182295,594.101394,-599.622133,642.02343,g
-18.439586,-107.304704,529.312302,-534.270124,583.323015,g
12.701302,46.360765,307.585896,-311.736236,333.250213,g
-11.383211,10.521169,309.14249,-314.859124,361.404006,g
-7.02693,20.18584,386.885071,-392.24369,438.105104,g
27.364151,53.333482,314.325652,-318.629799,353.346159,g
15.722172,53.82244,218.072818,-221.993488,239.471959,g
-17.242739,63.969486,347.979919,-352.75986,383.113704,g
-53.827982,-187.798994,659.417204,-666.236807,752.876587,g
-20.288031,76.018498,334.740642,-340.651093,395.887925,g
24.997823,56.504001,187.64259,-191.739756,214.170161,g
-6.187059,-34.802616,319.370943,-323.285551,342.420729,g
-21.627599,-6.562394,290.162504,-294.372427,330.861022,g
-18.634095,61.357553,369.265438,-374.897201,417.044925,g
-1.323114,18.230528,81.935356,-86.215773,112.782488,g
13.412828,65.842353,288.308864,-292.810117,328.501449,g
20.55494,-35.626726,439.382146,-443.380758,470.154973,g
-9.660167,154.484556,295.07997,-299.128639,325.950311,g
-3.028664,3.882912,318.249094,-322.859467,367.70971,g
-10.56118,36.025271,420.987939,-426.815424,470.237591,g
12.818562,31.97054,184.701741,-188.73638,215.922996,g
43.057571,87.111244,486.299245,-493.251697,549.94657,g
24.59772,7.981983,209.812667,-214.060695,245.784245,g
32.718613,38.420178,348.399422,-352.960778,392.359218,g
34.254942,58.086056,204.578583,-209.23347,242.50963,g
-15.541865,-117.161632,524.437272,-529.742543,571.941883,g
-11.161509,30.988987,252.484857,-257.074445,294.217928,g
25.94335,125.83505,204.078713,-208.448851,241.763289,g
20.936857,35.042159,406.753772,-411.21311,444.640652,g
-31.839078,-104.09227,554.228892,-560.314972,611.247485,g
-2.891832,-23.010295,477.5006,-481.64176,506.34271,g
25.372812,-8.520304,265.160005,-269.335633,297.871863,g
20.646219,153.213577,234.209469,-239.151183,274.276654,g
41.678339,-34.293394,458.62523,-464.012947,516.061074,g
-9.576855,-101.988694,498.550387,-504.754246,558.350134,g
15.149036,-10.139425,288.791067,-292.889792,314.418144,g
28.082259,-12.782881,546.240674,-551.855636,601.201071,g
25.139678,47.519334,376.674805,-380.540223,405.824527,g
32.60603,28.8913,265.099729,-268.814285,273.820259,g
35.380775,86.471078,467.318566,-473.814623,526.89817,g
11.09673,65.532142,268.501131,-272.337277,288.323759,g
-28.340855,-69.175684,585.514579,-591.088319,647.921409,g
-12.792581,33.134132,305.321413,-311.37597,363.265268,g
30.891299,-3.921536,291.7262,-296.554811,343.569425,g
-10.589066,-20.874157,225.675308,-230.50825,262.635021,g
-17.559877,-26.791362,353.342522,-357.488358,391.458551,g
8.10773,66.893707,84.359015,-88.758944,113.530734,g
-16.090232,-19.820377,385.547928,-389.278419,394.337047,g
-13.08166,60.910858,179.050579,-183.531568,218.392035,g
-17.420101,21.429106,416.818373,-421.562114,456.775573,g
12.526018,6.952106,316.911777,-322.519985,366.357325,g
32.248015,-147.40272,411.931219,-417.214666,452.324722,g
-14.898408,29.663449,225.37116,-230.37315,273.1697,g
45.361371,-177.038975,572.8015,-578.227842,640.90158,g
26.28543,-8.045376,341.733971,-347.04236,397.377315,g
-10.683116,-19.105386,318.662361,-323.011887,349.688934,g
47.780873,-239.963861,504.013795,-510.133996,560.597816,g
0.292717,76.871533,346.88994,-353.495981,417.998246,g
21.996179,57.088741,302.731477,-307.141106,335.369723,g
-1.251234,86.113929,265.809697,-269.720148,295.523028,g
-9.777773,-42.670977,287.054512,-291.336142,314.032416,g
-15.747633,-4.672034,372.423659,-377.652894,418.080865,g
-7.16636,21.305611,288.338482,-292.728711,316.928925,g
-11.686147,27.265597,354.981042,-360.294281,390.716368,g
12.560659,-2.96631,284.039185,-288.363943,321.867868,g
-19.73464,-103.410881,605.94741,-612.342314,678.581653,g
-7.285006,42.367695,234.51379,-239.895965,285.412528,g
-19.068494,-85.645756,504.683232,-510.786979,560.882912,g
25.454045,77.529365,277.871872,-282.940892,324.470794,g
25.955128,-29.581869,114.435558,-118.537574,154.277056,g
-19.223686,-16.345363,292.474792,-297.796691,344.081766,g
17.953746,49.062764,343.941643,-348.012309,372.543517,g
-13.77552,69.386475,407.558137,-413.36605,455.201832,g
-18.412913,-76.606529,104.344803,-109.703941,161.369285,g
17.936945,19.37957,319.134172,-323.595588,352.587348,g
66.260643,-76.353303,483.413822,-491.005227,594.199602,g
-26.850252,-48.882631,338.161096,-344.227777,395.267677,g
-4.891311,9.42582,326.45607,-331.095368,362.906733,g
23.463919,126.689817,427.134468,-432.080859,464.539144,g
-3.756125,-50.840887,351.087565,-355.061755,382.416553,g
21.169645,18.98778,222.475171,-226.482964,250.410206,g
-9.255213,-1.609941,397.992193,-402.324226,426.646549,g
73.851529,36.74234,303.757718,-311.086717,414.625251,g
16.123488,6.635487,238.308367,-242.267143,266.605055,g
-33.81656,-59.000925,147.34435,-152.685128,204.656006,g
