@relation 'magic04_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A12-M-1'

@attribute 0.449fSize-0.442fConc-0.429fConc1+0.408fLength+0.395fWidth+0.257fDist-0.145fAsym-0.097fAlpha+0.012fM3Trans+0.005fM3Long numeric
@attribute '0.6  fM3Long+0.487fAsym-0.457fAlpha-0.245fWidth-0.226fLength-0.196fConc1-0.188fConc+0.093fSize-0.031fM3Trans+0.012fDist' numeric
@attribute -0.603fM3Trans-0.47fAlpha+0.454fDist-0.377fAsym-0.153fWidth+0.139fConc1+0.129fConc-0.071fSize-0.058fM3Long-0.001fLength numeric
@attribute -0.795fM3Trans+0.386fAlpha-0.364fDist+0.214fAsym-0.116fConc1-0.109fConc+0.095fWidth+0.057fSize+0.054fM3Long+0.025fLength numeric
@attribute 0.599fM3Long+0.526fAlpha+0.521fDist+0.206fConc1+0.181fConc+0.119fLength+0.058fWidth-0.023fAsym+0.016fSize+0.008fM3Trans numeric
@attribute 0.722fAsym-0.46fM3Long+0.459fDist+0.169fWidth+0.116fConc1+0.104fConc-0.057fM3Trans+0.028fSize+0.015fLength-0.003fAlpha numeric
@attribute 0.495fWidth+0.437fLength+0.389fConc1-0.365fAlpha+0.331fConc-0.319fDist+0.234fM3Long+0.114fAsym-0.014fM3Trans+0.001fSize numeric
@attribute class {g,h}

@data
1.691315,2.290902,0.19544,0.72596,0.297816,0.738665,0.337599,g
0.72319,-1.160439,1.44425,-1.564724,-0.272925,-0.167512,-0.091462,g
-2.921177,-1.173441,-0.282114,-0.125396,0.843739,0.223917,-0.094899,g
1.963563,0.20594,0.95214,-1.548869,0.60548,-0.471804,-0.036664,g
-0.886684,0.33308,-1.070954,0.267828,-0.346748,-0.482057,0.036353,g
1.538048,1.683488,0.082843,0.165093,-0.318925,0.899426,-0.292725,g
-0.753311,0.939807,0.47526,-0.034924,-0.36591,0.46316,0.089873,g
-0.334691,-1.583628,-0.470364,1.209234,-0.541717,-0.325902,-1.045269,g
-1.332014,-0.134275,-0.409915,1.142899,-0.306366,-0.363014,-0.101875,g
-0.199487,1.053924,-0.028792,-0.602519,-0.534106,-0.003871,0.181608,g
-2.384057,0.183407,0.46799,0.144352,-0.45047,-0.116557,0.906967,g
-3.167982,-1.394228,-0.00853,-0.04722,1.492256,0.836728,-0.026312,g
0.257176,1.515647,0.24551,0.00004,-0.072604,0.617802,-0.042258,g
-1.107831,0.294622,0.015833,0.199539,0.358322,0.257476,-0.137986,g
-2.294563,-0.657841,-0.547776,-0.090028,1.116175,0.15799,-0.039802,g
-0.968643,0.642712,0.808851,-0.090375,-0.369042,0.162113,0.166499,g
-1.092467,0.997467,0.241434,0.02962,-0.863379,0.295068,0.315635,g
2.12858,2.136182,0.673631,0.729585,0.781365,0.736198,0.506944,g
-0.255099,0.064217,0.125828,-0.935569,-0.719564,0.048526,-0.013575,g
-2.205779,-0.749484,-1.094833,0.390309,0.701722,-0.096999,-0.203412,g
-0.760434,0.063579,0.171396,0.614853,-0.839205,0.187459,-0.270875,g
-0.416011,0.562026,0.70261,-0.211282,-1.080198,0.429382,-0.435327,g
-1.594921,0.542555,0.648586,0.160193,-0.258634,0.006852,0.68446,g
-1.851983,-0.351069,-0.156954,-0.163677,0.270541,-0.020291,-0.278323,g
-1.966174,-0.219034,-0.555791,-0.280207,-0.252189,-0.550657,0.558363,g
0.973885,1.597416,-0.619128,-0.452141,-0.581512,0.411712,-0.079735,g
0.813525,1.225905,-0.437239,-1.217814,0.035003,0.936903,-0.05434,g
-1.025833,0.0778,0.385695,-0.702158,-0.589673,-0.140775,-0.286321,g
-0.879092,-0.189407,0.407362,-0.99256,-0.728453,0.148689,-0.17156,g
1.969744,1.138704,0.566966,-1.191424,0.653068,-0.322395,-0.09494,g
2.3675,-0.796314,0.164809,-2.195655,-0.677185,1.939362,-0.291482,g
-2.132685,0.402849,0.627161,0.111169,-0.910508,-0.545491,0.712296,g
1.513459,1.210723,0.274459,0.567919,-0.665802,-0.126828,-0.276452,g
-1.106195,0.597355,0.642188,0.008186,-0.559547,0.14241,0.268771,g
1.50752,1.090511,-0.458278,-0.663336,0.322012,0.166225,-0.464881,g
-1.194351,0.395126,0.63646,0.18138,-0.008454,0.234779,0.044796,g
-3.063142,-1.223367,-0.33633,0.645894,0.73864,0.351107,0.138181,g
-2.604486,-1.16397,-0.108195,0.452762,2.029405,0.925838,-0.851196,g
-2.646209,-0.630241,-0.309769,0.919183,0.13781,-0.59986,0.324954,g
0.251352,1.490806,0.183218,0.854001,-0.383883,-0.361325,0.514253,g
-0.861678,1.133043,0.263142,0.273204,-0.962299,0.005078,0.12104,g
2.429051,0.364628,-0.890406,-0.736562,-1.196236,0.669231,-0.318338,g
-2.48864,-0.84823,-0.324265,-0.368421,1.108414,0.091871,-0.074088,g
1.596697,1.980106,0.118447,0.607937,-0.421494,0.24867,-0.101356,g
-1.456394,0.687565,0.576079,0.239464,-0.666573,-0.102706,0.875312,g
0.782672,1.132621,-1.219232,0.365096,-1.100601,-0.64934,0.009066,g
-2.312203,-0.642423,0.083865,0.327124,0.160462,0.061158,0.140072,g
-2.268045,0.160515,-0.290049,-0.338827,-1.221744,0.045726,0.629381,g
0.457368,-0.137919,-0.503421,-0.020306,0.82855,-0.763222,0.464865,g
-0.910288,0.957855,1.164687,-0.380567,0.128884,0.322534,0.101615,g
-3.061935,-0.579182,0.718552,0.194794,0.327042,0.101348,0.185586,g
-2.335836,-0.288997,0.205005,0.374883,0.631613,0.347442,0.399769,g
-0.642146,-0.002585,-0.746321,0.261708,0.778124,-0.011709,-0.830251,g
-1.35486,0.444253,-0.056929,-0.351845,-0.564319,-0.344869,0.601114,g
3.029504,2.324587,-1.517453,-0.695049,0.176415,0.57175,0.304147,g
0.600204,0.420391,-0.485276,-0.409371,-0.736822,-0.888454,-0.363734,g
-0.744902,0.868767,0.668336,-0.882069,0.034614,0.376219,-0.014542,g
-0.04311,0.902233,0.902753,0.139651,-0.482985,0.077857,-0.323693,g
0.48263,1.629235,-0.765227,-0.335453,-0.04526,0.577725,0.973034,g
0.141077,1.378763,-0.189635,-0.432395,-0.283601,0.22991,-0.022934,g
2.872464,0.854838,0.791267,-0.887587,0.641458,-0.075887,-0.176097,g
1.08688,1.72551,-0.528098,-0.598535,-0.021246,0.461181,-0.246432,g
2.489886,0.950371,-1.497991,-0.350439,-0.255639,-0.480151,0.105897,g
0.794398,0.553973,0.508801,1.131773,-1.006549,0.258127,-0.19862,g
1.410371,0.675891,0.303432,1.577162,-0.012516,-0.361875,-0.150548,g
-0.532618,0.782972,0.239812,0.956068,-1.408936,-0.488473,0.367198,g
-0.980797,-0.047246,-0.543493,0.934455,0.100795,-0.239751,-0.722854,g
-1.348296,0.22106,0.008188,-0.527406,-0.993323,-0.892594,0.465908,g
-0.375378,0.495826,-0.512929,0.82805,-0.926786,-0.697777,-0.145913,g
0.392853,0.423672,-1.22059,2.100271,0.39352,-0.680804,-0.312006,g
-1.601616,0.103428,-0.705452,-0.460338,0.192946,0.110456,0.362172,g
0.007076,1.017389,-0.104428,0.828198,-0.832175,-0.621135,0.029885,g
-1.881775,0.2397,0.270984,0.455154,-0.602235,-0.395866,0.876496,g
-2.0354,-0.088226,-0.600906,-0.198093,-0.081697,-0.211616,0.829349,g
-2.495914,-1.618269,-1.024241,1.046722,0.448677,-0.396258,-0.304966,g
2.332012,0.995077,1.47155,-0.004222,0.624036,-0.141285,-0.041597,g
-0.138116,0.954223,0.427484,0.26454,-0.918059,-0.52635,-0.176029,g
0.100329,0.24652,0.506951,-1.030907,-0.942863,0.184847,-0.544698,g
-2.891151,-0.849542,0.208428,0.194953,0.333378,0.11254,0.210932,g
1.654927,1.630091,0.332206,0.437539,-0.351469,-0.299433,-0.0336,g
-1.321094,0.400107,-1.016499,-0.024347,-1.601613,-0.162139,0.263909,g
-1.075352,0.72345,0.055152,-0.480287,-0.307817,-0.122457,0.183694,g
-0.129966,0.523717,-1.312633,0.141161,-1.48861,-1.220521,0.066451,g
-1.187377,0.651272,1.211911,-0.58999,0.013385,0.436067,0.006111,g
1.361862,1.823906,-0.817775,-0.31211,-0.214921,0.341936,-0.316157,g
-2.164165,-0.246293,0.926526,-0.550555,-0.632722,-0.112011,0.477322,g
-1.931655,0.34747,0.415748,-1.023546,-0.258668,-0.014478,0.731875,g
2.285617,0.754197,-0.937862,-2.155393,2.204111,0.604339,0.66523,g
-0.516252,-0.973755,-0.94744,1.274501,-0.503396,-0.858449,-0.842956,g
-1.072029,0.521997,0.154186,-0.411418,-0.105459,0.370881,-0.124727,g
-1.28161,-0.142224,-0.134061,-0.688339,-0.726195,-0.146149,0.103611,g
-0.30569,1.087317,-0.622868,-0.225822,-0.423494,-0.082164,-0.178768,g
-0.102893,0.830221,0.461136,0.149151,-0.664134,-0.240433,-0.290504,g
-0.508657,-2.245793,1.202242,-2.132205,-0.27497,1.60308,0.648524,g
0.073725,-0.24013,-0.048632,-0.523418,-1.751072,-1.075311,-0.154838,g
-1.052342,0.129278,0.873804,-0.044951,-0.931871,-0.290913,0.095218,g
-0.449436,0.626781,-1.037413,1.328764,-0.578054,-0.72774,-0.116071,g
-0.623146,0.236823,0.754248,-0.200481,-0.62441,0.441819,-0.335734,g
-0.982461,0.388478,-0.106685,-0.449414,-0.501963,-0.311805,0.038821,g
0.664294,1.130013,0.367171,0.311541,-0.764873,0.025725,-0.47648,g
0.431827,1.149618,-0.063593,0.693006,-0.59077,-0.148841,-0.323844,g
0.386927,-0.050248,-0.065836,-0.851568,-0.993626,-0.384402,-0.666362,g
-0.055044,0.374598,0.251201,-0.700917,-0.954606,0.05888,-0.509972,g
-0.692417,0.974753,0.021834,0.391838,-0.732069,0.192232,0.010799,g
-0.347219,0.774744,-1.084238,0.300941,0.243815,-0.287845,-0.095186,g
0.410669,0.733585,-1.731793,0.392387,-0.88882,-1.384573,0.016592,g
-0.129708,1.026225,0.609729,0.281939,-0.141892,0.68028,-0.225064,g
0.927469,-0.234175,1.102849,-1.482438,1.313394,-1.765609,0.632162,g
-0.412418,0.909879,0.264236,0.678103,-1.00298,-0.551788,0.398005,g
-2.672685,-0.22199,0.690256,-1.321505,0.28737,0.781356,0.540819,g
0.669471,0.950158,0.375764,0.326379,-0.76191,-0.655211,-0.283902,g
2.945972,2.399962,0.169096,1.513595,-0.080192,0.627444,0.412773,g
2.757081,1.435785,0.54377,-0.951179,0.999551,-0.048517,-0.049042,g
0.752504,1.768557,0.465887,0.538801,-0.044145,0.487717,-0.007963,g
-0.473555,-0.625936,-0.190491,0.875223,0.059544,0.448077,-1.095014,g
1.542897,2.331672,1.21125,0.687912,1.360041,1.683316,0.726934,g
0.036089,1.286774,0.05571,0.573246,-0.470822,0.42688,-0.346594,g
-3.434717,-0.286596,1.247503,-0.347945,0.270524,0.521896,1.395259,g
-0.515767,0.32442,-0.047314,-0.329103,-0.828147,-0.882049,0.232639,g
1.267527,0.574397,-1.435496,0.282724,-0.976948,-0.673139,-0.32727,g
-2.314341,-0.568204,-0.645161,-0.159923,-0.404437,-0.343581,0.598789,g
-0.26485,0.711936,0.358515,-0.908711,-0.272937,0.944808,-0.476308,g
1.797842,1.288294,1.7489,0.148938,1.138763,0.30885,0.206952,g
2.926003,0.972064,1.368541,-0.005282,0.575577,-1.361798,-0.096329,g
-2.884728,-0.336998,-0.288426,0.432354,-0.001071,-0.160361,0.706845,g
-2.941779,-1.130109,-0.047773,-0.654535,1.073318,0.150389,0.145895,g
-0.71593,0.858426,0.149721,0.626316,-0.830914,-0.145013,0.179588,g
-2.478821,-0.930215,-1.510885,1.594668,0.306926,-0.652659,-0.054391,g
1.405547,1.685082,-0.941637,-0.830772,-0.345878,0.308887,-0.098349,g
0.434206,0.205608,2.149953,-1.238637,1.425814,-0.683561,0.294256,g
-0.361791,1.003244,-0.233005,1.030193,-0.874909,-0.322883,0.019285,g
-0.467051,0.672985,0.391725,0.135862,-0.095406,0.219301,-0.13788,g
0.555368,-0.039091,0.302392,-0.43893,-0.883724,-0.15833,-0.792167,g
0.567658,0.818739,-0.860688,-0.14525,-1.452074,0.535586,-0.181261,g
0.187839,0.268476,0.418211,-0.680479,-1.01978,-0.174364,-0.523133,g
0.787173,1.388059,-0.048429,-0.971073,0.596055,0.721032,-0.126798,g
-2.740787,-0.864196,0.309878,0.245722,0.797867,0.202952,0.313612,g
1.043907,1.856617,0.108743,-0.757844,1.032137,0.014733,0.317878,g
-2.71505,-0.879961,-0.144295,0.775832,0.740829,-0.259818,0.127644,g
-0.410524,-0.024998,2.063168,-0.952702,0.557642,-0.709475,0.131159,g
0.748817,0.370553,1.034975,-0.212847,-0.910401,0.364006,-0.694946,g
2.617067,0.436794,0.14769,-1.307849,-0.014438,-1.33875,0.020185,g
1.469112,0.717529,0.399698,-1.49934,1.081416,0.674174,0.058163,g
-0.984185,-0.074299,0.362195,-0.767838,-0.997305,-0.1129,-0.081854,g
-0.774247,1.037715,0.375579,0.002322,-0.872941,0.303058,-0.122383,g
0.62474,0.821026,-0.321763,0.561053,-1.039732,-0.292167,-0.250933,g
-3.083411,-0.672413,0.207672,-0.891856,0.094478,-0.116028,0.79883,g
-1.14296,0.460291,-0.5905,1.012622,-0.364753,-0.223097,-0.015911,g
-1.931022,-0.290059,-0.078296,0.503959,-0.018452,-0.330516,0.074648,g
-0.317687,1.021836,0.836845,-0.213281,-0.299293,0.152961,-0.101633,g
-0.317286,-0.479168,0.0089,-0.149405,-0.393258,0.190432,-0.744594,g
-3.086007,-0.332778,0.624077,0.081727,-0.18865,-0.048776,1.359493,g
1.005676,1.402002,-0.731973,-0.468766,-0.619559,0.056642,-0.353357,g
-0.930757,0.316557,0.413932,-0.708246,0.861326,0.365805,-0.589149,g
-1.580187,0.501101,0.56151,0.089081,-0.469821,0.146573,0.466962,g
-1.30284,0.615467,-1.027336,-0.068198,-0.528116,-0.397243,0.601368,g
4.222376,0.210139,0.662305,-1.997842,0.977919,-0.091516,-0.282599,g
1.926272,1.51356,-0.069609,-0.67726,0.981059,-0.091964,-0.076708,g
-2.370604,-0.234623,0.833128,-0.723162,0.201553,0.033731,0.376254,g
-0.304863,0.360461,0.300984,-1.22727,-0.642242,0.60382,-0.2047,g
0.881211,1.385371,-0.158034,0.466398,-1.129308,0.032739,-0.167205,g
-2.579861,-1.406002,-1.568003,0.916948,0.446713,-0.455783,-0.426056,g
-3.066093,-0.325026,1.36453,-0.415465,0.645221,0.821503,0.847707,g
-3.62517,-1.613658,-0.22676,0.923137,0.633255,-0.289519,0.572831,g
2.252049,1.464935,0.299675,0.412689,-0.033136,0.089673,-0.152948,g
-1.843178,-0.599697,-0.64671,-0.091088,1.72272,0.573066,-0.604767,g
-0.902915,0.919373,-0.184309,0.569884,-1.350352,-0.814807,0.561498,g
0.688761,1.427184,0.038832,-0.570262,-0.434274,0.399923,-0.525554,g
-0.432704,0.280042,0.673732,0.336829,-1.150037,0.137937,-0.202389,g
-0.697516,0.093261,-1.038696,0.122581,-2.087659,-0.943183,0.478397,g
0.445512,1.014401,0.817506,-0.083846,0.016465,-0.092983,-0.255359,g
1.871016,0.662107,0.059106,-1.276568,0.772535,0.054233,-0.312544,g
-0.668871,-0.2871,0.263212,-0.79487,-0.790578,-0.22304,-0.459242,g
-0.341951,1.603063,-0.299506,-0.460871,-0.116364,0.608988,0.624868,g
0.204443,-0.277749,-0.418688,1.5624,-1.39852,-0.028036,-0.356768,g
-1.139432,0.030324,0.059509,0.4319,0.50911,0.061119,-0.305057,g
-1.218952,0.61403,0.569156,-0.159005,0.48363,0.880142,-0.343235,g
0.463957,1.353335,0.561459,-0.267494,0.047385,-0.133834,-0.002473,g
0.841094,0.739584,0.448529,0.101517,-0.755581,1.70578,-0.338457,g
-3.296509,-0.877954,-0.837896,0.245823,0.734655,-0.006264,0.408192,g
0.951719,0.801296,1.351797,-0.451186,0.620194,-0.59004,-0.275619,g
0.826175,1.418088,0.480504,0.327614,-0.536075,0.310257,-0.311796,g
-0.394384,0.11895,0.207072,-0.701895,-1.319559,-0.29611,-0.242513,g
-3.227307,-1.316233,-0.244143,-0.526083,1.791551,0.778444,0.146255,g
0.151833,0.928441,0.131068,-0.961295,-0.364218,0.039204,-0.063392,g
2.348478,0.759986,1.448856,0.568574,0.266761,-0.260175,-0.357807,g
2.745306,0.513034,0.482423,-1.073208,0.576476,-1.003624,-0.160929,g
2.713562,0.821483,0.304526,-1.391409,0.447961,-1.265914,-0.300392,g
-2.927204,-1.100739,-0.231929,-0.159929,1.175577,0.197284,-0.138328,g
1.639168,1.998777,-0.265733,-0.751722,0.578331,0.298951,0.304844,g
0.986192,0.625782,0.9174,-1.394268,0.915386,0.098628,-0.33142,g
-0.010956,0.503137,-0.37095,-0.780014,-0.622331,0.381188,-0.352897,g
1.300159,1.655209,-0.750987,-0.822924,-0.169277,0.38574,0.138689,g
1.365469,1.537023,-1.245788,0.142667,-0.621605,-0.010606,0.007884,g
0.250266,1.121234,-0.063368,-0.388411,-0.535204,0.358857,-0.145971,g
-2.905537,-0.266178,0.511427,0.199272,-0.524942,0.170216,0.742432,g
-1.04506,0.584187,0.388161,-0.156345,-0.488747,0.011053,0.229379,g
1.902995,-2.796472,1.900961,0.518845,-0.161406,-0.977016,0.405188,g
0.531776,1.177976,-1.038009,0.243268,-1.358335,-0.728901,0.115331,g
0.464697,1.545976,0.01351,0.628165,-0.926654,-0.043459,0.119806,g
0.300456,0.768312,0.266845,-0.024794,-0.379269,-0.178287,-0.486054,g
-0.703679,0.813265,-0.061665,0.909557,-1.272946,-0.761749,0.547673,g
2.624753,1.830999,-0.068544,-1.086926,0.777182,0.203187,-0.043935,g
-1.801943,0.042965,0.676453,-0.840611,-0.237437,0.55321,0.26489,g
-2.363162,-1.319702,-0.441405,0.211311,0.998159,0.557647,-0.30969,g
1.28492,1.221465,-0.085017,1.41097,-0.638324,0.204212,0.388373,g
-3.025361,-0.709849,0.320202,0.413967,0.281791,0.345075,0.340952,g
-1.214844,0.863354,-0.20964,0.730021,-1.362205,-0.593136,0.710823,g
-1.047877,0.315454,0.6177,-0.13157,-0.489467,0.31662,-0.156741,g
0.953196,1.43101,0.192452,-0.937029,0.404068,0.359763,-0.343838,g
-1.85132,-0.287151,1.382026,-0.927027,0.019564,0.379637,0.213942,g
-0.777017,0.194205,0.417925,0.312743,-1.071856,-1.145729,-0.008878,g
0.532452,1.113257,0.148933,0.774041,-1.358764,0.367865,-0.224751,g
-1.160403,0.255212,-0.888976,1.493255,0.204461,-0.674191,0.326452,g
0.782451,1.299627,0.054132,0.853908,-1.128898,-0.418617,0.150408,g
1.718179,1.752762,-0.398698,-0.701614,0.125933,-0.010574,-0.019189,g
2.946875,-0.460608,2.360002,-0.492017,0.049173,1.835101,-0.847502,g
-3.12078,-0.337342,-0.514212,-0.317524,-0.850631,-0.271667,0.948472,g
3.075228,0.906204,0.207391,-1.206361,0.468187,-0.933791,-0.009888,g
0.866769,0.535779,-0.574878,-0.757867,-1.488632,0.11122,-0.476403,g
0.155829,0.206694,0.540957,0.290781,-1.425283,-0.002422,-0.345125,g
-2.99434,-0.855311,1.295691,-0.652617,0.292521,0.376881,0.643161,g
1.565242,0.437773,1.877125,-0.435639,0.885357,-0.052396,-0.346448,g
-3.249725,-0.971196,0.765663,0.112146,0.329577,0.077078,0.8413,g
2.966067,2.279876,0.502885,1.703535,0.525197,0.838372,0.71152,g
-2.464784,-0.326781,0.270782,0.316746,0.108647,-0.283239,0.463354,g
1.510481,2.113868,0.561411,0.299385,0.75608,0.482878,0.214131,g
1.497521,1.872424,-0.110899,1.112852,0.950064,-0.024423,0.535742,g
3.272211,2.15304,0.660762,0.61881,0.685476,0.269287,0.15118,g
-0.522385,0.198813,0.344338,0.054151,-1.057743,-0.048317,-0.223654,g
-0.670873,0.899778,-0.468076,-0.244765,-0.896707,-0.347191,0.046529,g
-1.190454,-0.134659,-0.249877,0.803286,-1.030082,-0.211158,-0.101649,g
0.461692,0.516597,-0.254213,-0.62803,-1.28093,0.235296,-0.34895,g
0.445848,0.774026,-0.030909,-0.648299,-1.111738,0.258613,-0.519051,g
1.833021,1.039124,0.307728,-1.593278,0.787944,0.139157,-0.017067,g
-2.044019,0.110894,0.298529,0.223587,-0.019703,-0.041872,0.370933,g
-1.622821,-0.111161,0.409732,-0.84317,-0.661415,0.018764,0.159728,g
-0.178329,0.753108,1.01289,-0.335523,-0.214881,0.38305,-0.180791,g
1.466253,1.525791,-0.740511,-0.636226,-0.383779,-0.104385,0.268442,g
0.394291,1.011059,0.216361,0.27518,-0.121208,0.110065,-0.396402,g
-1.081338,-0.376509,-0.873552,1.611433,-0.108404,-0.52069,-0.648718,g
-1.617317,0.074118,-0.000789,-1.117153,-0.037713,0.680747,0.074757,g
2.281762,1.105335,1.218523,-0.035094,0.821268,0.04961,0.003266,g
0.829108,1.42883,-0.324322,-0.414337,-0.670616,-0.026162,-0.185068,g
4.982225,1.603884,-1.742826,-1.191354,0.834009,1.216301,1.060568,g
-0.546805,0.011526,0.290075,-1.009609,-0.85329,-0.029564,-0.288675,g
-1.356246,0.342968,0.109471,0.326348,-0.204941,0.168378,0.06052,g
1.712465,1.67779,-0.077156,-0.438398,0.114648,-0.072806,0.093206,g
2.104917,-0.387155,1.238005,-0.476359,-0.549853,0.601085,-0.46964,g
-1.472319,-0.854646,-0.689025,0.839733,0.105745,-0.161403,-0.619808,g
-1.13861,-0.087176,-0.012605,-0.179687,-0.472402,0.074301,-0.229413,g
-0.893823,-1.12255,-1.880728,1.177333,-0.150323,-0.765797,-0.989995,g
1.929957,-0.032661,1.132501,-1.04981,1.089774,-1.34049,0.102636,g
0.946999,0.967148,-0.507435,-0.138722,-1.156892,0.797952,-0.608362,g
-0.6348,-0.165366,0.153832,-0.367395,-0.1151,-1.243849,-0.034901,g
-0.361023,-0.070588,0.043549,1.217441,-0.137466,0.534016,-0.726591,g
2.052322,0.657984,0.583104,-1.404728,0.369806,-1.068689,-0.408396,g
0.848743,1.55875,-0.48366,-0.593524,-0.613712,0.389579,-0.317765,g
-1.917001,0.491263,0.688521,-0.785204,-0.179663,0.470921,0.349425,g
-1.891968,0.367472,0.872617,-0.95045,0.163232,0.330307,0.347311,g
-2.843215,0.12324,0.579298,-0.874607,0.023975,0.412772,0.794917,g
1.643115,1.747628,-0.141868,-0.785312,0.701328,-0.093107,0.002609,g
2.140469,-0.617955,1.220479,-1.820772,0.08435,0.189292,-0.608523,g
-2.039248,-0.37388,0.754095,-0.77899,0.18227,0.242347,0.035271,g
2.916545,2.193897,0.297417,0.563583,0.534413,0.421183,0.167264,g
1.665688,1.736973,0.599482,0.709962,0.251624,0.677081,-0.174996,g
0.433883,0.26167,-0.705368,-0.458968,-1.284544,0.096069,-0.123022,g
3.46602,1.402243,-0.045871,-1.197258,0.662962,-0.301756,-0.099733,g
-0.252123,0.111896,0.76263,0.385162,-0.30037,-0.42077,-0.59809,g
2.899556,-0.055745,1.572569,-0.312238,-0.079861,1.429407,-0.417255,g
1.543255,0.488048,1.538631,-0.091487,-0.098708,-0.761039,-0.558452,g
-0.173385,0.990582,-0.440178,-0.287531,-1.12438,-0.61046,0.204617,g
2.203432,1.522664,0.143428,0.358219,-0.610298,0.218142,-0.237546,g
-1.641617,-0.455013,0.621128,-0.679525,-0.114848,0.442181,-0.073723,g
-1.615311,0.195503,0.645445,-0.040032,0.366508,0.463953,0.257749,g
-1.282909,-0.483714,-1.570179,0.73157,-0.504533,-1.25322,-0.232228,g
1.482488,1.320206,0.463026,0.339069,0.204606,0.186892,-0.377157,g
-0.091785,-0.380381,0.114879,-0.320148,-0.845095,-0.159763,-0.66152,g
-3.692581,-0.559063,-0.150517,-0.58269,-0.091395,-0.040078,1.42928,g
-1.988924,-0.462103,0.432077,-0.998579,-0.501468,-0.042987,0.220171,g
-3.340355,-1.589923,-0.299058,0.560373,1.174287,0.23222,-0.072703,g
-3.448737,-1.810984,-0.985537,0.089051,1.133932,-0.197678,0.107933,g
0.371044,0.449235,-1.245906,0.6734,0.073136,-0.248043,-0.821998,g
0.166043,0.168102,-0.057892,-0.541101,-0.595943,0.182878,-0.821947,g
-0.332814,0.942409,-0.224304,-0.31064,-0.843451,-0.387987,0.128576,g
-1.572458,0.153546,1.010225,-0.121482,0.00164,0.220811,0.003855,g
-2.347059,-0.506999,0.608034,-0.985472,0.585985,0.618119,0.216945,g
-1.793449,-1.125588,-0.800168,0.298348,0.803189,0.208027,-0.595873,g
-1.85426,-0.003045,0.645236,-0.779131,0.023867,0.016681,0.157064,g
0.652771,0.675699,0.107956,-0.610357,-1.02106,0.040244,-0.381576,g
-0.204562,-0.014008,-0.2827,1.460636,-0.575243,-1.139767,-0.175089,g
0.948134,1.195735,-0.671789,-0.876355,0.114231,0.151258,0.173816,g
3.290845,2.26363,-0.852857,-0.732108,0.499982,0.65898,0.146583,g
-1.576341,0.530237,-0.272054,-0.278251,-1.047937,-0.643634,0.64044,g
-1.037799,0.727002,0.664829,-0.022956,0.05721,0.089024,0.470519,g
1.104601,1.738199,-0.391732,-0.16264,-0.466604,0.418934,-0.070452,g
-0.532793,0.597757,0.388175,-0.654821,-0.342807,-0.419483,-0.172729,g
1.977399,-1.520164,2.388173,-0.825798,-0.569987,0.156974,-0.433605,g
-0.11759,-0.098317,-0.105306,-0.715244,-1.308478,-0.45441,-0.286732,g
-0.872506,0.854335,0.194775,0.365392,-0.967417,-0.036665,0.251989,g
2.31984,0.529141,1.742625,0.200444,0.506203,-0.689817,0.049332,g
-0.124421,0.646665,0.464199,-0.136831,-0.940934,1.372975,-0.364444,g
-1.321446,-0.175084,-0.542247,-0.270519,-0.713766,0.00696,0.172726,g
-0.704476,0.856013,-0.74074,0.0619,-1.244829,-0.227055,0.232275,g
0.135383,1.213639,-0.146487,0.799077,-1.124983,-0.631793,0.307705,g
0.960913,0.992589,1.036065,0.07297,-0.162809,-0.243306,-0.552688,g
-0.343578,-0.429737,1.739302,-0.887068,0.197779,0.966733,0.064558,g
2.958995,2.129381,-1.898018,-0.642285,-0.027363,-0.181551,0.597544,g
1.591682,0.06042,1.103346,-1.842774,0.539405,-1.158611,-0.403178,g
1.259755,-0.623595,0.926207,-1.162611,-0.464148,0.159775,-0.081458,g
2.655095,0.460817,1.897183,-0.177736,0.704937,-1.174363,-0.354552,g
-2.842861,-0.68747,1.155642,-0.887162,0.046553,0.10744,0.551943,g
0.270025,0.016561,1.117221,-1.343525,0.559537,-0.864827,0.427136,g
3.895921,1.366106,-0.014774,-1.344596,0.815324,-0.576726,-0.116579,g
1.50155,1.863423,-0.490874,-0.779641,0.051264,0.829935,-0.345961,g
-1.313208,-0.437181,-0.611092,0.008112,0.274564,-0.298494,-0.508471,g
-0.440049,0.688461,-0.020805,-0.288027,-0.915958,0.811715,0.011795,g
1.347581,1.783061,-0.738952,-0.463469,0.175831,0.782495,0.069214,g
1.5157,-0.28752,0.540664,0.44782,-1.183477,-0.152616,-0.964764,g
0.565931,1.596557,0.033587,-0.811852,0.213579,0.227021,0.027691,g
-1.687352,0.474879,-0.257148,-0.404976,-0.305559,-0.111375,0.64249,g
0.146989,1.12812,-0.592653,0.703173,-1.263893,-0.389429,-0.008735,g
-1.792865,-0.680811,-0.848697,0.151618,-0.386911,-0.114431,-0.118962,g
-3.155406,-0.938279,0.684207,-0.785268,0.858972,0.729884,0.457833,g
2.383419,-2.241269,2.283338,-1.229162,-0.641554,0.891885,-0.006326,g
3.135459,2.608569,-1.2992,-0.676517,0.417579,0.66387,0.364693,g
0.771159,0.584411,-1.057542,-0.602073,-1.087119,0.371298,-0.368102,g
-3.164769,-0.567723,1.432478,-0.533184,0.131189,0.347069,1.14155,g
