@relation magic04-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.RandomProjection-P25.0-R42-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute class {g,h}

@data
15.989947,-31.101051,g
17.94318,12.094738,g
-13.535457,-44.023882,g
-8.817178,59.990446,g
36.6256,-135.82829,g
42.992965,-183.539015,g
-25.649767,-112.245206,g
-70.587825,-242.538382,g
-8.400793,12.871736,g
29.939364,53.964121,g
-7.650815,-29.732038,g
36.779233,0.627522,g
9.043903,23.738276,g
17.964658,4.127304,g
20.835705,31.311148,g
-16.910878,-24.660073,g
-11.861777,-23.243083,g
-9.876327,30.531899,g
-10.785134,10.327873,g
-4.28163,-46.508509,g
-36.115338,-157.389552,g
-7.177272,-6.691259,g
28.787377,25.041125,g
18.246462,28.191379,g
-6.799165,-6.450157,g
-34.31591,98.211957,g
-69.286362,-144.289878,g
24.042944,45.992358,g
-8.940846,-22.399747,g
2.095781,-26.426938,g
40.622654,82.364212,g
-12.338784,51.002488,g
32.36181,-75.512739,g
29.892599,5.066941,g
-29.889135,-142.465509,g
-34.780446,-3.635228,g
44.482702,-69.180361,g
41.898136,49.149367,g
-34.524796,-104.988953,g
57.477413,-3.814495,g
-22.309854,-117.163364,g
9.080103,38.736277,g
41.20341,-143.859464,g
-23.154921,7.716979,g
-21.848435,-23.682157,g
34.694883,34.52826,g
-4.955397,-8.658695,g
-23.286211,-70.481997,g
13.854674,44.374622,g
72.124328,-31.254337,g
-29.037312,-12.324581,g
-11.292452,47.512059,g
-0.286308,-71.726302,g
-29.479678,-87.473762,g
-6.980684,-18.058708,g
29.259361,-58.05332,g
-0.414826,-38.247839,g
15.838565,52.197776,g
9.342162,5.472761,g
23.558662,-96.271194,g
-4.423658,-41.999807,g
-8.794834,-18.434563,g
22.35506,8.801763,g
66.308621,-36.841933,g
-5.124965,63.265234,g
-10.663717,-60.944459,g
1.984584,-38.086412,g
30.76919,-76.936484,g
-12.213903,43.73411,g
27.748493,6.573652,g
-12.373251,-22.508866,g
22.08538,10.370654,g
12.11812,-3.108338,g
63.359111,-204.987347,g
24.49778,-93.665497,g
-11.806178,31.02155,g
-15.169647,-16.095602,g
20.065809,-13.499258,g
-10.885939,-32.058009,g
-14.08954,-16.956085,g
-21.082003,-29.379219,g
12.500384,7.631935,g
-23.172242,-109.611796,g
-15.603006,-55.329324,g
12.218406,-8.508007,g
-3.567851,13.45942,g
-3.409022,16.099585,g
-0.043821,18.08313,g
46.197779,117.235937,g
21.254861,5.524896,g
-17.719746,-11.534592,g
-10.167311,46.723803,g
21.58551,-166.448177,g
20.160032,-33.421133,g
-4.79882,-10.739581,g
20.663539,42.233114,g
13.728408,-70.324034,g
-7.939548,-13.11734,g
-18.855971,-50.983955,g
24.846442,18.027012,g
11.991854,24.127641,g
-24.925943,-40.714279,g
31.873372,51.114898,g
-6.123146,15.295914,g
-6.322851,4.86152,g
26.242648,50.413244,g
-15.794571,-247.789613,g
-13.382517,-12.254433,g
-13.99601,87.2337,g
26.576761,35.019989,g
-18.507309,-21.975568,g
-14.024242,10.63791,g
-7.723041,-25.743471,g
-26.472838,-29.469632,g
-8.613662,-46.622651,g
28.05905,187.55339,g
24.522549,47.177427,g
-5.461329,-9.910795,g
27.506352,22.606381,g
-22.230352,-71.29277,g
-13.554337,-44.603946,g
34.967508,138.025916,g
-23.359303,-289.51541,g
29.185576,223.779925,g
21.605429,-2.18758,g
-12.786692,-59.235964,g
22.488601,-26.347091,g
-2.829825,67.008542,g
-9.946302,23.676615,g
-28.934775,-5.883257,g
19.757504,16.049356,g
20.803489,64.074968,g
-15.402955,84.386901,g
20.072737,8.118122,g
-17.958596,-55.188508,g
22.223078,27.133962,g
11.160123,-9.590885,g
40.703714,75.298657,g
30.393854,-114.436943,g
-8.041046,-0.709621,g
-1.625183,-2.620073,g
-35.236495,11.964314,g
29.013063,90.449425,g
24.510771,3.123754,g
-10.274872,9.469815,g
23.223684,82.064914,g
105.846144,241.423461,g
-19.970892,75.820871,g
-135.92338,-380.974794,g
-42.615378,-88.571016,g
-2.202476,-1.949596,g
-2.376547,20.155182,g
24.286643,-239.220638,g
35.206184,32.756372,g
47.549818,116.482495,g
15.824363,-12.04243,g
-7.3555,17.306305,g
-5.839263,-3.992377,g
-3.742096,60.027512,g
30.152926,61.60056,g
37.659808,-61.006294,g
-22.998344,78.955709,g
23.730482,119.319594,g
-13.129465,-27.238577,g
-6.079845,26.566022,g
20.242478,31.61547,g
22.014712,89.587557,g
36.196225,114.875152,g
-19.072304,5.042173,g
22.852852,58.869982,g
-19.252438,-13.389792,g
-22.90412,90.674245,g
-18.102875,-29.418363,g
38.393331,13.488865,g
18.735767,55.043189,g
-8.39092,-40.036701,g
14.722432,12.60067,g
-1.069368,38.641534,g
22.062863,52.383105,g
15.182291,64.165035,g
-4.884903,11.385463,g
-8.57573,57.743803,g
23.158559,27.976258,g
-11.086511,-57.704658,g
-8.95401,13.17623,g
37.338512,96.622108,g
35.211207,83.996843,g
-43.163053,-192.695675,g
-7.390834,11.946994,g
-14.723991,9.649601,g
-17.170859,99.615611,g
-6.96371,4.093875,g
-15.487306,63.313212,g
-37.022932,134.296984,g
-1.127219,82.325241,g
-13.583782,-13.598851,g
-20.248194,-170.693953,g
-6.976008,-15.124787,g
27.663623,44.879342,g
33.004575,34.825653,g
33.526268,116.318124,g
26.857699,-6.411359,g
26.215282,94.767774,g
18.814229,37.231298,g
41.619102,70.015383,g
-0.81008,15.169128,g
27.0555,-125.389567,g
-7.257639,29.221776,g
13.052562,31.590875,g
-16.779069,-68.267397,g
-30.770229,34.930788,g
19.112141,78.344988,g
-6.015239,-31.58845,g
38.361288,118.407843,g
-8.394731,-240.135681,g
31.285341,104.078933,g
30.881427,-53.874401,g
-6.349352,17.809639,g
-12.769025,84.363518,g
-2.521346,-68.083973,g
22.840554,12.783228,g
-13.236505,6.032906,g
-12.841944,-27.063813,g
37.903853,-69.607138,g
-18.053685,21.244989,g
29.387186,112.920186,g
-11.178483,2.155191,g
23.245854,62.724142,g
-5.256255,-172.517457,g
-6.025632,14.890614,g
47.197692,74.434191,g
-18.91105,-22.735592,g
23.735158,-65.739469,g
-14.471977,60.410468,g
17.653062,29.14314,g
-17.66917,-47.495604,g
21.050306,55.62204,g
22.08486,52.344827,g
25.592783,-4.176148,g
17.417849,35.44642,g
18.854239,30.370125,g
-8.236941,-59.590169,g
-7.035764,-46.383455,g
19.970546,60.725182,g
22.952444,-5.458385,g
27.616511,-7.277731,g
-32.284215,21.036103,g
-12.776819,-0.429202,g
-26.14167,-102.516796,g
-6.988998,-6.468517,g
16.762961,12.161768,g
46.401295,125.300193,g
20.148081,17.831983,g
17.278939,13.692208,g
-8.636352,-37.338339,g
-6.443575,-14.364937,g
19.119936,9.136741,g
-12.725031,14.023896,g
-9.362947,-19.084082,g
-14.782188,7.341471,g
-16.656093,-34.830156,g
12.756554,-9.418026,g
-4.075516,-37.683017,g
-21.348219,-72.802079,g
36.087279,117.335877,g
25.89312,-15.229403,g
31.173624,166.984767,g
-28.288373,-354.314722,g
-14.056285,135.607281,g
-10.879358,-33.462875,g
43.862455,-86.759464,g
-18.544375,-12.968211,g
-1.654801,-20.25772,g
20.612617,45.390123,g
-13.982327,-180.28224,g
-16.198659,-100.222695,g
13.677832,54.705266,g
-31.49769,14.342074,g
26.266897,141.777019,g
-6.136136,-52.452041,g
-28.019906,14.190346,g
-12.591317,0.396466,g
22.497262,36.278497,g
-12.73958,-8.509739,g
17.935213,9.853983,g
23.32293,68.64585,g
-5.605263,10.881263,g
-13.451453,-43.861762,g
-16.607076,17.217971,g
-18.706668,4.81181,g
-18.94344,-30.235025,g
20.669602,128.130537,g
10.197796,-23.685795,g
25.21433,-4.466439,g
28.051948,-47.072291,g
-11.229059,73.052534,g
-5.813975,24.28595,g
-22.51233,-91.260545,g
27.769451,142.624858,g
16.520647,128.018646,g
15.381997,54.788578,g
-39.41195,28.419663,g
-21.130154,-21.652367,g
-13.52749,21.934518,g
20.650029,38.16955,g
-10.495881,-1.218498,g
4.950721,-48.447366,g
-4.104787,-22.907065,g
24.884028,81.409332,g
23.796646,8.717931,g
31.952354,3.492854,g
-20.327175,-13.191299,g
10.859612,45.442085,g
31.883245,47.261951,g
-16.228104,11.237546,g
29.148163,29.928279,g
-4.517708,68.278828,g
-7.937642,-6.694203,g
44.311402,-118.793571,g
39.348037,70.25735,g
-14.568279,4.234691,g
-13.248803,-59.617362,g
-28.585767,-168.355165,g
32.841935,118.649984,g
-32.868089,83.171001,g
24.234855,45.167209,g
23.627598,-5.588982,g
22.133704,67.259517,g
-14.38295,19.878574,g
-17.539439,-52.436453,g
23.444001,117.023242,g
43.151794,-80.861485,g
23.728923,76.725001,g
-7.330385,7.06798,g
-6.306397,-21.851553,g
20.967514,82.052616,g
-29.473443,-212.260575,g
29.347349,-80.565131,g
29.962054,85.42873,g
27.067797,19.030215,g
13.458208,38.298761,g
-10.682943,-34.005354,g
-1.471897,-56.009847,g
-10.804706,31.603519,g
-11.093959,15.188007,g
-24.855102,-128.992232,g
-48.732808,-28.725543,g
-6.220141,23.828343,g
-43.873886,-214.745028,g
38.974261,-108.09348,g
-22.941186,85.09098,g
22.089017,46.31729,g
-11.979556,-15.281884,g
31.05671,126.574982,g
-13.088935,-16.328563,g
-16.380178,-21.520038,g
20.700259,88.809,g
-29.403814,-192.92725,g
24.877619,223.041205,g
20.779933,-28.688131,g
29.845314,-115.381257,g
15.797516,18.290457,g
-17.225245,-6.941886,g
14.653843,46.970793,g
29.108326,33.034712,g
20.253217,-9.386849,g
43.437409,12.163673,g
-9.290547,-148.982004,g
42.27503,-54.737309,g
-19.501853,44.639972,g
25.21381,54.623686,g
-9.089976,-14.610195,g
-4.537454,8.661293,g
25.919274,9.738975,g
-12.704419,-5.081837,g
-15.064685,-63.68006,g
-6.120028,-53.531109,g
-21.141759,-19.513111,g
20.851467,43.363624,g
-12.706671,25.232343,g
-12.196755,51.292779,g
-25.241003,-41.276849,g
-29.262132,-152.145768,g
51.882196,-19.655832,g
26.109973,176.998445,g
-23.709524,-22.485484,g
-14.344498,24.657649,g
19.721304,82.233615,g
17.541171,49.534055,g
-6.614702,-44.339635,g
-23.181248,-6.507834,g
-47.611652,37.866961,g
-12.148085,-1.659478,g
-6.528619,42.715491,g
1.866631,32.896668,g
30.46331,40.98777,g
-4.117085,33.727879,g
20.775257,-254.20946,g
-13.495967,-43.147984,g
15.411442,14.519436,g
14.568106,8.235209,g
-6.147395,-35.927237,g
-14.475788,107.532989,g
27.780709,40.435246,g
-6.217023,-40.628369,g
37.366398,64.610518,g
-1.424092,31.421827,g
-18.815268,4.776477,g
28.676006,57.212236,g
-9.371088,-61.44381,g
-11.53286,28.579878,g
-19.04719,-91.613363,g
22.868786,-22.541082,g
26.001547,16.857531,g
19.092223,52.818889,g
18.420187,22.004493,g
-14.976351,0.610894,g
11.868359,-1.777777,g
-13.630547,19.723902,g
-5.769461,28.883333,g
35.499421,93.550143,g
23.016184,6.813022,g
-23.222644,-109.520517,g
-14.437336,-42.03185,g
14.88663,-13.055679,g
26.784607,-1.651164,g
-13.642498,-27.970369,g
24.419145,44.185309,g
-11.311331,-39.462006,g
22.014366,1.376634,g
35.411779,30.821671,g
19.520386,29.152494,g
-13.528356,-8.466784,g
-21.004407,-1.474322,g
37.867307,-9.742786,g
-1.750584,-23.732733,g
-0.83762,9.12427,g
18.004495,23.926203,g
11.754736,63.782598,g
50.439398,19.052386,g
20.05074,4.987614,g
24.83553,-31.246023,g
28.186529,-60.450132,g
18.442531,-5.102795,g
-23.488687,-5.377845,g
3.933834,-5.615309,g
-7.98129,8.87295,g
33.90143,47.782086,g
-11.359655,-216.622745,g
46.275201,76.155849,g
-2.665973,-26.486348,g
31.576499,83.142769,g
-18.599628,31.906281,g
22.93166,108.967993,g
21.811196,-9.092228,g
18.15068,8.806093,g
25.705712,61.551024,g
-29.894504,-128.042895,g
-32.56498,0.746687,g
-16.757245,12.982067,g
-3.667098,-56.337551,g
19.487304,-23.288982,g
-40.006736,33.219695,g
-13.780196,-108.624527,g
26.915204,-152.494776,g
20.699566,22.024585,g
34.477164,74.127791,g
-16.597723,-69.863309,g
-16.553729,40.244374,g
-9.305789,-13.48748,g
-28.429189,-47.197172,g
4.973411,-3.126871,g
-15.380438,66.602376,g
-3.738805,-35.116811,g
-17.217971,-131.512713,g
18.307604,-107.337787,g
-20.509214,31.788675,g
-3.723563,-11.395509,g
-4.087467,17.0704,g
21.434822,31.807727,g
31.119237,56.400078,g
-5.876502,29.750744,g
-16.986395,37.746583,g
1.451112,-44.543151,g
-10.054209,48.458625,g
-9.054122,-140.00184,g
23.071783,31.735847,g
-15.012897,147.673093,g
5.362776,12.351947,g
-14.977909,6.271929,g
-3.010651,37.058613,g
28.772828,-55.663436,g
-14.327178,-12.459161,g
21.675577,45.061034,g
-13.699136,-10.358357,g
16.206453,49.162184,g
-31.862633,-180.799604,g
8.086945,-36.320413,g
21.887926,31.97106,g
-14.69749,80.313984,g
15.943874,20.217883,g
-13.152847,23.320159,g
-21.933479,-0.016801,g
-30.076023,-1.592967,g
-4.82584,82.451681,g
-10.103052,-157.423673,g
-17.685105,-10.800896,g
14.236938,78.114625,g
-5.381135,-46.667684,g
31.545322,31.522632,g
-9.99376,-24.194325,g
-4.504371,12.952622,g
24.818036,7.308908,g
22.739056,26.693674,g
-13.43344,-43.842363,g
22.950193,34.436115,g
-23.136735,47.101736,g
17.681987,-36.390734,g
-1.937472,-49.317029,g
-14.529828,40.763296,g
29.825915,-25.027615,g
-8.482372,4.584738,g
-13.024676,-18.369611,g
8.359397,25.872336,g
21.389442,58.878816,g
-17.022942,-2.231574,g
25.282572,81.84044,g
13.843416,68.26272,g
-20.220654,-84.719801,g
-8.63895,-48.34275,g
-14.442013,78.919336,g
-26.896497,88.729152,g
-1.980254,-11.011167,g
-17.786083,-200.073346,g
-29.419749,-206.025885,g
23.027269,-38.735584,g
-13.709182,42.515439,g
-14.832071,78.934059,g
14.570358,10.435953,g
33.977987,131.036918,g
15.240315,58.44996,g
-4.988999,-33.735846,g
34.61313,49.466851,g
-6.371522,-46.118451,g
-13.579625,54.305855,g
-16.785824,22.228967,g
16.216152,-16.58456,g
34.344835,61.991311,g
-23.464439,-187.155364,g
31.157516,125.500245,g
34.462095,11.312024,g
9.668827,99.948338,g
41.149197,175.93462,g
-6.304319,-27.936767,g
5.129122,-3.898154,g
-16.332546,-8.414476,g
14.807476,-25.601963,g
-14.415512,-140.146293,g
-6.425042,53.745017,g
-57.72042,-135.765763,g
-13.504454,-2.401488,g
-15.261273,-10.948293,g
24.147213,-6.240925,g
24.20056,71.458181,g
19.638858,-20.209396,g
24.325614,-23.920141,g
23.630542,-94.096951,g
17.400702,39.046314,g
-20.380695,-5.075082,g
17.535282,-43.967763,g
-9.175712,49.214145,g
-6.434049,-52.497767,g
-11.157525,41.39307,g
-6.795701,-75.067602,g
7.866628,47.561422,g
-6.575384,50.056442,g
-14.02736,-171.763841,g
-10.191733,-39.183146,g
-43.440181,-86.815236,g
32.933387,97.762663,g
14.644836,18.229662,g
17.550698,18.95591,g
-19.939022,33.477598,g
13.466002,28.7659,g
27.992886,16.016967,g
-22.692117,32.564807,g
22.897365,-127.318725,g
-12.324927,-28.666134,g
-12.680171,-38.862544,g
22.531037,10.416727,g
33.52904,94.925391,g
16.786863,16.027186,g
25.672803,2.939463,g
18.736806,49.114379,g
31.780534,-51.091342,g
38.281614,-82.140951,g
-22.937549,-131.193842,g
27.576674,-14.501595,g
-9.485576,-55.252421,g
9.910795,48.622823,g
-20.382947,23.587761,g
24.735244,-58.104762,g
40.522887,130.897661,g
-18.79431,39.446072,g
22.908277,10.034463,g
18.450498,53.111952,g
39.316514,146.351885,g
-23.668647,65.732714,g
-11.22317,-109.196277,g
10.790157,-15.62587,g
18.374634,24.313836,g
-7.745904,77.130647,g
22.637904,14.466435,g
21.129634,20.196752,g
-19.804096,31.233033,g
22.966994,39.830587,g
-18.271924,-47.651143,g
-9.533208,60.955718,g
-10.392478,-149.040028,g
-1.741577,29.094643,g
14.175277,50.522536,g
-6.398196,28.322148,g
-16.970461,-58.223754,g
22.957121,-13.129118,g
44.473003,176.127224,g
23.505488,47.083376,g
34.056103,155.444112,g
29.485221,19.33419,g
-13.880136,5.525588,g
-22.955043,12.219099,g
-15.026926,-169.42488,g
27.372465,105.058927,g
21.630024,24.815092,g
14.940324,38.866354,g
-8.686581,63.490228,g
-11.846361,-3.449033,g
22.496222,58.772121,g
14.386068,94.294405,g
22.973402,54.651053,g
17.189045,-39.405022,g
14.730573,7.66623,g
31.325178,49.994088,g
-14.29756,58.808494,g
11.059837,-0.8371,g
-13.987523,46.79499,g
-9.337139,-57.800094,g
-14.724684,-44.828766,g
-5.846191,-50.671493,g
-9.451282,-67.466497,g
-6.744952,31.762521,g
33.220734,-152.873922,g
-2.37187,-35.295731,g
36.182888,-50.705095,g
12.684154,3.625009,g
-19.135871,32.610879,g
-13.043209,9.142284,g
-26.767286,-69.224355,g
22.937895,37.428059,g
-5.401747,22.349344,g
-3.105394,-8.023725,g
-14.768504,75.591374,g
15.571137,6.19468,g
17.085815,4.043473,g
54.827549,-8.007964,g
-10.898757,-38.699211,g
-12.355411,-70.680837,g
-16.008653,-28.77456,g
11.452147,18.483061,g
-11.46583,10.153801,g
18.361471,24.719829,g
-24.391952,-86.66628,g
-5.119423,26.29842,g
16.778203,27.33436,g
-5.200656,-4.97012,g
-15.888448,42.932863,g
-8.992981,10.851818,g
-8.077073,-14.785652,g
20.769368,42.749439,g
25.576328,40.207654,g
4.954185,2.254611,g
25.290713,-11.261102,g
12.911226,7.01775,g
-42.145126,87.883392,g
26.439756,104.360738,g
-56.034961,19.619806,g
19.219009,-157.870023,g
0.789469,-2.290984,g
-7.780545,9.746423,g
18.038963,17.148342,g
-7.799944,35.124258,g
27.68129,163.964243,g
-11.054295,-42.352106,g
-29.036793,43.472397,g
-13.164106,-54.8298,g
0.186542,33.834747,g
-28.552338,-102.658998,g
13.46912,26.845575,g
-9.387715,83.025855,g
24.675315,19.512592,g
58.370632,219.704583,g
-25.573384,61.609394,g
16.999386,51.767015,g
25.005444,-2.571403,g
-12.2262,-63.242198,g
9.322763,8.65194,g
11.389446,69.083712,g
-19.740183,-143.215314,g
-28.740265,-249.195692,g
-27.509643,-21.781925,g
25.754903,116.301669,g
25.071609,15.153366,g
-13.340429,-29.17016,g
-18.325271,-23.743645,g
15.939544,48.692971,g
-5.98666,-49.76996,g
-4.437341,64.864783,g
-4.239194,36.127982,g
-27.100187,53.146247,g
-5.86992,11.653584,g
35.556405,134.849682,g
18.632363,38.954689,g
-14.971847,7.13016,g
-14.051955,-27.795605,g
-30.091612,13.540307,g
44.214234,-90.822682,g
-0.363557,-23.256246,g
-10.98865,9.945089,g
32.45205,-78.622289,g
-49.062764,-309.521809,g
-8.187577,19.979726,g
14.229144,-3.609767,g
22.181335,85.53681,g
-7.600239,-12.390572,g
-8.812501,-52.537604,g
-13.95011,64.02751,g
-5.389622,-11.448336,g
-6.669608,8.4725,g
38.963003,83.496973,g
22.857355,-95.316142,g
-17.663801,79.956142,g
-9.14315,-40.165046,g
-23.755943,-66.254061,g
-6.377584,-54.148065,g
21.566284,75.334164,g
36.036529,-134.498075,g
18.410314,53.466676,g
-6.435781,-8.113446,g
-35.387184,-135.382807,g
-32.683106,-161.524996,g
-19.729098,-155.892194,g
20.974442,1.533558,g
-10.67792,9.369009,g
-9.164454,-20.030302,g
-16.895982,2.748938,g
-2.284055,-11.196842,g
-21.335402,0.258249,g
-4.061832,-53.937448,g
25.869218,-0.771975,g
-6.017145,27.43811,g
23.535972,46.151013,g
24.679472,-34.765204,g
14.874679,16.826008,g
-10.778899,84.832038,g
21.873896,-17.289504,g
-26.051949,24.603955,g
19.052559,40.015397,g
23.605081,15.142108,g
-10.356971,-20.283701,g
22.959199,3.393607,g
28.965778,48.767103,g
-14.898755,-42.472484,g
49.927231,169.490005,g
27.837694,30.992798,g
1.097774,-5.197192,g
30.72381,12.475096,g
-13.190606,-9.71871,g
-7.396203,39.660326,g
32.405285,80.334422,g
22.159685,10.701649,g
-16.134573,2.020957,g
-6.502812,-56.907395,g
32.395585,0.018187,g
-6.438206,-12.129205,g
-21.679214,-48.357473,g
21.14886,1.049969,g
-21.641802,-9.82731,g
14.224814,116.914469,g
-7.961545,-18.979813,g
9.425474,50.451696,g
34.113433,16.635482,g
-11.912526,31.388052,g
10.766255,-21.573905,g
-5.013594,42.487899,g
13.494754,5.875982,g
-5.074736,39.904719,g
-25.038007,-167.116056,g
18.07395,18.937378,g
-12.13163,55.66742,g
37.527825,34.899438,g
-3.748331,17.806002,g
25.781403,52.244715,g
25.324834,78.863911,g
-14.979295,-38.923858,g
37.966727,-31.328469,g
9.402265,-3.618947,g
14.671163,-5.782971,g
14.098894,17.38546,g
40.719129,-138.21852,g
-25.30353,-34.272436,g
-23.040952,-1.745734,g
36.086066,67.508412,g
-13.755081,-22.244555,g
-7.957907,-22.33722,g
-17.468425,-44.271392,g
-14.294615,17.611493,g
1.155451,4.073091,g
24.58369,75.098952,g
-4.645533,12.021818,g
24.2908,-78.493078,g
23.157,10.192426,g
1.146271,-33.498382,g
41.593295,38.21441,g
36.026484,84.656062,g
9.677487,49.014959,g
15.112317,102.118944,g
-20.521684,54.754976,g
28.942742,59.513093,g
25.027268,95.927209,g
28.352113,68.32213,g
10.090928,47.244803,g
10.995751,12.765907,g
-15.20706,-64.238647,g
18.599974,-15.311329,g
-15.414386,72.417044,g
52.558043,124.733466,g
20.594084,-6.937556,g
17.594345,92.669741,g
28.341374,80.528238,g
-4.090758,-15.445736,g
24.065634,-99.597078,g
24.129893,43.316859,g
14.507311,49.800618,g
17.870954,2.37187,g
37.131186,66.604282,g
32.167994,184.659306,g
-14.852162,3.030916,g
19.658257,-89.647139,g
8.730229,7.395857,g
-12.72607,95.851172,g
-6.337401,29.848258,g
21.70762,27.671763,g
-3.98337,-19.344063,g
21.102787,-39.498899,g
-13.780196,45.261259,g
33.175182,-77.268865,g
-21.099843,-8.65679,g
23.445733,19.653754,g
16.653842,65.948527,g
10.402697,50.721722,g
13.222649,31.575113,g
-39.240304,-148.194787,g
4.977914,-40.034276,g
16.789115,29.115081,g
-5.994628,-49.630011,g
-12.758979,-0.801593,g
18.787382,-43.178641,g
39.823139,-93.205291,g
-12.760538,84.587299,g
-16.944133,15.468773,g
-5.512252,-10.34935,g
-37.918576,14.633924,g
47.229388,98.66766,g
19.976262,-33.634348,g
21.502198,-28.672369,g
22.763131,40.019034,g
57.354957,-114.780409,g
26.722946,32.096807,g
-15.516924,10.210959,g
22.795521,56.276756,g
12.955567,10.416727,g
20.785995,41.398786,g
-26.448416,35.979025,g
18.852161,2.484973,g
22.734033,-5.500993,g
-22.920402,-80.751846,g
-3.325538,50.769007,g
41.563157,-39.031938,g
-26.077237,109.067066,g
-15.277554,-17.991158,g
13.634877,88.724303,g
26.578146,66.952944,g
-13.871822,-21.980244,g
21.129115,-161.916613,g
12.885419,-16.889401,g
37.305603,-127.875579,g
-5.240666,-86.474022,g
-12.579539,53.16859,g
-47.65045,-150.860066,g
-18.395072,46.29027,g
32.625775,95.274053,g
-3.583267,-49.61269,g
-3.837705,-37.586542,g
16.828779,22.874329,g
20.391088,57.041456,g
-13.044767,27.13656,g
-29.051169,12.948639,g
25.166871,112.218013,g
-17.891219,-151.96217,g
16.532598,-39.865921,g
23.995312,48.663873,g
34.287851,110.36697,g
24.721561,122.49964,g
21.321199,66.26965,g
-12.714985,-153.680711,g
19.121668,11.600237,g
16.602227,53.069517,g
53.957713,90.298044,g
-38.203325,-19.539785,g
-3.191477,-26.647602,g
-4.355415,26.043289,g
32.363196,73.419209,g
12.609849,29.375235,g
29.32795,-6.518573,g
-22.990896,-54.593549,g
17.650464,50.079824,g
