@relation 'magic04-weka.filters.unsupervised.attribute.Remove-R3-5,10'

@attribute fLength numeric
@attribute fWidth numeric
@attribute fAsym numeric
@attribute fM3Long numeric
@attribute fM3Trans numeric
@attribute fAlpha numeric
@attribute class {g,h}

@data
27.4186,15.3147,-8.7636,-16.4776,8.2719,4.681,g
30.9136,13.2071,43.9834,14.6628,-7.6709,11.2674,g
43.8674,17.4839,36.9088,51.419,8.7308,39.8956,g
50.0412,22.0004,-0.5484,44.8267,16.6204,30.836,g
31.3498,17.9672,42.6727,18.7922,-13.6242,10.9966,g
113.563,22.193,-128.202,86.7902,13.6508,11.697,g
31.9317,19.254,6.4928,27.0813,-14.7291,3.7064,g
12.9506,11.3156,15.0129,-3.9388,11.7527,13.5225,g
42.4667,21.8903,-16.5391,31.0034,-9.7202,4.9852,g
81.4119,37.6561,81.8419,72.8704,-28.5965,0.256,g
94.7727,28.4289,-13.6199,79.6719,9.2957,2.012,g
57.5105,19.2637,59.5315,52.2129,-16.0005,3.837,g
31.0653,17.5793,8.5864,-26.0578,-11.8097,58.3585,g
117.306,24.6754,116.222,90.6799,-29.0852,0.0969,g
40.4392,16.356,57.0609,24.582,-11.2503,13.8,g
13.453,9.7891,13.0028,7.8225,-11.3998,11.4657,g
35.3542,18.5771,-29.8184,19.3303,6.679,8.458,g
49.63,29.6018,5.0277,15.8001,14.1809,27.672,g
18.5398,14.3516,-0.96,-3.8804,10.8789,35.495,g
29.6088,14.9079,36.212,-6.3267,9.178,6.737,g
87.033,28.1723,-5.324,75.9449,-24.7553,1.3845,g
93.6117,25.9597,-92.3861,82.0158,-14.894,1.4092,g
18.5127,9.9386,20.0548,13.1938,-3.825,40.251,g
12.968,11.2631,-14.9313,5.6859,11.5159,55.5492,g
25.7604,17.3243,25.6382,19.2247,-12.8677,10.273,g
18.7801,12.7489,14.6127,13.6885,-6.362,84.5089,g
55.4763,27.6942,55.4072,45.0828,24.6334,3.086,g
103.227,10.2226,-86.1311,69.9028,-4.9809,2.4303,g
33.6482,18.1366,33.5232,27.2091,-14.4532,17.38,g
29.3867,18.6769,19.1175,22.48,-7.8413,16.874,g
33.5116,18.7002,-36.0744,-25.0953,4.0595,13.848,g
53.9569,19.9037,57.7763,-22.0191,12.3603,7.5737,g
34.1537,17.1755,-26.6119,-15.8122,6.226,2.561,g
60.4595,21.1343,48.8007,50.9982,15.5546,9.214,g
17.087,10.4196,-1.8748,5.5903,-8.0828,51.6669,g
84.6723,18.2798,35.044,99.6052,10.7542,5.3339,g
20.8003,9.5045,-4.7991,15.6805,-10.5121,63.5975,g
65.5415,6.9872,-85.8816,35.4993,-8.9161,0.8093,g
45.7794,16.0074,-13.6447,-26.4445,-9.6365,0.6344,g
89.473,32.9432,-91.8688,51.6337,21.9819,0.524,g
57.0527,36.147,-1.5925,46.8314,19.0895,9.093,g
36.155,10.4277,-18.0505,-23.2194,8.2334,5.836,g
26.6089,12.1289,38.2698,7.7958,-5.8931,1.407,g
34.4713,22.056,12.1284,9.5699,-5.215,14.0804,g
13.1797,10.8931,-14.8638,2.3052,11.8602,25.297,g
31.5555,15.492,36.7637,24.2738,-9.5021,37.3817,g
18.3345,12.8692,-3.1215,11.77,-7.1361,40.824,g
31.4779,15.3876,12.1634,26.6549,-7.7743,0.2487,g
31.3875,19.8846,-14.8853,-27.6233,2.6469,33.6933,g
14.3194,11.6769,3.2899,7.4801,-9.9465,17.439,g
44.7514,21.1995,38.1348,30.1,16.4513,7.475,g
41.751,6.7535,9.1177,28.6709,6.3146,31.305,g
22.8613,12.6787,21.0613,12.044,-9.4541,8.694,g
34.6176,15.4927,34.8654,31.8528,13.7698,22.7129,g
91.2979,51.3509,-89.8026,39.1916,26.0257,2.007,g
93.1434,23.7479,14.8203,86.5242,12.3173,13.1944,g
12.3331,12.1588,-17.0704,10.7468,1.0079,17.444,g
25.2816,19.6741,8.9062,-17.3401,15.5467,0.683,g
40.5407,24.3492,37.764,18.924,-6.4496,1.3003,g
18.1548,10.5822,1.1567,-6.8206,5.7736,89.6759,g
13.5611,9.9818,14.375,5.3303,-11.7877,18.919,g
13.582,9.9525,-14.5319,-4.8815,-11.802,71.5811,g
67.2201,33.9891,17.8674,52.1944,-10.902,5.667,g
29.8433,10.6235,26.9623,25.6015,9.6283,75.863,g
30.2844,14.2297,11.3609,24.8447,-7.1478,3.1825,g
50.9163,14.3502,40.1935,24.662,8.1326,1.603,g
23.4842,20.0774,0.2998,-20.2718,-14.5615,6.0191,g
26.6249,22.9799,-8.1057,-18.3996,11.5057,8.869,g
46.457,13.5856,-4.1577,37.2018,-8.9399,6.509,g
63.6902,31.5384,-22.8431,46.3625,20.723,14.844,g
29.7378,12.0744,-34.6078,-25.0755,10.3506,14.908,g
81.2642,10.6592,86.1678,48.271,9.9464,1.28,g
48.2679,26.8382,13.8346,-36.6641,-20.2748,35.118,g
29.7001,14.132,10.2064,23.6915,-7.8984,43.4617,g
37.7155,7.2191,47.8865,18.0399,-5.7364,24.5831,g
59.489,14.529,11.995,54.2408,-2.8687,1.534,g
70.2452,19.4757,77.4517,-35.9015,-9.1656,5.353,g
21.6802,6.7937,23.2427,12.4697,6.5229,65.6793,g
71.5663,13.8504,-49.9372,59.1168,-8.5215,5.9543,g
54.4918,16.8496,37.0476,26.341,-12.2123,1.705,g
28.2507,17.084,-24.5595,-22.3459,9.1621,1.282,g
13.2866,10.3837,13.6013,5.8373,11.351,72.4904,g
41.1061,17.0662,7.2919,23.4627,13.8284,0.4014,g
65.1705,36.5131,-45.6547,44.1952,-27.0286,6.976,g
102.416,29.5979,-80.0218,61.0851,13.7615,7.5904,g
94.6087,27.5122,-82.8894,71.8442,21.339,2.314,g
20.5028,7.2654,-0.7719,6.8528,5.7918,66.693,g
80.1507,27.6908,52.3891,85.8081,14.8604,0.302,g
62.1402,18.8759,-31.9868,44.595,11.812,8.203,g
31.1763,19.3714,21.741,-6.6024,16.9494,12.969,g
56.1918,29.7552,55.1068,49.969,21.943,1.591,g
62.8881,26.2508,59.2008,42.5362,12.8408,14.193,g
44.2256,19.3192,38.4027,19.0718,6.3077,4.217,g
12.4729,11.9998,15.9773,-8.438,-10.6668,19.1153,g
24.1405,15.1619,11.7266,15.009,-2.9487,7.8407,g
147.383,35.487,-168.736,-57.8306,-28.5496,32.783,g
34.7496,22.6172,19.608,26.5456,9.1426,7.8384,g
40.0973,21.5047,42.9608,34.3455,-11.4139,0.183,g
34.6141,18.7451,-2.6052,21.9193,-2.9381,13.193,g
30.4611,19.5954,9.1986,24.4328,-14.321,6.7859,g
91.1582,28.2765,22.9766,81.4065,18.6039,0.5,g
25.3765,9.1271,12.5064,-10.1528,4.4152,9.172,g
18.2998,12.5051,8.8926,-15.8476,2.1252,73.658,g
47.8141,39.3699,46.2922,34.2703,-23.2266,12.0685,g
12.6846,11.7264,15.1795,-5.0177,-11.5042,44.082,g
28.3658,16.7161,25.6624,21.1782,-9.8803,4.663,g
24.7319,11.598,10.9503,-5.9315,-6.2544,12.2473,g
50.7743,18.7763,25.0603,51.1045,12.3973,5.1845,g
20.3898,9.174,-23.5685,-11.168,-2.6202,7.6029,g
31.693,12.2546,-44.9477,11.2136,-9.3705,10.5089,g
39.2142,19.6044,44.975,-6.7978,-15.6332,2.53,g
46.207,14.5258,26.4907,48.9698,-12.9092,53.6761,g
45.3746,23.9865,18.9356,29.98,-15.0227,1.1294,g
72.9815,24.8335,32.6597,67.6604,16.271,2.203,g
79.1086,36.9134,-33.2916,-64.4418,-22.17,0.552,g
12.4992,11.9681,15.4763,-6.5078,11.1903,21.57,g
94.0577,31.8221,-66.5092,68.3802,19.0549,1.498,g
33.7823,26.3385,7.4761,-25.0744,19.4652,2.0557,g
42.1175,15.6664,-8.2759,-31.9718,-11.5558,4.9345,g
20.904,6.8481,-20.9858,-14.5432,-6.0219,20.859,g
75.6751,21.5095,-57.8894,40.895,-15.6327,6.69,g
13.655,9.7647,-14.5885,-4.8081,-11.764,35.794,g
107.508,41.832,87.8655,88.203,-36.017,4.5595,g
20.5294,10.1788,-4.3996,15.8176,-8.6331,34.677,g
81.0884,22.4182,59.4401,88.1513,-13.103,3.357,g
101.578,27.6992,61.2035,107.884,-17.3732,22.201,g
97.0342,32.9848,34.0882,89.9319,-18.9841,0.4882,g
27.5972,14.5052,-4.693,-18.1941,-5.3399,10.469,g
30.2588,13.9882,21.9051,21.0869,9.6346,8.936,g
28.7776,15.095,9.8831,-17.471,-10.0492,30.035,g
34.0176,21.5451,11.4864,-22.934,13.1319,2.68,g
34.3377,16.1589,14.7366,-13.8061,10.6127,0.811,g
93.4082,25.7074,-7.9169,58.8619,22.6488,1.7356,g
19.9839,11.2832,12.2687,18.484,-7.9177,26.112,g
19.2002,12.8107,-12.0461,-13.9132,8.4257,8.542,g
29.1714,15.6747,5.0717,12.0149,-7.9798,1.9602,g
53.521,27.8531,29.7192,49.5699,19.3954,0.984,g
37.5889,20.694,21.1253,32.363,-7.7212,16.405,g
22.8368,16.67,6.6143,8.2835,-14.7782,66.247,g
19.4697,15.868,25.9782,-4.3982,17.3153,17.713,g
81.2204,28.6463,-20.3156,62.6239,-14.4895,5.123,g
47.8669,18.7702,30.5749,31.939,10.45,0.94,g
112.704,75.6026,71.743,72.1956,40.15,6.2016,g
33.1165,14.9345,-20.3186,-19.6729,13.0813,5.7762,g
22.2889,15.3443,25.7137,13.2894,-7.4476,25.192,g
66.4147,22.961,21.8641,64.5106,7.9777,1.147,g
81.4662,30.4227,-44.1152,-43.2423,-7.2463,4.047,g
30.3038,10.7505,-0.3839,-12.6961,-4.3567,66.074,g
21.479,13.6097,1.588,-11.4003,2.9769,25.464,g
27.6162,18.0869,-11.8881,-13.0222,6.0149,85.521,g
114.429,23.4997,-112.674,69.2354,5.8864,13.0638,g
47.8108,20.5476,57.6978,-19.8689,7.6107,8.4572,g
47.0427,14.7014,-63.2359,31.0986,5.7917,24.1144,g
29.8905,20.0638,28.0621,-12.498,-21.0287,45.781,g
75.5048,23.0016,-82.4464,57.015,17.7358,2.359,g
39.3022,21.6769,50.9219,27.5134,14.8012,1.1935,g
19.1567,10.0289,23.5415,10.1729,3.0261,4.0951,g
28.9433,6.5579,8.6798,17.9597,3.8644,6.62,g
20.7038,7.1448,23.5528,11.0689,5.9148,9.9488,g
71.7146,23.7403,21.2928,85.5883,14.5969,6.282,g
89.0364,25.2322,-85.6931,-27.1828,16.0969,3.585,g
26.0078,7.2405,-12.9957,-4.6882,3.1342,22.151,g
94.1694,29.2328,53.4952,83.0712,-13.7654,2.8085,g
69.5005,26.135,55.8155,54.2763,-20.4098,7.564,g
38.2245,28.3284,11.8309,-21.6217,16.1872,10.5115,g
87.7389,35.3331,-25.889,73.8474,21.1174,1.3186,g
22.9515,17.929,-35.6771,8.8009,-15.4156,22.4192,g
80.4473,40.7292,-15.8774,-38.1022,-15.2322,1.385,g
54.3712,23.0745,-77.4874,30.403,-16.5557,1.8163,g
30.0509,18.1886,6.5484,24.0208,10.227,1.293,g
64.3268,25.9875,28.6831,28.5929,-8.1504,0.216,g
24.6901,10.7727,-7.8361,-22.0628,3.0269,21.7968,g
20.9434,14.775,18.9221,17.923,-8.4022,23.4769,g
25.7974,15.0539,-18.2012,13.4294,9.2773,58.6235,g
54.8481,23.6269,18.4385,47.3407,-11.7603,12.3916,g
38.715,16.281,-31.0307,-31.3309,4.5476,22.3013,g
13.1817,10.44,13.2572,5.6969,10.7694,24.9009,g
22.256,10.187,-22.8476,-18.7104,10.9936,13.602,g
19.8174,7.3893,1.0826,-6.9975,-5.1063,81.2154,g
13.2362,10.7515,-14.6216,-2.1701,11.7974,85.4646,g
33.6096,24.4123,23.8849,30.4137,4.9547,51.7341,g
31.0486,16.6026,-4.54,-17.047,9.7213,19.8899,g
28.8217,17.2907,10.3339,24.6497,7.692,3.879,g
21.0425,11.7618,-1.7828,8.5343,-11.2971,15.654,g
17.0915,10.6401,0.497,-3.7506,7.8839,28.0696,g
19.6701,13.518,2.1252,-9.3456,5.6636,75.209,g
28.0939,7.6208,-9.715,9.1899,4.5138,15.2489,g
53.0029,16.622,2.0391,-7.0839,8.6813,0.107,g
44.4617,19.673,-27.1792,22.8297,-19.1457,40.2122,g
55.6933,26.2593,31.8728,48.1724,22.4145,10.4307,g
96.4553,33.856,71.2174,78.5425,21.8686,1.7133,g
26.8162,11.3829,5.2307,17.1539,7.9106,5.414,g
35.8412,16.5052,17.0121,37.1243,-8.7592,9.1922,g
81.5429,15.3532,68.7619,38.8592,6.7577,2.008,g
38.5173,10.1657,-16.4005,23.9759,6.2005,7.331,g
117.16,21.5912,-117.488,-73.3775,-14.3856,0.181,g
35.6882,18.0117,-33.1848,-25.6666,13.7746,7.742,g
31.2892,15.2223,29.9882,12.663,-9.2623,4.9939,g
94.0846,28.411,-74.6473,53.6289,-23.7443,2.9371,g
59.4784,13.5568,67.7316,-35.1098,-5.2625,3.525,g
26.9108,15.4333,11.7421,-14.7055,11.1055,25.6089,g
23.5828,19.1163,35.4953,10.325,7.6602,9.3069,g
35.3435,20.3618,16.9883,33.8939,-11.4984,4.405,g
49.1913,17.3681,-19.9489,33.3533,-13.9773,4.2502,g
58.7978,17.6852,-20.8517,-26.2431,-7.7874,5.493,g
80.2771,42.3175,58.1949,88.3076,34.0655,5.913,g
73.9749,21.0084,-116.756,43.8813,18.8414,2.006,g
86.1643,27.8817,-58.7905,-32.0668,8.4158,3.0817,g
88.4059,27.0876,-112.678,63.3567,-18.634,3.617,g
25.9887,0,-27.4587,-14.2246,-0.0001,15.89,g
79.9893,20.3632,-79.1537,48.6051,9.5656,2.8761,g
90.6131,39.7622,-46.4828,84.0704,23.5816,0.8412,g
64.1293,22.3318,73.1486,45.3642,17.6934,3.778,g
22.2363,12.7012,-9.572,8.4235,8.2337,52.2617,g
36.0495,15.0831,52.2455,-17.2484,3.6444,5.396,g
69.8139,23.1961,81.6787,51.9424,15.612,9.604,g
55.7402,24.0378,-44.197,-42.2021,-13.135,18.03,g
63.6129,16.7516,39.5165,59.6089,12.2337,1.1868,g
26.5432,13.0207,23.6651,24.7528,9.3147,15.15,g
33.7228,18.2951,32.5576,18.3456,-4.4196,11.0782,g
18.557,16.4293,5.6607,-17.0311,8.3854,47.746,g
19.0472,7.3919,3.2134,-8.8712,3.604,37.9375,g
158.86,29.3982,-104.699,-110.154,-6.6452,0.0103,g
95.1033,34.0783,95.1891,90.4024,26.214,0.851,g
42.9078,26.0176,35.4415,-15.4471,22.7213,13.9853,g
13.1053,10.5762,-13.2998,-4.3241,-10.1826,10.381,g
26.0561,12.0224,-6.0085,-21.2166,11.0144,2.8978,g
41.6172,27.5223,1.9107,42.088,-13.3336,25.23,g
52.7704,22.7587,-10.0616,-38.666,-11.5354,0.249,g
69.8339,32.5173,-34.2351,64.0615,-22.0987,2.662,g
34.4357,17.9912,8.8082,-19.695,-13.498,2.701,g
26.986,16.8134,9.5514,19.838,-16.386,19.4692,g
44.2157,19.8863,36.2909,39.2318,-5.6117,9.565,g
13.4325,10.2771,-14.2962,-5.126,11.7857,67.16,g
81.0902,22.5772,18.9673,94.7543,-4.4858,1.7041,g
68.0656,24.9571,-80.3767,-33.9962,-15.6621,8.0874,g
32.6196,10.8471,28.6957,-12.2754,1.5895,0.083,g
107.219,43.8984,-173.907,67.392,-30.0256,4.3625,g
42.0656,23.2926,56.9619,-14.5747,6.8101,3.6947,g
38.1645,17.8593,-11.2643,-16.4755,5.0214,22.441,g
12.9644,11.2948,14.9999,0.4805,-11.7862,5.011,g
49.6514,24.7284,39.5172,41.6345,-15.3457,0.839,g
55.4206,22.9117,-34.8881,46.8108,-16.8031,2.0902,g
24.8935,13.5971,7.0421,12.2803,-12.7743,24.205,g
36.9932,11.4585,30.074,19.8074,-11.6242,4.1823,g
18.9013,10.1965,-23.6065,-9.8477,-2.8327,0.3038,g
23.6209,18.0123,15.0943,19.9933,10.5081,6.675,g
25.3347,22.0816,-36.7506,10.4672,7.9494,41.911,g
20.2913,7.3155,-0.3168,4.9596,-5.6098,68.446,g
88.2047,30.1447,71.4695,86.5774,-18.8174,4.1285,g
21.3947,7.0055,-25.5487,-6.5731,6.4017,24.7313,g
24.7655,17.8989,-9.3047,-15.7562,7.0011,5.887,g
47.3193,19.4653,31.7638,22.4961,-10.3528,5.2636,g
56.2778,16.7935,12.3558,11.6558,-12.8811,4.439,g
17.9664,14.4311,-7.2638,15.7688,10.4609,80.7121,g
78.5963,25.2864,40.0424,67.1823,5.6572,2.858,g
22.3075,0,1.8826,-10.3925,-0.0001,25.035,g
37.0175,22.1042,23.741,31.345,17.0161,64.5625,g
31.4896,15.9439,-15.1301,-31.6601,-14.0115,73.7915,g
30.3839,8.9051,9.7225,21.2835,9.3032,52.542,g
51.8247,23.0285,8.3132,-31.5489,15.7659,0.593,g
21.6691,12.4606,24.417,15.0588,9.1451,8.891,g
35.8348,17.3889,26.9894,-12.9673,9.0782,3.335,g
52.8865,28.4185,22.4652,55.3539,13.3428,12.295,g
84.7379,22.0081,20.2899,88.0172,18.9077,6.3777,g
46.9069,29.0897,44.0204,42.1635,15.7643,4.1101,g
26.4583,11.1234,35.6951,10.9173,4.2376,3.3458,g
12.6982,11.7036,-15.3967,6.8835,-11.2894,2.019,g
52.4604,17.8922,-16.8843,10.8086,5.4112,8.145,g
70.7387,25.1711,-103.747,44.2436,-19.0346,1.415,g
60.9285,15.7068,73.4867,32.5575,7.1581,1.0066,g
12.5887,11.8511,15.876,-8.6777,-10.4661,50.5733,g
76.1177,35.978,27.5879,77.244,-22.7704,1.8785,g
27.6262,8.297,-13.8752,-20.01,-5.2247,46.468,g
38.8512,20.1021,10.8351,-28.2692,3.7886,2.1568,g
27.0469,7.7368,11.8543,-14.486,-5.4268,12.261,g
59.975,26.4656,-54.284,49.6809,-13.4335,13.157,g
49.4109,10.7175,45.357,45.3496,-9.1185,16.5835,g
72.9495,30.9379,-90.3579,56.4519,-10.9689,0.0857,g
29.8259,18.3705,20.9861,24.7697,-11.8288,14.0382,g
64.587,28.563,67.0937,50.7011,-22.1067,1.926,g
51.1672,16.4353,-31.0984,32.9364,-8.7239,5.521,g
34.9856,23.1396,18.1047,-20.4761,-11.7366,20.0586,g
13.054,10.693,13.419,-2.8936,9.5412,16.7337,g
19.0958,16.1704,-18.4869,-14.1089,13.0868,80.5135,g
52.6766,11.9255,48.8305,44.596,-6.3226,2.992,g
41.3562,20.4803,29.0365,33.3342,-15.7279,5.5299,g
13.2724,10.3694,-13.488,-5.982,-11.2598,29.068,g
33.0954,16.4092,-38.1042,-24.9414,10.488,5.86,g
88.3013,45.0557,-77.4339,-39.7509,-21.3901,4.067,g
90.2333,38.7029,-27.7794,51.035,30.373,2.163,g
98.8383,18.982,-67.376,-61.3293,11.7996,1.0133,g
150.978,148.59,94.4129,-28.141,92.0674,55.18,g
51.5363,14.1394,-52.3117,42.3068,-9.3238,11.399,g
27.6407,16.453,13.6747,20.5349,11.6769,8.536,g
81.7977,35.6466,-93.6769,53.7303,-27.9101,2.985,g
55.3415,14.36,-53.9262,42.1057,14.1188,6.1169,g
23.1479,11.3338,-11.8821,-20.2838,-5.4684,2.393,g
18.6618,9.9741,21.0733,12.4181,-4.8895,45.7173,g
128.703,29.7823,-11.5698,-165.327,21.0125,45.0304,g
43.1955,18.2841,-24.5406,37.1483,15.1093,0.075,g
113.789,19.7495,127.125,82.457,-15.0999,2.3023,g
22.6754,10.1296,-14.4843,13.1312,-5.259,4.8629,g
28.7242,12.3564,20.5459,16.5567,8.8287,13.962,g
17.386,11.1422,-0.4324,4.6222,2.8941,8.311,g
20.5867,12.5551,-2.1316,11.3816,10.1354,31.2984,g
37.1788,20.4076,-35.7474,-26.9113,-12.3988,11.6695,g
51.6448,16.6858,8.19,-8.0448,10.4856,1.7337,g
25.2187,21.9403,18.7425,23.5684,-20.7926,32.3326,g
95.2356,33.7887,37.1219,-67.587,-30.0828,5.01,g
66.7492,22.9442,12.5977,59.1877,-13.8721,3.241,g
40.9888,14.648,26.0921,22.853,9.4005,0.5826,g
28.1928,16.9707,5.2327,-19.0277,-12.4645,10.515,g
89.6287,26.609,-65.7543,63.948,8.7326,4.319,g
26.2642,19.6444,7.0801,10.4091,-14.9864,26.944,g
24.9214,14.5455,11.6741,-15.1429,5.7523,21.498,g
24.7047,16.3884,18.8452,15.1029,8.7936,18.579,g
37.9315,20.0353,1.7077,-12.1019,-8.311,10.223,g
58.1422,21.6227,65.7572,46.4289,5.9938,1.5315,g
75.316,17.5048,73.1087,58.2879,-10.859,0.539,g
20.7299,15.0309,-24.4182,-12.6929,-6.3479,20.0004,g
95.0076,24.8016,-51.1695,81.4116,13.7195,0.051,g
21.1241,9.6714,-3.96,15.516,-10.1431,11.1686,g
79.9423,28.976,36.5936,78.2302,-23.9781,3.347,g
33.2327,14.4435,18.4146,-3.9771,-9.8572,10.291,g
23.5359,16.5009,5.7906,13.8326,-14.7116,24.91,g
53.4704,24.6754,3.834,-50.2421,12.5223,2.8916,g
40.7886,21.025,-29.8496,-32.0692,-15.2147,5.9571,g
24.8026,12.3618,-15.3475,-19.6834,-4.8639,7.5907,g
19.7408,9.6806,-24.2214,-9.5585,-3.2794,57.0635,g
13.1978,10.3512,-13.1068,-6.2493,10.7913,32.221,g
28.7016,12.8039,-13.8537,-10.5429,5.9434,0.8,g
23.8026,10.1636,32.1961,-16.3031,-9.6851,20.3915,g
35.927,14.8053,-17.7292,-20.3995,-11.137,5.938,g
37.0123,17.9326,23.0595,-19.4631,12.2109,5.207,g
31.9061,16.9151,-17.1608,17.9271,14.4937,22.6447,g
21.6901,11.0224,-14.8036,-18.5206,6.7585,35.37,g
33.603,23.2454,-33.4196,6.4897,-16.4889,1.3108,g
18.8636,15.2784,6.0171,-16.438,12.056,0.5504,g
18.2941,10.064,3.5069,-9.7005,6.6978,87.0857,g
45.5534,16.0162,5.6282,18.5022,-6.7072,25.26,g
95.0207,35.3852,13.9109,51.5021,-22.6715,5.438,g
85.2934,38.3607,-5.1982,72.7592,23.6211,3.104,g
81.3608,22.8209,44.8654,69.3567,-17.382,1.9326,g
42.1804,14.7819,47.9611,31.3598,9.3111,13.5661,g
43.3619,12.2234,54.7943,-21.1953,11.4956,0.5462,g
33.7918,24.5442,54.6992,-23.6825,13.4797,1.6003,g
40.7164,20.4274,24.2966,19.2059,-9.7279,3.235,g
56.2287,29.0967,58.9663,39.5737,-20.7087,7.4349,g
20.4837,10.9382,-6.962,17.8283,-7.6208,45.65,g
29.5142,16.6237,4.9525,-8.3571,6.7852,16.5815,g
33.7694,21.3139,-24.1567,-25.1065,11.3852,18.9,g
25.2155,10.8264,7.5599,19.81,6.1681,48.887,g
76.0524,21.1749,66.6813,60.2731,-6.4932,0.792,g
77.484,15.8702,21.6332,81.274,12.9363,72.931,g
29.7715,14.7263,31.7979,22.991,4.1907,6.6615,g
21.8507,12.6266,-0.9541,8.9802,2.6535,43.706,g
93.4152,35.8718,-42.7157,65.1396,-29.4739,4.106,g
29.9576,14.4692,7.2988,22.4288,-7.4131,7.8241,g
24.9086,17.4315,7.1171,-2.3838,-8.6055,37.114,g
28.1957,26.2723,-10.1333,20.8257,-26.2685,37.3532,g
30.5239,21.2692,-9.391,-22.8556,-13.7011,29.3578,g
21.6235,11.0909,12.7675,18.4439,8.2897,2.215,g
16.6048,11.4201,-2.1515,6.5884,5.9531,8.113,g
61.7314,27.9239,-94.3046,48.3881,-18.0683,3.735,g
28.9362,10.8234,22.9101,-18.1301,-6.6185,50.266,g
28.8702,19.1184,0.3448,9.7913,10.0564,4.207,g
26.3093,15.0286,-16.9862,13.678,-11.2164,2.521,g
16.3876,11.0287,-0.486,2.765,-8.3023,39.7158,g
104.695,40.5938,-27.2175,74.1026,-18.0065,2.162,g
72.0293,10.148,85.1883,-39.2013,-3.5795,6.707,g
34.1596,18.3111,41.3282,20.2235,14.4097,0.035,g
62.9321,15.2389,56.4425,62.0719,4.3248,0.542,g
83.7773,30.013,4.5313,-34.015,15.6984,3.2282,g
39.7162,17.1007,44.3164,35.6147,10.2532,7.058,g
44.0857,18.8853,26.5461,-28.5581,12.1096,0.7342,g
64.0183,26.8934,4.0659,47.5424,16.6488,2.9665,g
25.0126,20.5216,31.3677,15.9451,-13.2991,80.2307,g
13.0952,9.7869,-11.6881,-8.6473,-10.1107,65.2818,g
36.1321,13.7532,10.6389,35.3679,-8.5781,4.167,g
27.2726,12.6129,-10.4679,-17.5545,-9.9008,3.789,g
21.5993,19.7839,-14.1571,13.1752,12.6847,85.9814,g
91.8525,36.9829,27.7173,86.3899,19.2193,2.1094,g
42.8789,17.0404,5.0808,-25.2515,-8.5206,6.738,g
23.481,20.2189,12.2016,10.827,16.7935,71.603,g
60.0081,21.2597,70.5173,53.0514,9.2952,16.397,g
18.5661,9.8987,22.1912,11.0207,-6.2897,28.505,g
53.8346,16.1162,36.8842,54.8205,9.7183,8.451,g
66.7957,22.9932,79.6674,54.8701,19.9079,0.806,g
38.0252,16.247,25.0606,23.2398,-7.8137,10.748,g
40.9491,13.9738,11.379,30.2522,10.5107,8.5585,g
36.0178,15.0108,49.5051,22.0221,7.3974,3.1073,g
25.1635,16.3015,-15.8474,-9.2911,-8.8203,15.053,g
82.1792,21.0508,59.2611,79.006,-9.2112,3.333,g
36.8034,19.8968,35.5382,16.4042,13.4052,9.87,g
28.9099,25.5902,9.2788,-24.6831,-9.8216,19.1765,g
59.0249,13.5471,-85.8805,44.7229,-6.6479,0.057,g
25.6828,15.2839,-22.7552,18.3512,-6.5384,56.894,g
41.116,14.6575,31.3911,31.5955,9.1693,7.629,g
22.1356,16.1141,-26.3294,-13.6323,2.1483,17.0656,g
17.0391,7.4145,-0.9865,-3.8802,-4.9249,66.0852,g
22.9547,15.3068,13.9318,11.2647,-11.9138,3.6056,g
104.672,39.6681,-84.4156,72.5498,-24.3648,1.3782,g
40.1211,15.5597,40.0768,30.0931,9.7267,9.8871,g
58.6548,24.3642,57.9854,48.6375,-12.2491,1.0525,g
23.6245,12.651,20.123,9.9205,-9.3216,9.529,g
28.9357,11.3162,9.6687,20.5711,10.4574,77.975,g
19.5643,12.8904,15.8812,11.0682,-5.2896,1.7384,g
74.3874,23.93,55.7202,74.6241,-12.5345,3.3108,g
22.329,6.4846,-23.3506,-12.8376,-6.7527,39.9572,g
17.5568,16.5157,-1.2329,-15.952,-0.9431,41.4781,g
22.0114,18.5969,12.7294,14.4986,-10.6666,35.946,g
61.9812,22.6018,1.7975,51.6405,-12.3232,3.429,g
23.0777,14.9545,-16.0997,11.6551,15.0027,17.559,g
85.2739,26.7041,-15.3867,43.9824,14.3523,2.176,g
46.4638,16.1919,36.1786,28.0624,-13.3178,27.1336,g
38.6204,20.5632,-13.8229,-31.3983,-13.1337,5.8671,g
23.8305,8.5612,-26.4887,-10.6839,9.6172,9.3104,g
33.6964,16.6563,28.1894,-16.0499,12.6724,24.449,g
94.5686,26.0261,-68.1777,80.6913,5.0962,3.863,g
27.6381,14.0933,-3.2781,9.1341,-7.5452,11.2393,g
26.1936,11.8624,-22.3814,-9.8535,6.817,27.5998,g
24.6381,12.6487,20.4042,23.1735,-5.9333,76.4614,g
65.0708,12.4822,10.5672,51.3853,-6.7629,5.1913,g
94.2885,45.5174,82.9233,84.686,11.8346,1.4735,g
32.923,7.0209,-4.1946,11.9345,6.1877,29.936,g
28.1035,17.4216,27.0981,-10.9649,13.3827,13.183,g
32.4659,21.5558,18.2238,26.4107,-12.3455,14.407,g
12.3663,12.1225,16.7512,-10.1725,-8.829,14.3159,g
42.9062,16.1197,55.6813,9.1125,11.6622,7.357,g
25.2883,13.4475,13.4911,12.6291,4.2912,8.2049,g
18.2742,16.9276,-11.6744,-17.8521,-11.6806,82.5247,g
