@relation 'winequality-white_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.75-A12-M-1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-R7-precision6'

@attribute '-0.512density+0.437alcohol-0.427residual sugar-0.407total sulfur dioxide-0.3free sulfur dioxide-0.212chlorides-0.157fixed acidity-0.144citric acid+0.129pH-0.043sulphates-0.005volatile acidity' numeric
@attribute '0.588fixed acidity-0.581pH+0.345citric acid-0.29free sulfur dioxide-0.244total sulfur dioxide-0.223sulphates-0.052volatile acidity+0.036alcohol+0.009chlorides-0.009residual sugar-0.006density' numeric
@attribute '-0.591volatile acidity+0.504citric acid+0.433sulphates+0.279free sulfur dioxide-0.214residual sugar-0.129density+0.127pH+0.124total sulfur dioxide+0.121fixed acidity+0.106alcohol-0.102chlorides' numeric
@attribute '-0.711chlorides-0.442sulphates+0.306free sulfur dioxide-0.274volatile acidity+0.274residual sugar-0.149citric acid+0.141alcohol-0.098pH+0.06 total sulfur dioxide+0.022density-0.019fixed acidity' numeric
@attribute '0.643volatile acidity+0.401sulphates+0.337alcohol-0.329chlorides+0.293total sulfur dioxide+0.251fixed acidity+0.177free sulfur dioxide-0.12pH-0.085density+0.054citric acid+0.011residual sugar' numeric
@attribute '0.494free sulfur dioxide-0.481sulphates+0.396chlorides-0.328density-0.289residual sugar+0.276total sulfur dioxide-0.193pH+0.139alcohol+0.132citric acid+0.122volatile acidity-0.104fixed acidity' numeric
@attribute quality {'\'(-inf-3.6]\'','\'(3.6-4.2]\'','\'(4.2-4.8]\'','\'(4.8-5.4]\'','\'(5.4-6]\'','\'(6-6.6]\'','\'(6.6-7.2]\'','\'(7.2-7.8]\'','\'(7.8-8.4]\'','\'(8.4-inf)\''}

@data
-0.046822,1.553717,1.638536,0.516999,-0.628143,0.04793,'\'(7.8-8.4]\''
-0.605293,2.668241,1.622242,-0.013017,0.0913,0.065345,'\'(6.6-7.2]\''
-1.671912,0.992443,1.666288,0.299223,0.759156,0.699607,'\'(5.4-6]\''
-1.909962,0.859788,2.815444,-0.541798,1.075518,0.0912,'\'(5.4-6]\''
-2.349112,-1.326047,0.799922,0.193853,-1.008115,-0.367713,'\'(5.4-6]\''
0.416116,1.687263,1.054014,-0.76609,-0.432411,0.028224,'\'(4.8-5.4]\''
0.05578,1.543665,1.062323,-1.184283,-0.886651,-0.333501,'\'(4.8-5.4]\''
0.139151,3.588309,2.058151,-0.736818,0.61502,-0.134465,'\'(5.4-6]\''
-0.161864,2.016282,0.102742,1.224162,-0.383369,0.486717,'\'(6.6-7.2]\''
-0.631235,1.542048,0.377621,1.891984,-0.049101,1.319359,'\'(5.4-6]\''
-0.076724,2.162357,0.256526,1.372256,-0.532767,0.260088,'\'(6.6-7.2]\''
0.369647,0.501481,2.737932,-1.013293,0.534779,-0.883949,'\'(5.4-6]\''
-1.316259,1.970102,0.639371,1.482072,0.094931,0.989798,'\'(5.4-6]\''
-1.387255,1.92594,0.535691,1.374531,0.255548,1.067797,'\'(5.4-6]\''
0.713379,2.921882,0.257303,0.874448,-0.036687,0.0249,'\'(5.4-6]\''
-0.450208,2.097808,1.012667,0.448944,-0.143651,0.882338,'\'(4.8-5.4]\''
-0.499403,2.039986,1.077581,0.583768,-0.088577,0.938447,'\'(5.4-6]\''
0.856704,0.400393,-1.257351,0.195757,-0.873067,-0.054524,'\'(4.8-5.4]\''
0.788772,0.222908,1.713646,-0.986155,0.287554,-0.613084,'\'(4.8-5.4]\''
-1.702957,0.449254,0.855478,-0.080706,0.166086,-0.696025,'\'(5.4-6]\''
-2.875797,-0.152293,-0.018605,1.048805,-1.244843,-0.851054,'\'(5.4-6]\''
-2.800502,1.694549,1.170358,0.47817,-0.050112,0.086159,'\'(4.8-5.4]\''
-0.647381,5.577386,2.328798,-0.46447,2.844057,-0.424477,'\'(5.4-6]\''
-1.460688,1.091503,1.198487,0.114163,1.351809,0.533496,'\'(5.4-6]\''
0.619506,0.842765,1.350797,-0.314719,0.821076,0.409787,'\'(5.4-6]\''
-2.875797,-0.152293,-0.018605,1.048805,-1.244843,-0.851054,'\'(5.4-6]\''
-2.800502,1.694549,1.170358,0.47817,-0.050112,0.086159,'\'(4.8-5.4]\''
-0.460182,1.977691,-0.126312,0.856357,0.447239,0.709329,'\'(6.6-7.2]\''
-1.347782,0.646395,0.869525,1.287828,0.192945,2.142801,'\'(6.6-7.2]\''
0.580417,0.707824,1.093152,0.049424,0.324538,-0.647836,'\'(5.4-6]\''
-3.192169,-0.147316,2.648478,-0.42625,-0.067965,-1.553238,'\'(5.4-6]\''
0.514391,2.845062,1.108604,0.40542,-0.575911,-0.16688,'\'(5.4-6]\''
1.532633,4.491822,0.438188,0.521823,-1.608805,-0.711765,'\'(4.8-5.4]\''
-0.070011,1.68492,0.669106,-0.087474,0.194881,0.588789,'\'(5.4-6]\''
1.15989,0.29048,0.97562,0.160292,-1.430878,0.16474,'\'(5.4-6]\''
0.580417,0.707824,1.093152,0.049424,0.324538,-0.647836,'\'(5.4-6]\''
-3.192169,-0.147316,2.648478,-0.42625,-0.067965,-1.553238,'\'(5.4-6]\''
1.013734,0.585568,-2.521241,-0.012022,0.51673,0.368609,'\'(3.6-4.2]\''
1.05979,0.77882,1.828456,-0.404514,-0.466805,-0.552448,'\'(5.4-6]\''
0.928481,0.693056,2.492646,-0.943439,-0.065129,-1.200551,'\'(5.4-6]\''
1.532633,4.491822,0.438188,0.521823,-1.608805,-0.711765,'\'(4.8-5.4]\''
-0.562472,1.288514,1.63917,0.125453,-0.682475,-0.026705,'\'(5.4-6]\''
-0.397437,0.516221,0.457954,0.216571,0.114593,0.313567,'\'(5.4-6]\''
-0.451697,0.520859,0.40899,0.22206,0.210699,0.374881,'\'(5.4-6]\''
2.598112,-0.580836,0.159108,-0.047042,1.532548,-0.429968,'\'(5.4-6]\''
0.514391,2.845062,1.108604,0.40542,-0.575911,-0.16688,'\'(5.4-6]\''
-0.706635,1.158876,1.375573,-0.079759,-0.232075,0.148985,'\'(5.4-6]\''
-1.699503,2.344708,2.305261,-2.609171,-2.506884,3.263557,'\'(5.4-6]\''
1.269319,0.223976,1.749584,0.491217,0.430172,1.082469,'\'(6.6-7.2]\''
-0.438553,-0.652677,0.989697,-1.339156,0.44165,-0.942942,'\'(6.6-7.2]\''
-0.960232,0.417804,0.320616,-1.253476,1.700718,-0.421314,'\'(6.6-7.2]\''
0.684274,-0.70815,1.758489,-0.371541,0.245992,-0.348447,'\'(6.6-7.2]\''
-2.028408,0.770818,1.27695,0.308256,0.616419,-0.43498,'\'(5.4-6]\''
-0.706635,1.158876,1.375573,-0.079759,-0.232075,0.148985,'\'(5.4-6]\''
-0.31665,-0.077117,-0.638249,-1.53616,0.187276,-1.272319,'\'(3.6-4.2]\''
1.369703,3.798776,-0.521024,-0.151991,0.124476,0.180599,'\'(3.6-4.2]\''
1.127804,1.367633,2.494582,-0.369661,1.617537,0.764594,'\'(5.4-6]\''
-0.13465,2.793125,0.335012,-1.299027,-0.143394,-0.586521,'\'(4.8-5.4]\''
2.086553,0.753304,0.234072,0.507624,0.551802,0.965655,'\'(6.6-7.2]\''
1.127804,1.367633,2.494582,-0.369661,1.617537,0.764594,'\'(5.4-6]\''
-0.13465,2.793125,0.335012,-1.299027,-0.143394,-0.586521,'\'(4.8-5.4]\''
-0.068018,2.004978,1.3779,-0.325587,-0.194579,-0.373403,'\'(5.4-6]\''
-3.003232,1.469141,0.14317,1.004547,-0.866311,-0.812421,'\'(4.8-5.4]\''
0.379206,0.924631,0.911478,-0.811677,-1.287575,-0.349188,'\'(4.8-5.4]\''
-1.86421,-1.188905,1.255552,-0.78074,0.454811,-0.351964,'\'(5.4-6]\''
-0.704727,0.892233,1.517875,-0.320451,0.208723,0.515855,'\'(4.8-5.4]\''
-0.7316,0.81525,1.486339,-0.377143,0.119213,0.678576,'\'(4.8-5.4]\''
-1.86421,-1.188905,1.255552,-0.78074,0.454811,-0.351964,'\'(5.4-6]\''
-1.018417,-1.292892,1.461963,-0.534485,-0.53858,0.290467,'\'(5.4-6]\''
0.502366,1.867547,0.201499,-0.075259,-0.565435,0.347387,'\'(4.8-5.4]\''
-0.529382,3.504202,0.259638,0.643437,-0.800981,0.135495,'\'(3.6-4.2]\''
-1.020951,-1.735053,4.342629,-1.453905,0.482625,-0.137549,'\'(5.4-6]\''
1.238884,0.205517,0.25466,-0.908851,-1.304837,-0.19954,'\'(5.4-6]\''
0.521039,0.168002,-1.166283,-2.32343,2.340119,-0.270895,'\'(3.6-4.2]\''
-2.003904,-1.506223,3.213809,-0.562683,-0.036837,-0.957776,'\'(4.8-5.4]\''
-3.196658,0.133926,0.431858,-0.418443,0.343748,-0.134392,'\'(3.6-4.2]\''
-2.360072,3.02234,-0.438881,-0.201551,0.20771,-2.071564,'\'(4.8-5.4]\''
0.231794,3.607741,-0.143914,0.759494,0.41834,0.485078,'\'(5.4-6]\''
0.136391,2.489994,0.578537,1.178277,0.253532,0.969264,'\'(6.6-7.2]\''
-2.003904,-1.506223,3.213809,-0.562683,-0.036837,-0.957776,'\'(4.8-5.4]\''
-2.169602,0.173679,1.788643,0.207787,-0.126386,1.260261,'\'(5.4-6]\''
-3.011744,1.868094,0.794186,0.546754,0.067356,0.302165,'\'(4.8-5.4]\''
-0.677892,2.448056,0.777667,-0.404642,0.83024,0.209505,'\'(4.8-5.4]\''
-2.169602,0.173679,1.788643,0.207787,-0.126386,1.260261,'\'(5.4-6]\''
-3.011744,1.868094,0.794186,0.546754,0.067356,0.302165,'\'(4.8-5.4]\''
0.930101,0.922854,2.047635,-0.595941,0.17368,0.237688,'\'(5.4-6]\''
0.712343,1.726575,4.392563,-0.930977,1.814471,-0.579131,'\'(5.4-6]\''
-0.488301,-0.647376,1.728092,0.735791,-1.059554,0.461385,'\'(5.4-6]\''
0.861786,1.887884,1.816626,-0.505104,-0.711061,0.905831,'\'(5.4-6]\''
0.320892,2.62537,1.190608,-0.691228,-0.556885,-2.033119,'\'(5.4-6]\''
-0.540083,1.590167,0.098948,-0.006302,-0.260769,0.953071,'\'(5.4-6]\''
-1.807766,-0.683479,0.716628,0.356221,-0.125384,0.987312,'\'(5.4-6]\''
1.754113,-0.934502,-2.963478,1.090338,1.624505,1.881376,'\'(4.8-5.4]\''
-1.807766,-0.683479,0.716628,0.356221,-0.125384,0.987312,'\'(5.4-6]\''
-0.660887,1.082201,0.853036,-4.746431,-3.025278,2.847445,'\'(5.4-6]\''
0.456361,1.196031,-0.260597,-4.775361,-1.531059,2.433573,'\'(5.4-6]\''
-0.540083,1.590167,0.098948,-0.006302,-0.260769,0.953071,'\'(5.4-6]\''
-2.109809,0.883795,0.937366,0.153996,1.838819,0.931645,'\'(5.4-6]\''
2.821256,-0.736816,-1.497563,0.563242,0.128731,0.482195,'\'(4.8-5.4]\''
4.270219,-0.713106,-1.106339,-0.476413,0.655945,-0.266449,'\'(6.6-7.2]\''
0.344318,-1.104467,-2.530215,0.234213,-0.177872,0.55836,'\'(4.8-5.4]\''
2.242098,0.358939,1.141875,0.360204,0.374307,0.557433,'\'(8.4-inf)\''
1.560499,1.472878,0.928102,0.417289,1.25771,1.080958,'\'(5.4-6]\''
0.139573,-0.67383,0.834119,0.513577,-1.542622,0.504948,'\'(6.6-7.2]\''
-5.369431,0.263457,-0.175731,1.005593,0.146544,-0.084756,'\'(4.8-5.4]\''
-2.513734,1.153747,1.079647,0.651205,0.292395,0.333396,'\'(6.6-7.2]\''
1.560499,1.472878,0.928102,0.417289,1.25771,1.080958,'\'(5.4-6]\''
0.215407,2.432063,-0.01789,0.182309,-0.584109,-0.113115,'\'(5.4-6]\''
1.283507,2.497602,0.226698,0.906349,-0.115607,0.568089,'\'(6.6-7.2]\''
0.518122,1.212367,1.717492,0.64241,-0.691261,0.451963,'\'(6.6-7.2]\''
-0.940511,1.66731,-0.034466,1.119885,0.197626,0.165848,'\'(4.8-5.4]\''
0.352461,0.054854,1.725008,-0.186424,-0.412903,0.408924,'\'(5.4-6]\''
-2.240762,0.121788,0.252989,0.522235,0.523975,1.510337,'\'(5.4-6]\''
0.041221,0.112429,0.88125,-1.460881,-1.353096,-0.005551,'\'(5.4-6]\''
-3.460459,-0.69629,-0.076879,0.303277,0.785179,0.541974,'\'(5.4-6]\''
1.038049,-0.429498,0.704442,0.854366,-0.743128,0.192344,'\'(7.8-8.4]\''
1.283507,2.497602,0.226698,0.906349,-0.115607,0.568089,'\'(6.6-7.2]\''
-0.469743,2.693144,-0.22252,-0.583383,-0.20119,0.147495,'\'(4.8-5.4]\''
-1.134406,0.744866,-1.37827,-0.511655,0.116794,0.17587,'\'(5.4-6]\''
-0.239198,0.521595,0.685431,-0.074012,-2.093771,-0.324941,'\'(5.4-6]\''
-0.098864,2.200793,2.043442,0.143201,0.341593,0.375307,'\'(6.6-7.2]\''
-0.637653,-0.868111,1.009628,-0.146027,-0.149825,-0.416571,'\'(5.4-6]\''
-2.566321,0.961539,1.243568,0.557043,0.386034,0.008173,'\'(5.4-6]\''
-0.469743,2.693144,-0.22252,-0.583383,-0.20119,0.147495,'\'(4.8-5.4]\''
0.984146,2.266252,0.540667,-0.310887,-0.822839,0.294792,'\'(5.4-6]\''
-0.192564,2.207526,-0.93499,0.920171,-1.736269,-0.250354,'\'(5.4-6]\''
1.551703,-0.154874,0.360736,-1.589915,0.22429,-1.441136,'\'(4.8-5.4]\''
0.984146,2.266252,0.540667,-0.310887,-0.822839,0.294792,'\'(5.4-6]\''
1.194761,-0.083698,1.226957,-0.520541,0.603988,-0.657662,'\'(7.8-8.4]\''
0.669776,1.558642,0.501063,0.405437,-0.86039,-0.427466,'\'(6.6-7.2]\''
-4.121216,1.182398,0.68256,0.614397,0.779358,-0.323588,'\'(5.4-6]\''
0.372069,1.791253,2.489665,-0.252613,-0.853822,-0.101892,'\'(5.4-6]\''
-0.691008,1.249341,-1.224948,-0.208305,0.998991,0.571193,'\'(4.8-5.4]\''
-0.506262,1.365947,2.053779,0.201099,-0.488571,0.510172,'\'(5.4-6]\''
-5.150908,1.13986,-1.637726,-6.467468,-0.988918,3.6961,'\'(4.8-5.4]\''
0.494606,2.092023,0.607883,0.14698,-0.52216,0.207943,'\'(4.8-5.4]\''
-0.691008,1.249341,-1.224948,-0.208305,0.998991,0.571193,'\'(4.8-5.4]\''
-0.731218,-0.414742,1.101002,-0.30389,-0.496184,0.154451,'\'(5.4-6]\''
-2.614788,-0.128655,0.345513,0.626703,-1.592012,-0.435816,'\'(6.6-7.2]\''
-2.012645,1.214651,0.756061,-0.052091,0.921255,-0.355353,'\'(6.6-7.2]\''
-2.614788,-0.128655,0.345513,0.626703,-1.592012,-0.435816,'\'(6.6-7.2]\''
-1.370429,0.467115,1.371142,-0.094095,0.517655,-0.228862,'\'(6.6-7.2]\''
-0.731218,-0.414742,1.101002,-0.30389,-0.496184,0.154451,'\'(5.4-6]\''
2.035137,2.626188,0.481735,0.734621,-0.457918,1.071688,'\'(6.6-7.2]\''
0.623551,-0.11414,1.103438,-1.181013,0.065105,-0.696573,'\'(4.8-5.4]\''
-0.673825,-1.597054,1.348661,-1.218532,-0.635176,-0.19089,'\'(3.6-4.2]\''
1.249002,1.272029,1.435711,-0.914401,1.80252,-0.117296,'\'(6.6-7.2]\''
-3.414627,0.182459,0.789315,-1.633146,0.976749,0.803782,'\'(5.4-6]\''
0.781523,1.676278,0.483507,-0.123836,-0.003225,0.638249,'\'(3.6-4.2]\''
-6.064972,0.572982,-2.672546,1.450018,-0.464442,-2.661099,'\'(5.4-6]\''
-1.273312,0.659584,-1.339987,-0.741987,0.4229,0.519331,'\'(4.8-5.4]\''
0.0166,1.406297,1.152437,-1.006626,0.641062,-0.152059,'\'(4.8-5.4]\''
0.811753,0.238941,1.00922,-0.613759,-1.898907,-0.178254,'\'(4.8-5.4]\''
-0.961448,0.495286,0.351857,-1.20641,1.467605,-0.169803,'\'(5.4-6]\''
-2.424798,-0.217429,0.406044,0.096713,0.249117,1.059353,'\'(4.8-5.4]\''
-2.105612,-0.266514,0.234485,0.324297,0.290672,1.328956,'\'(4.8-5.4]\''
-2.228036,-0.525077,0.911717,0.451563,0.231677,1.316894,'\'(5.4-6]\''
-1.403348,-0.272475,0.725023,0.642191,0.004193,1.116629,'\'(5.4-6]\''
0.9309,1.794309,0.721788,0.016001,-0.544203,1.05865,'\'(6.6-7.2]\''
-6.064972,0.572982,-2.672546,1.450018,-0.464442,-2.661099,'\'(5.4-6]\''
-3.173066,0.501677,0.314435,-0.66383,0.147121,-1.48686,'\'(3.6-4.2]\''
1.621489,-0.998549,1.851999,0.45711,-0.687913,0.307352,'\'(7.8-8.4]\''
1.275265,1.890009,-0.394509,-1.199738,0.686527,-0.380983,'\'(4.8-5.4]\''
0.189689,2.335014,-0.397377,-0.523017,1.708342,0.47515,'\'(5.4-6]\''
1.572914,1.893024,0.145801,0.469679,-1.037196,-0.314768,'\'(6.6-7.2]\''
1.052661,1.073453,-0.364958,-0.443564,-0.190168,-0.270887,'\'(5.4-6]\''
-0.84426,-0.05498,-0.154675,-0.073484,0.067979,-0.911105,'\'(5.4-6]\''
1.406493,-0.256227,-0.743324,0.437127,0.15426,-0.701358,'\'(6.6-7.2]\''
-1.630918,-0.33272,-0.773138,-2.570114,-2.088282,2.295676,'\'(4.8-5.4]\''
-1.510053,-0.207971,-0.961418,-2.652713,-2.105249,2.054199,'\'(4.8-5.4]\''
-1.661093,-1.562963,0.777167,1.358446,0.05883,1.310577,'\'(5.4-6]\''
-2.355437,-1.436472,0.206791,0.718578,0.076205,1.057047,'\'(4.8-5.4]\''
1.406493,-0.256227,-0.743324,0.437127,0.15426,-0.701358,'\'(6.6-7.2]\''
0.333815,0.511849,0.753392,1.390946,0.205331,1.749097,'\'(5.4-6]\''
-0.093045,-1.734047,-0.616835,0.354375,-0.134017,0.228975,'\'(5.4-6]\''
0.856136,-0.7634,-1.46797,0.079113,-0.336027,-0.836464,'\'(4.8-5.4]\''
-3.642118,-0.285992,-0.510803,0.103129,0.467559,-1.141287,'\'(4.8-5.4]\''
-0.541622,-3.36892,0.594995,0.09066,0.768846,-0.296769,'\'(5.4-6]\''
-3.084737,-0.204937,-0.675837,1.046229,-0.433913,0.458309,'\'(6.6-7.2]\''
-3.084737,-0.204937,-0.675837,1.046229,-0.433913,0.458309,'\'(6.6-7.2]\''
-3.339703,0.395613,-0.75485,0.908298,-0.183477,-0.568496,'\'(6.6-7.2]\''
-3.084737,-0.204937,-0.675837,1.046229,-0.433913,0.458309,'\'(6.6-7.2]\''
-1.361547,-1.196317,1.214107,-0.846933,0.512518,-1.781982,'\'(4.8-5.4]\''
-3.339703,0.395613,-0.75485,0.908298,-0.183477,-0.568496,'\'(6.6-7.2]\''
-1.928949,-3.864833,2.356925,0.772077,1.077137,1.741602,'\'(-inf-3.6]\''
1.673631,-0.192914,0.965227,0.171448,-0.27407,-0.481662,'\'(5.4-6]\''
-0.370547,1.954528,-1.228053,-1.156482,1.142725,-0.286929,'\'(3.6-4.2]\''
-3.084737,-0.204937,-0.675837,1.046229,-0.433913,0.458309,'\'(6.6-7.2]\''
0.203579,-0.814649,0.77971,0.49833,0.757704,0.742558,'\'(5.4-6]\''
-1.223554,-1.18533,-0.384683,0.891147,-0.061317,0.784464,'\'(4.8-5.4]\''
-0.653788,-0.226718,1.084144,-0.065572,-1.569982,0.431488,'\'(5.4-6]\''
0.860354,0.261393,0.403234,0.658067,-0.438383,0.325516,'\'(5.4-6]\''
-2.630979,1.429091,-0.89267,1.455106,0.531359,0.362061,'\'(5.4-6]\''
1.129627,-0.589821,0.787869,1.01655,-0.115321,1.205889,'\'(5.4-6]\''
0.203579,-0.814649,0.77971,0.49833,0.757704,0.742558,'\'(5.4-6]\''
1.144865,-1.287337,0.258544,0.242324,-0.020856,0.789573,'\'(5.4-6]\''
0.826137,-1.126975,0.55318,-0.934225,-0.247836,-1.146425,'\'(5.4-6]\''
-1.898333,0.482703,0.083683,0.963718,0.953803,-0.060793,'\'(4.8-5.4]\''
0.345095,-0.0333,-1.772397,-0.186642,-1.80986,-0.872801,'\'(3.6-4.2]\''
-0.734283,0.361443,-0.476164,-0.654565,-0.303054,0.22958,'\'(4.8-5.4]\''
-0.680448,0.402952,-0.362211,-0.645845,-0.424739,0.056426,'\'(4.8-5.4]\''
1.567061,-0.894286,0.459215,0.132101,-0.203989,-0.015681,'\'(5.4-6]\''
0.539665,-1.757995,0.413346,-0.133739,-0.283027,-0.315723,'\'(5.4-6]\''
-2.592908,-1.489928,-0.701299,0.744449,-0.807189,-0.539929,'\'(4.8-5.4]\''
0.391691,-1.099488,-1.617967,-1.914464,2.342655,-0.223417,'\'(3.6-4.2]\''
-2.049914,-1.408639,-0.211732,0.78784,-0.955271,-0.108894,'\'(4.8-5.4]\''
1.734107,1.885075,-0.854428,-0.231732,0.030464,-0.994009,'\'(4.8-5.4]\''
0.538827,-0.010315,0.416016,0.337914,-0.399333,-0.641931,'\'(4.8-5.4]\''
-0.621288,0.662278,0.91104,-0.757411,-0.492988,-0.071282,'\'(5.4-6]\''
-0.089512,-0.608864,-0.942888,-0.856786,-0.303368,-0.460324,'\'(5.4-6]\''
-1.13707,0.285995,-1.256654,-2.48432,-1.520285,1.090612,'\'(4.8-5.4]\''
1.20396,-1.028922,1.630948,-0.032134,0.090482,0.216291,'\'(7.8-8.4]\''
0.618519,0.062449,0.271958,-0.02694,-0.621234,-0.569751,'\'(5.4-6]\''
0.76889,0.633743,-0.331831,-0.248856,-0.457972,0.28464,'\'(5.4-6]\''
-1.116695,1.816611,0.526809,-0.214952,-0.291743,-0.043281,'\'(3.6-4.2]\''
1.512999,-0.712565,-0.904536,0.213105,-2.282772,-0.101064,'\'(5.4-6]\''
0.170563,-0.365185,1.061862,-0.00479,-0.316559,0.061741,'\'(6.6-7.2]\''
-0.20968,0.210572,1.74665,-0.387424,-0.524999,-0.125166,'\'(6.6-7.2]\''
-2.043003,2.296347,1.208275,0.262021,1.285347,0.119002,'\'(5.4-6]\''
1.20396,-1.028922,1.630948,-0.032134,0.090482,0.216291,'\'(7.8-8.4]\''
0.45278,-0.696128,0.589294,0.023434,-1.717733,-0.321718,'\'(5.4-6]\''
-0.87084,-0.838235,-0.005848,0.384904,-1.574319,0.941133,'\'(5.4-6]\''
1.416775,0.384144,-0.325427,0.449766,0.181983,-0.221611,'\'(5.4-6]\''
-2.897446,-1.154382,-0.505934,0.844054,1.25202,0.793716,'\'(5.4-6]\''
-1.13707,0.285995,-1.256654,-2.48432,-1.520285,1.090612,'\'(4.8-5.4]\''
0.063065,-0.091045,1.421151,0.013964,0.969372,-0.77194,'\'(5.4-6]\''
0.501778,3.034524,-0.157766,1.219423,-0.106158,0.759888,'\'(5.4-6]\''
-3.343016,0.235698,0.178638,0.680945,0.65781,0.716237,'\'(5.4-6]\''
1.995019,-0.647985,-2.882708,0.923527,1.569742,1.489493,'\'(4.8-5.4]\''
0.696548,1.511996,0.222944,0.367362,0.847192,1.136901,'\'(5.4-6]\''
-1.803,-1.121732,0.257522,0.718712,-1.345937,0.252287,'\'(5.4-6]\''
0.028806,-0.037144,0.767643,0.456036,1.451376,1.087615,'\'(5.4-6]\''
0.380545,0.027331,-1.02079,-0.391637,-1.917656,-0.538818,'\'(4.8-5.4]\''
-1.803,-1.121732,0.257522,0.718712,-1.345937,0.252287,'\'(5.4-6]\''
0.566724,1.031969,0.598987,-0.47845,-1.539765,-0.467886,'\'(4.8-5.4]\''
2.392221,3.39574,-1.161547,0.382571,-0.231494,-0.094545,'\'(3.6-4.2]\''
-0.755384,0.546503,-0.582417,-1.013778,-0.097945,0.254272,'\'(5.4-6]\''
1.694406,1.21435,-0.357293,0.43925,1.21605,1.449608,'\'(5.4-6]\''
-1.458046,-0.47817,-1.245553,1.61358,-0.885129,-0.096615,'\'(5.4-6]\''
-1.93808,0.680571,-0.068441,-0.016576,0.418928,-0.997816,'\'(5.4-6]\''
-1.279044,0.997814,0.530837,-2.339935,-2.464894,3.424918,'\'(4.8-5.4]\''
-2.847316,-1.322724,-0.759557,0.143896,0.219636,0.369462,'\'(4.8-5.4]\''
0.332431,0.996239,-0.24803,0.091627,-1.018853,-0.142048,'\'(4.8-5.4]\''
-1.93808,0.680571,-0.068441,-0.016576,0.418928,-0.997816,'\'(5.4-6]\''
1.406768,0.807882,-0.416097,-0.189485,-0.329045,-0.326566,'\'(4.8-5.4]\''
0.595861,-0.720797,0.392599,0.138595,-1.289929,0.995478,'\'(5.4-6]\''
-1.707268,0.088176,0.65066,0.411316,-0.075182,-0.593374,'\'(5.4-6]\''
1.002343,-1.106902,1.125259,0.164298,-0.470504,0.255075,'\'(6.6-7.2]\''
-2.140466,-1.192959,0.715985,0.371011,0.068932,0.039167,'\'(5.4-6]\''
0.403563,-0.970199,0.725087,-0.394876,-0.220688,-0.108158,'\'(6.6-7.2]\''
1.803883,-0.434432,0.464935,0.389338,-1.274469,0.112444,'\'(5.4-6]\''
-1.458046,-0.47817,-1.245553,1.61358,-0.885129,-0.096615,'\'(5.4-6]\''
-1.751332,-1.073023,-0.327943,0.494591,-0.234783,0.760631,'\'(4.8-5.4]\''
-2.331907,-0.952449,-0.541234,0.390304,-0.069309,0.800875,'\'(4.8-5.4]\''
1.252444,4.244245,-0.177872,-0.00971,-0.101039,-0.767027,'\'(4.8-5.4]\''
-2.407141,-1.883156,-2.093449,0.381504,2.560222,1.931799,'\'(4.8-5.4]\''
-0.601057,-1.720224,-0.441422,1.310718,-0.192904,1.450149,'\'(5.4-6]\''
-0.136577,0.846869,-0.271644,-0.185484,0.321714,-0.553491,'\'(5.4-6]\''
2.166559,-0.836961,0.289312,0.20445,-1.429495,-0.465584,'\'(6.6-7.2]\''
-0.432161,-0.184654,-0.180207,0.13868,-1.004699,-2.008655,'\'(5.4-6]\''
-1.751332,-1.073023,-0.327943,0.494591,-0.234783,0.760631,'\'(4.8-5.4]\''
-2.331907,-0.952449,-0.541234,0.390304,-0.069309,0.800875,'\'(4.8-5.4]\''
-2.061763,-1.074179,-0.541516,0.243295,0.084833,0.906533,'\'(4.8-5.4]\''
-1.094692,-1.235106,0.52593,-1.095779,0.866915,-0.392132,'\'(4.8-5.4]\''
0.457592,-1.114913,-1.483615,0.519033,0.16135,1.504283,'\'(4.8-5.4]\''
1.374328,0.632887,-0.575672,-0.644128,1.706344,0.005186,'\'(6.6-7.2]\''
-1.099454,0.89808,-1.371849,-0.033821,0.976167,0.554829,'\'(5.4-6]\''
0.18737,-1.559599,1.444403,-0.76553,-0.230069,-1.091854,'\'(5.4-6]\''
-1.023687,0.908424,-1.400825,-0.143576,1.043037,0.499062,'\'(5.4-6]\''
-1.099454,0.89808,-1.371849,-0.033821,0.976167,0.554829,'\'(5.4-6]\''
1.07375,0.492561,-0.02025,0.14439,-1.168597,0.473282,'\'(5.4-6]\''
-1.712994,2.506636,0.729685,0.187331,2.024196,-0.271676,'\'(5.4-6]\''
-1.969943,-1.800843,-0.093237,-0.335592,-1.042737,-0.662271,'\'(4.8-5.4]\''
0.18737,-1.559599,1.444403,-0.76553,-0.230069,-1.091854,'\'(5.4-6]\''
0.921165,-1.637017,2.278613,-0.266094,0.089137,-0.608813,'\'(7.8-8.4]\''
0.921165,-1.637017,2.278613,-0.266094,0.089137,-0.608813,'\'(7.8-8.4]\''
-0.933896,0.792032,0.50486,0.580065,-0.793653,0.414181,'\'(4.8-5.4]\''
0.426686,-1.473658,-0.178491,-0.872316,-0.27006,0.061628,'\'(3.6-4.2]\''
-0.880388,1.085562,0.376621,2.118831,0.540538,1.108178,'\'(5.4-6]\''
0.071802,1.44764,-0.508265,-2.325115,0.943686,-0.736714,'\'(5.4-6]\''
