@relation winequality-white-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.RandomProjection-P75.0-R42-DSparse1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-R9-precision6

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute quality {'\'(-inf-3.6]\'','\'(3.6-4.2]\'','\'(4.2-4.8]\'','\'(4.8-5.4]\'','\'(5.4-6]\'','\'(6-6.6]\'','\'(6.6-7.2]\'','\'(7.2-7.8]\'','\'(7.8-8.4]\'','\'(8.4-inf)\''}

@data
4.818219,168.911327,-11.272533,-147.709293,13.856406,167.783762,-12.990381,196.137433,'\'(4.8-5.4]\''
18.855798,326.553931,-12.130591,-307.473659,81.406388,325.642872,-13.856406,419.433424,'\'(4.8-5.4]\''
18.158128,312.675008,-12.135441,-289.806741,67.549981,311.959671,-13.856406,395.79093,'\'(7.8-8.4]\''
17.551044,323.067313,-11.616692,-300.025841,72.746134,322.351976,-13.336791,411.552592,'\'(7.8-8.4]\''
19.197705,342.114676,-11.442274,-319.251605,77.942286,341.404535,-13.163586,435.541496,'\'(6.6-7.2]\''
4.041567,107.870392,-9.884121,-88.819565,10.392305,107.248586,-11.60474,130.960362,'\'(4.8-5.4]\''
4.641896,219.163317,-10.063215,-196.449203,60.621778,218.255722,-11.777945,294.864329,'\'(6.6-7.2]\''
5.683552,149.876088,-11.619636,-126.578273,39.837169,149.077613,-13.336791,205.438546,'\'(5.4-6]\''
5.768422,268.958046,-9.889317,-244.911984,24.248711,267.844337,-11.60474,310.539389,'\'(5.4-6]\''
18.678436,229.531373,-11.095517,-209.023891,45.033321,228.925155,-12.817176,287.866844,'\'(6.6-7.2]\''
5.514503,293.634573,-12.65471,-274.582015,58.889727,292.924433,-14.376022,364.163682,'\'(4.8-5.4]\''
4.214599,210.05273,-9.711089,-193.019742,29.444864,209.370302,-11.431535,250.056175,'\'(4.8-5.4]\''
10.099415,215.257542,-10.061656,-192.361563,41.569219,214.601095,-11.777945,273.127092,'\'(6.6-7.2]\''
25.173973,219.598062,-10.402351,-196.449203,41.569219,218.86194,-12.124356,275.586604,'\'(7.8-8.4]\''
5.169306,226.086324,-14.212343,-207.343802,67.549981,225.166605,-15.934867,304.737019,'\'(6.6-7.2]\''
16.6024,356.007455,-12.305528,-335.11719,88.334591,355.018454,-14.029612,457.434618,'\'(5.4-6]\''
15.997221,278.486057,-11.784874,-258.699109,102.190998,277.301334,-13.509996,391.512765,'\'(5.4-6]\''
27.693934,295.401265,-10.047454,-276.712437,86.60254,294.53524,-11.777945,392.240226,'\'(5.4-6]\''
5.339913,250.35582,-11.963275,-230.414719,25.980762,249.449957,-13.683201,288.455741,'\'(4.8-5.4]\''
5.688401,252.101727,-12.134402,-232.995475,17.320508,251.164688,-13.856406,280.505628,'\'(4.8-5.4]\''
8.544899,219.592865,-13.521428,-197.956087,25.980762,218.636773,-15.242047,258.785711,'\'(5.4-6]\''
18.851468,233.002403,-10.922486,-212.487993,50.229473,232.389257,-12.643971,296.57906,'\'(6.6-7.2]\''
19.717147,279.762578,-10.922832,-258.976237,83.138439,279.223911,-12.643971,376.565166,'\'(5.4-6]\''
18.678436,229.531373,-11.095517,-209.023891,45.033321,228.925155,-12.817176,287.866844,'\'(6.6-7.2]\''
4.819605,236.475165,-10.924737,-216.038697,58.889727,235.073936,-12.643971,307.464999,'\'(5.4-6]\''
19.199956,267.648615,-12.479253,-247.804509,91.798693,267.012952,-14.202817,372.044513,'\'(5.4-6]\''
18.680514,283.238804,-12.47908,-263.392966,90.066642,282.60141,-14.202817,385.935561,'\'(5.4-6]\''
16.079494,165.454153,-12.828434,-143.17132,38.105118,164.804634,-14.549227,218.567491,'\'(5.4-6]\''
5.514503,293.634573,-12.65471,-274.582015,58.889727,292.924433,-14.376022,364.163682,'\'(4.8-5.4]\''
5.514677,290.167008,-12.654536,-271.117913,65.817931,289.460331,-14.376022,367.627784,'\'(5.4-6]\''
4.214599,210.05273,-9.711089,-193.019742,29.444864,209.370302,-11.431535,250.056175,'\'(4.8-5.4]\''
4.992983,284.976051,-10.231744,-263.912582,25.980762,283.813845,-11.951151,323.824219,'\'(4.8-5.4]\''
18.165749,321.354315,-12.12782,-302.260186,53.693575,320.429399,-13.856406,386.091446,'\'(5.4-6]\''
34.016958,274.585479,-9.700004,-257.919686,71.014083,273.837233,-11.431535,354.429557,'\'(5.4-6]\''
24.661113,271.545729,-10.742006,-254.368982,81.406388,270.719541,-12.470766,361.877375,'\'(4.8-5.4]\''
4.472155,271.112717,-22.876927,-250.038855,57.157677,270.113323,-24.595121,341.59506,'\'(5.4-6]\''
15.909579,338.676555,-11.959118,-317.744721,83.138439,337.645984,-13.683201,435.160445,'\'(5.4-6]\''
4.472155,271.112717,-11.098982,-250.038855,57.157677,270.113323,-12.817176,341.59506,'\'(5.4-6]\''
34.016958,274.585479,-9.700004,-257.919686,71.014083,273.837233,-11.431535,354.429557,'\'(5.4-6]\''
24.661113,271.545729,-10.742006,-254.368982,81.406388,270.719541,-12.470766,361.877375,'\'(4.8-5.4]\''
16.600495,302.289631,-12.307433,-281.458256,45.033321,301.70593,-14.029612,360.959388,'\'(6.6-7.2]\''
15.907328,362.932194,-11.268549,-342.25324,105.655099,362.327708,-12.990381,481.839214,'\'(6.6-7.2]\''
11.229925,186.226639,-10.923005,-165.68798,55.425626,185.242834,-12.643971,254.2997,'\'(5.4-6]\''
30.033068,306.19887,-10.566203,-288.092011,76.210236,304.962186,-12.297561,391.097072,'\'(5.4-6]\''
5.167054,212.212597,-13.002159,-192.777255,29.444864,211.466083,-14.722432,253.606879,'\'(5.4-6]\''
4.299989,42.466422,-13.696019,-23.86766,10.392305,41.863668,-15.415252,64.293726,'\'(4.8-5.4]\''
4.301721,257.261506,-12.308646,-238.312871,55.425626,256.482084,-14.029612,324.153309,'\'(5.4-6]\''
4.29895,184.50498,-8.67411,-165.895826,45.033321,183.718629,-10.392305,240.33937,'\'(5.4-6]\''
11.229925,186.226639,-10.923005,-165.68798,55.425626,185.242834,-12.643971,254.2997,'\'(5.4-6]\''
30.033068,306.19887,-10.566203,-288.092011,76.210236,304.962186,-12.297561,391.097072,'\'(5.4-6]\''
3.521259,149.422291,-10.577634,-132.640451,50.229473,148.817805,-12.297561,210.392212,'\'(3.6-4.2]\''
4.819258,181.046075,-10.751879,-160.786276,46.765372,179.99472,-12.470766,239.940998,'\'(5.4-6]\''
4.473541,172.387553,-10.924391,-151.866215,48.497423,171.074658,-12.643971,233.030116,'\'(5.4-6]\''
4.299989,42.466422,-13.696019,-23.86766,10.392305,41.863668,-15.415252,64.293726,'\'(4.8-5.4]\''
11.579106,264.205298,-11.959464,-244.09792,57.157677,263.306364,-13.683201,333.489062,'\'(5.4-6]\''
10.711868,271.107521,-9.882216,-252.2732,60.621778,270.269208,-11.60474,343.049983,'\'(5.4-6]\''
10.885073,274.571622,-9.882216,-255.737302,62.353829,273.73331,-11.60474,348.280776,'\'(5.4-6]\''
5.248634,177.128176,-10.582311,-153.477022,55.425626,176.062965,-12.297561,249.103547,'\'(5.4-6]\''
5.167054,212.212597,-13.002159,-192.777255,29.444864,211.466083,-14.722432,253.606879,'\'(5.4-6]\''
11.579279,272.869016,-11.959291,-252.740854,62.353829,271.949297,-13.683201,347.449392,'\'(5.4-6]\''
5.514157,225.360595,-9.71057,-207.828776,77.942286,224.612349,-11.431535,311.422735,'\'(5.4-6]\''
5.683205,264.186246,-10.927162,-240.68578,76.210236,263.358325,-12.643971,355.91912,'\'(6.6-7.2]\''
15.73776,271.147358,-10.225682,-250.056175,43.30127,269.957439,-11.951151,327.132436,'\'(6.6-7.2]\''
16.77751,285.002032,-11.957213,-263.618133,55.425626,283.865807,-13.683201,353.909942,'\'(6.6-7.2]\''
4.820644,257.24765,-10.230878,-236.823307,60.621778,256.204955,-11.951151,329.938358,'\'(6.6-7.2]\''
19.895548,316.144306,-11.437251,-297.60097,77.942286,315.077362,-13.163586,404.866876,'\'(5.4-6]\''
11.579279,272.869016,-11.959291,-252.740854,62.353829,271.949297,-13.683201,347.449392,'\'(5.4-6]\''
13.659472,200.11249,-9.013073,-182.610117,20.78461,199.047279,-10.738715,230.639886,'\'(3.6-4.2]\''
4.29895,97.905904,-13.523853,-78.236735,24.248711,97.271973,-15.242047,134.909437,'\'(3.6-4.2]\''
6.115871,271.538801,-11.793534,-247.129009,57.157677,270.580977,-13.509996,344.349021,'\'(5.4-6]\''
6.037583,194.940586,-14.036886,-175.699234,17.320508,194.041652,-15.761662,223.832926,'\'(4.8-5.4]\''
5.161511,219.133872,-10.58283,-196.535805,45.033321,218.51553,-12.297561,279.275872,'\'(6.6-7.2]\''
6.115871,271.538801,-11.793534,-247.129009,57.157677,270.580977,-13.509996,344.349021,'\'(5.4-6]\''
6.037583,194.940586,-14.036886,-175.699234,17.320508,194.041652,-15.761662,223.832926,'\'(4.8-5.4]\''
8.632195,203.57486,-13.00112,-184.272885,50.229473,202.615303,-14.722432,265.263581,'\'(5.4-6]\''
33.84358,274.592407,-11.432228,-257.019019,62.353829,273.802592,-13.163586,346.964418,'\'(4.8-5.4]\''
5.689094,191.469557,-11.267683,-172.616183,32.908965,190.612191,-12.990381,235.143218,'\'(4.8-5.4]\''
16.779069,326.56952,-11.089629,-307.82007,84.87049,325.469667,-12.817176,421.719731,'\'(5.4-6]\''
11.664496,273.279512,-9.882216,-253.98793,60.621778,272.416951,-11.60474,344.66079,'\'(4.8-5.4]\''
10.971849,276.74881,-9.708838,-257.469353,62.353829,275.898373,-11.431535,349.856943,'\'(4.8-5.4]\''
16.779069,326.56952,-11.089629,-307.82007,84.87049,325.469667,-12.817176,421.719731,'\'(5.4-6]\''
14.697664,291.94236,-10.226548,-272.278387,86.60254,290.967215,-11.951151,389.676791,'\'(5.4-6]\''
7.938162,201.844541,-11.789897,-182.471553,36.373067,201.160381,-13.509996,250.108137,'\'(4.8-5.4]\''
17.813623,187.993331,-12.999561,-168.286056,39.837169,187.321295,-14.722432,240.391332,'\'(3.6-4.2]\''
7.16255,316.606763,-10.054035,-295.730355,105.655099,315.198606,-11.777945,433.081984,'\'(5.4-6]\''
4.993676,129.107067,-9.018615,-110.435559,34.641016,128.258362,-10.738715,174.504119,'\'(5.4-6]\''
5.689094,222.637811,-10.574863,-202.338175,29.444864,221.546619,-12.297561,264.88253,'\'(3.6-4.2]\''
23.621363,292.345928,-9.356885,-272.313028,93.530744,291.088459,-11.085125,396.12002,'\'(4.8-5.4]\''
25.788331,331.777796,-11.433441,-314.31526,86.60254,330.752422,-13.163586,427.972434,'\'(3.6-4.2]\''
29.255031,207.042425,-15.241354,-188.880141,22.51666,206.183328,-16.974098,240.114203,'\'(4.8-5.4]\''
15.040783,146.408523,-13.867145,-125.019427,55.425626,145.786716,-15.588457,216.263864,'\'(5.4-6]\''
15.3865,187.977742,-12.828608,-165.878506,79.674337,187.338615,-14.549227,282.514807,'\'(6.6-7.2]\''
23.621363,292.345928,-9.356885,-272.313028,93.530744,291.088459,-11.085125,396.12002,'\'(4.8-5.4]\''
16.516144,363.358279,-9.360695,-345.33629,90.066642,362.552875,-11.085125,462.873258,'\'(5.4-6]\''
26.393337,287.137651,-10.915038,-270.026721,79.674337,286.377281,-12.643971,375.820384,'\'(4.8-5.4]\''
4.823415,255.53292,-14.385028,-236.840627,58.889727,254.66343,-16.108073,325.625552,'\'(4.8-5.4]\''
16.516144,363.358279,-9.360695,-345.33629,90.066642,362.552875,-11.085125,462.873258,'\'(5.4-6]\''
26.393337,287.137651,-10.915038,-270.026721,79.674337,286.377281,-12.643971,375.820384,'\'(4.8-5.4]\''
5.599027,212.65427,-10.405122,-191.079845,46.765372,211.760532,-12.124356,272.139823,'\'(5.4-6]\''
5.076641,287.118598,-11.966739,-263.063877,51.961524,285.649819,-13.683201,353.961903,'\'(5.4-6]\''
13.656355,279.781631,-9.362601,-260.084749,84.87049,278.946783,-11.085125,376.166794,'\'(5.4-6]\''
5.07768,193.620764,-10.060444,-173.014555,43.30127,192.829216,-11.777945,249.034265,'\'(5.4-6]\''
15.216586,110.042384,-13.171727,-89.910757,15.588457,108.945996,-14.895637,137.750001,'\'(5.4-6]\''
9.15181,236.489021,-10.403044,-218.584812,64.08588,235.714794,-12.124356,311.318812,'\'(5.4-6]\''
15.217106,357.730846,-9.360695,-340.122817,91.798693,356.906389,-11.085125,459.391836,'\'(5.4-6]\''
6.409627,211.386409,-9.715766,-190.179179,96.994845,210.807904,-11.431535,324.413116,'\'(4.8-5.4]\''
15.217106,357.730846,-9.360695,-340.122817,91.798693,356.906389,-11.085125,459.391836,'\'(5.4-6]\''
5.426862,188.641118,-9.191647,-169.238684,41.569219,187.667705,-10.91192,240.529896,'\'(5.4-6]\''
5.337141,163.950733,-9.887585,-142.201371,34.641016,162.795455,-11.60474,212.38407,'\'(5.4-6]\''
9.15181,236.489021,-10.403044,-218.584812,64.08588,235.714794,-12.124356,311.318812,'\'(5.4-6]\''
16.430234,387.175709,-12.477694,-366.81372,95.262794,386.195369,-14.202817,495.297249,'\'(5.4-6]\''
10.272101,133.842494,-7.983715,-110.747329,46.765372,133.160066,-9.699485,197.124702,'\'(4.8-5.4]\''
5.418115,92.273275,-7.987959,-67.549981,17.320508,91.34836,-9.699485,127.461619,'\'(6.6-7.2]\''
6.589068,237.39142,-9.882735,-220.23026,67.549981,236.702063,-11.60474,316.393721,'\'(4.8-5.4]\''
6.374467,196.625872,-10.582311,-172.650824,53.693575,195.842985,-12.297561,266.372094,'\'(8.4-inf)\''
5.508961,189.695936,-11.274612,-166.34616,76.210236,188.8455,-12.990381,281.891269,'\'(5.4-6]\''
11.056546,205.299982,-8.325102,-187.269333,76.210236,204.572521,-10.045895,291.590753,'\'(6.6-7.2]\''
43.288107,407.979372,-10.214943,-391.322239,102.190998,407.066581,-11.951151,519.424717,'\'(4.8-5.4]\''
23.013413,368.126615,-12.303103,-349.07752,79.674337,367.246733,-14.029612,459.18399,'\'(6.6-7.2]\''
5.508961,189.695936,-11.274612,-166.34616,76.210236,188.8455,-12.990381,281.891269,'\'(5.4-6]\''
11.577201,174.123068,-12.480985,-155.12247,32.908965,173.464888,-14.202817,218.654094,'\'(5.4-6]\''
8.109289,151.583891,-11.791975,-130.56199,48.497423,150.982869,-13.509996,213.960236,'\'(6.6-7.2]\''
5.166361,208.755424,-12.136826,-188.793538,72.746134,208.001981,-13.856406,293.547971,'\'(6.6-7.2]\''
22.838476,227.807982,-12.13163,-207.60361,69.282032,227.158463,-13.856406,309.950492,'\'(4.8-5.4]\''
5.340259,243.417224,-11.270108,-223.140106,72.746134,242.521754,-12.990381,328.206308,'\'(5.4-6]\''
15.217279,357.729114,-10.226548,-340.521189,105.655099,356.958351,-11.951151,473.282883,'\'(5.4-6]\''
5.341125,248.644554,-9.017576,-230.847732,29.444864,247.631304,-10.738715,287.832203,'\'(5.4-6]\''
25.613914,421.814993,-9.356192,-405.33453,91.798693,420.905667,-11.085125,522.61169,'\'(5.4-6]\''
12.96059,222.601438,-9.019135,-201.506791,53.693575,221.92767,-10.738715,289.44301,'\'(7.8-8.4]\''
8.109289,151.583891,-11.791975,-130.56199,48.497423,150.982869,-13.509996,213.960236,'\'(6.6-7.2]\''
5.344416,227.833963,-13.690822,-210.028481,29.444864,227.158463,-15.415252,267.757734,'\'(4.8-5.4]\''
15.910099,293.643234,-9.533727,-277.006886,27.712813,292.924433,-11.25833,330.873666,'\'(5.4-6]\''
12.791888,205.322499,-10.400272,-187.477179,38.105118,204.607162,-12.124356,253.191187,'\'(5.4-6]\''
4.300682,227.814911,-13.868531,-207.828776,79.674337,226.864015,-15.588457,319.701938,'\'(6.6-7.2]\''
13.657913,279.772971,-9.361042,-261.1413,64.08588,278.790898,-11.085125,354.342954,'\'(5.4-6]\''
20.591832,338.681751,-13.858658,-319.320887,90.066642,337.83651,-15.588457,440.131431,'\'(5.4-6]\''
5.344416,227.833963,-13.690822,-210.028481,29.444864,227.158463,-15.415252,267.757734,'\'(4.8-5.4]\''
8.630463,188.008919,-12.483237,-166.536685,24.248711,187.303974,-14.202817,226.049951,'\'(5.4-6]\''
15.476047,170.238078,-11.786433,-152.576356,36.373067,169.619736,-13.509996,217.909312,'\'(5.4-6]\''
5.25331,210.085639,-10.231224,-188.620333,10.392305,208.781404,-11.951151,234.55432,'\'(4.8-5.4]\''
8.630463,188.008919,-12.483237,-166.536685,24.248711,187.303974,-14.202817,226.049951,'\'(5.4-6]\''
13.826269,193.177359,-10.578327,-170.12203,48.497423,192.101755,-12.297561,256.464763,'\'(7.8-8.4]\''
14.174757,191.43838,-11.095864,-170.814851,25.980762,190.716114,-12.817176,230.345437,'\'(6.6-7.2]\''
31.679382,395.839427,-12.643798,-378.07205,86.60254,394.855623,-14.376022,492.629891,'\'(5.4-6]\''
5.773445,219.580741,-11.269935,-199.792061,36.373067,218.740696,-12.990381,266.874388,'\'(5.4-6]\''
14.696798,258.998753,-11.786259,-240.183485,50.229473,258.352698,-13.509996,320.914374,'\'(4.8-5.4]\''
4.647785,278.04958,-12.308992,-259.495852,74.478185,277.14545,-14.029612,363.193734,'\'(5.4-6]\''
25.095338,382.313843,-11.433614,-364.232964,72.746134,381.016537,-13.163586,465.419373,'\'(4.8-5.4]\''
9.150424,182.786786,-11.963275,-163.003302,45.033321,182.03854,-13.683201,240.096883,'\'(4.8-5.4]\''
14.696798,258.998753,-11.786259,-240.183485,50.229473,258.352698,-13.509996,320.914374,'\'(4.8-5.4]\''
15.56213,262.481908,-9.362081,-243.145292,72.746134,261.48771,-11.085125,346.496764,'\'(5.4-6]\''
29.513799,233.043972,-10.912266,-215.709608,86.60254,232.319975,-12.643971,328.864487,'\'(6.6-7.2]\''
23.879958,250.348892,-12.302584,-230.761129,86.60254,249.276752,-14.029612,348.852353,'\'(6.6-7.2]\''
29.513799,233.043972,-10.912266,-215.709608,86.60254,232.319975,-12.643971,328.864487,'\'(6.6-7.2]\''
18.855452,259.007414,-11.264912,-238.867127,86.60254,257.902365,-12.990381,357.789735,'\'(6.6-7.2]\''
15.56213,262.481908,-9.362081,-243.145292,72.746134,261.48771,-11.085125,346.496764,'\'(5.4-6]\''
4.641896,172.384089,-11.795266,-150.030241,34.641016,171.836761,-13.509996,222.152837,'\'(6.6-7.2]\''
5.341991,174.131728,-10.575556,-154.516253,53.693575,173.031876,-12.297561,239.196217,'\'(4.8-5.4]\''
5.345975,288.469598,-10.225162,-270.33849,67.549981,287.468473,-11.951151,365.480041,'\'(3.6-4.2]\''
9.407114,227.823571,-11.446777,-203.567931,46.765372,226.586887,-13.163586,291.036497,'\'(6.6-7.2]\''
25.180208,363.411972,-9.356885,-345.405572,83.138439,362.275747,-11.085125,456.048978,'\'(5.4-6]\''
4.300336,205.30691,-12.483237,-184.879103,50.229473,204.607162,-14.202817,268.381273,'\'(3.6-4.2]\''
56.967671,305.417715,-11.93331,-288.940716,60.621778,304.667737,-13.683201,375.820384,'\'(5.4-6]\''
15.390311,319.63612,-9.707106,-302.450712,32.908965,318.887874,-11.431535,362.604837,'\'(4.8-5.4]\''
4.821337,246.879594,-11.789031,-227.262386,46.765372,245.77801,-13.509996,305.516442,'\'(4.8-5.4]\''
4.473714,170.672822,-8.326141,-152.974727,36.373067,169.7583,-10.045895,216.783479,'\'(4.8-5.4]\''
16.084863,281.544859,-11.783834,-260.015467,58.889727,280.436346,-13.509996,354.100467,'\'(5.4-6]\''
15.911312,381.986485,-9.70572,-365.029708,90.066642,381.12046,-11.431535,481.492804,'\'(4.8-5.4]\''
15.910619,376.788601,-9.706413,-359.054132,91.798693,376.01091,-11.431535,478.851427,'\'(4.8-5.4]\''
16.083651,376.788601,-9.706586,-358.794325,107.38715,375.924307,-11.431535,494.500506,'\'(5.4-6]\''
16.94881,331.751816,-9.880657,-312.288761,93.530744,330.977589,-11.60474,437.04838,'\'(5.4-6]\''
4.990731,198.383903,-9.887585,-178.020182,51.961524,197.575036,-11.60474,263.427607,'\'(6.6-7.2]\''
56.967671,305.417715,-11.93331,-288.940716,60.621778,304.667737,-13.683201,375.820384,'\'(5.4-6]\''
29.203069,307.471927,-12.296868,-289.979946,55.425626,306.365147,-14.029612,372.408244,'\'(3.6-4.2]\''
4.089545,198.157005,-9.541695,-176.651862,83.138439,197.211305,-11.25833,294.829688,'\'(7.8-8.4]\''
4.423311,146.531498,-11.788684,-126.041337,13.856406,145.717434,-13.509996,173.196421,'\'(4.8-5.4]\''
12.527404,222.386663,-13.52264,-200.380958,57.157677,221.408055,-15.242047,294.864329,'\'(5.4-6]\''
4.368579,125.336393,-11.964661,-105.862945,34.641016,124.621056,-13.683201,172.442978,'\'(6.6-7.2]\''
4.455527,215.494833,-10.578674,-196.864895,17.320508,214.670377,-12.297561,244.340407,'\'(5.4-6]\''
13.642152,277.519573,-11.784354,-259.184083,57.157677,276.46995,-13.509996,346.133033,'\'(5.4-6]\''
13.498911,151.256533,-10.40339,-130.21558,46.765372,150.480574,-12.124356,211.916416,'\'(6.6-7.2]\''
10.574343,291.760494,-9.707972,-274.218284,71.014083,290.863292,-11.431535,373.014462,'\'(4.8-5.4]\''
11.440369,283.098508,-9.707972,-265.55803,60.621778,282.203038,-11.431535,353.979224,'\'(4.8-5.4]\''
17.641804,326.207521,-10.053689,-307.023326,142.028166,325.365744,-11.777945,480.159125,'\'(5.4-6]\''
17.521599,388.615044,-9.013419,-371.750065,112.583302,387.719573,-10.738715,510.954988,'\'(4.8-5.4]\''
13.498911,151.256533,-10.40339,-130.21558,46.765372,150.480574,-12.124356,211.916416,'\'(6.6-7.2]\''
5.476745,270.89621,-10.925776,-250.367944,103.923048,270.234567,-12.643971,388.360432,'\'(5.4-6]\''
13.500297,294.87299,-9.016364,-275.655886,72.746134,294.015625,-10.738715,379.908024,'\'(5.4-6]\''
11.941451,203.055244,-9.362774,-184.411449,31.176915,202.251573,-11.085125,246.159061,'\'(4.8-5.4]\''
34.105466,341.896437,-11.43015,-324.672924,76.210236,340.850278,-13.163586,427.989755,'\'(4.8-5.4]\''
19.565592,367.794061,-9.186451,-345.630739,84.87049,366.761759,-10.91192,466.735731,'\'(5.4-6]\''
27.156132,355.650653,-10.74114,-338.823779,95.262794,354.89721,-12.470766,460.950681,'\'(6.6-7.2]\''
27.156132,355.650653,-10.74114,-338.823779,95.262794,354.89721,-12.470766,460.950681,'\'(6.6-7.2]\''
33.220734,338.406355,-10.91192,-321.226143,71.880109,337.559382,-12.643971,420.541936,'\'(6.6-7.2]\''
27.156132,355.650653,-10.74114,-338.823779,95.262794,354.89721,-12.470766,460.950681,'\'(6.6-7.2]\''
18.65107,255.333734,-11.088243,-236.043884,72.746134,254.005251,-12.817176,339.135548,'\'(4.8-5.4]\''
33.220734,338.406355,-10.91192,-321.226143,71.880109,337.559382,-12.643971,420.541936,'\'(6.6-7.2]\''
4.858229,374.644322,-9.881523,-356.750505,205.248021,373.482116,-11.60474,589.936505,'\'(-inf-3.6]\''
4.402007,213.534152,-10.580232,-192.344242,48.497423,212.522634,-12.297561,275.898373,'\'(5.4-6]\''
4.841255,303.715109,-13.864894,-285.528576,12.124356,302.849084,-15.588457,327.392244,'\'(3.6-4.2]\''
27.156132,355.650653,-10.74114,-338.823779,95.262794,354.89721,-12.470766,460.950681,'\'(6.6-7.2]\''
9.513635,369.515719,-10.404949,-347.639918,71.014083,368.597732,-12.124356,455.11367,'\'(5.4-6]\''
17.000945,343.41025,-9.880484,-324.569001,93.530744,342.61697,-11.60474,448.97355,'\'(4.8-5.4]\''
4.702864,260.4658,-11.613054,-243.145292,81.406388,259.634416,-13.336791,351.519711,'\'(5.4-6]\''
7.487309,229.264637,-10.751186,-208.885327,60.621778,228.509463,-12.470766,303.039609,'\'(5.4-6]\''
28.160028,329.784206,-12.993499,-311.23221,81.406388,329.176256,-14.722432,423.036089,'\'(5.4-6]\''
5.700872,329.675087,-10.233995,-307.317775,67.549981,328.96841,-11.951151,412.332015,'\'(5.4-6]\''
9.513635,369.515719,-10.404949,-347.639918,71.014083,368.597732,-12.124356,455.11367,'\'(5.4-6]\''
6.030655,303.685664,-9.194072,-282.27232,60.621778,302.866404,-10.91192,378.41846,'\'(5.4-6]\''
5.359658,210.172241,-9.882389,-190.854678,43.30127,209.041212,-11.60474,265.038415,'\'(5.4-6]\''
