@relation 'winequality-white_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.5-A12-M-1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-R4-precision6'

@attribute '-0.512density+0.437alcohol-0.427residual sugar-0.407total sulfur dioxide-0.3free sulfur dioxide-0.212chlorides-0.157fixed acidity-0.144citric acid+0.129pH-0.043sulphates-0.005volatile acidity' numeric
@attribute '0.588fixed acidity-0.581pH+0.345citric acid-0.29free sulfur dioxide-0.244total sulfur dioxide-0.223sulphates-0.052volatile acidity+0.036alcohol+0.009chlorides-0.009residual sugar-0.006density' numeric
@attribute '-0.591volatile acidity+0.504citric acid+0.433sulphates+0.279free sulfur dioxide-0.214residual sugar-0.129density+0.127pH+0.124total sulfur dioxide+0.121fixed acidity+0.106alcohol-0.102chlorides' numeric
@attribute quality {'\'(-inf-3.6]\'','\'(3.6-4.2]\'','\'(4.2-4.8]\'','\'(4.8-5.4]\'','\'(5.4-6]\'','\'(6-6.6]\'','\'(6.6-7.2]\'','\'(7.2-7.8]\'','\'(7.8-8.4]\'','\'(8.4-inf)\''}

@data
-0.261845,1.389639,0.290393,'\'(7.8-8.4]\''
-0.15778,1.056003,0.308844,'\'(7.8-8.4]\''
-0.509075,0.934075,0.65441,'\'(6.6-7.2]\''
2.203982,-0.13089,-3.309774,'\'(4.8-5.4]\''
1.609772,0.792964,1.100443,'\'(6.6-7.2]\''
1.966393,1.862114,0.675715,'\'(5.4-6]\''
2.223609,-0.478571,-1.065329,'\'(5.4-6]\''
-0.076724,2.162357,0.256526,'\'(6.6-7.2]\''
-0.450208,2.097808,1.012667,'\'(4.8-5.4]\''
0.856704,0.400393,-1.257351,'\'(4.8-5.4]\''
2.07459,-0.028374,-1.185897,'\'(6.6-7.2]\''
-0.046822,1.553717,1.638536,'\'(7.8-8.4]\''
-0.605293,2.668241,1.622242,'\'(6.6-7.2]\''
-1.671912,0.992443,1.666288,'\'(5.4-6]\''
-1.909962,0.859788,2.815444,'\'(5.4-6]\''
-2.349112,-1.326047,0.799922,'\'(5.4-6]\''
0.416116,1.687263,1.054014,'\'(4.8-5.4]\''
0.05578,1.543665,1.062323,'\'(4.8-5.4]\''
0.139151,3.588309,2.058151,'\'(5.4-6]\''
-0.161864,2.016282,0.102742,'\'(6.6-7.2]\''
-0.631235,1.542048,0.377621,'\'(5.4-6]\''
-0.076724,2.162357,0.256526,'\'(6.6-7.2]\''
0.369647,0.501481,2.737932,'\'(5.4-6]\''
-1.316259,1.970102,0.639371,'\'(5.4-6]\''
-1.387255,1.92594,0.535691,'\'(5.4-6]\''
0.713379,2.921882,0.257303,'\'(5.4-6]\''
-0.450208,2.097808,1.012667,'\'(4.8-5.4]\''
-0.499403,2.039986,1.077581,'\'(5.4-6]\''
0.856704,0.400393,-1.257351,'\'(4.8-5.4]\''
0.788772,0.222908,1.713646,'\'(4.8-5.4]\''
-1.702957,0.449254,0.855478,'\'(5.4-6]\''
-2.875797,-0.152293,-0.018605,'\'(5.4-6]\''
-2.800502,1.694549,1.170358,'\'(4.8-5.4]\''
-0.647381,5.577386,2.328798,'\'(5.4-6]\''
-1.460688,1.091503,1.198487,'\'(5.4-6]\''
0.619506,0.842765,1.350797,'\'(5.4-6]\''
-2.875797,-0.152293,-0.018605,'\'(5.4-6]\''
-2.800502,1.694549,1.170358,'\'(4.8-5.4]\''
-0.460182,1.977691,-0.126312,'\'(6.6-7.2]\''
-1.347782,0.646395,0.869525,'\'(6.6-7.2]\''
0.580417,0.707824,1.093152,'\'(5.4-6]\''
-3.192169,-0.147316,2.648478,'\'(5.4-6]\''
0.514391,2.845062,1.108604,'\'(5.4-6]\''
1.532633,4.491822,0.438188,'\'(4.8-5.4]\''
-0.070011,1.68492,0.669106,'\'(5.4-6]\''
1.15989,0.29048,0.97562,'\'(5.4-6]\''
0.580417,0.707824,1.093152,'\'(5.4-6]\''
-3.192169,-0.147316,2.648478,'\'(5.4-6]\''
1.013734,0.585568,-2.521241,'\'(3.6-4.2]\''
1.05979,0.77882,1.828456,'\'(5.4-6]\''
0.928481,0.693056,2.492646,'\'(5.4-6]\''
1.532633,4.491822,0.438188,'\'(4.8-5.4]\''
-0.562472,1.288514,1.63917,'\'(5.4-6]\''
-0.397437,0.516221,0.457954,'\'(5.4-6]\''
-0.451697,0.520859,0.40899,'\'(5.4-6]\''
2.598112,-0.580836,0.159108,'\'(5.4-6]\''
0.514391,2.845062,1.108604,'\'(5.4-6]\''
-0.706635,1.158876,1.375573,'\'(5.4-6]\''
-1.699503,2.344708,2.305261,'\'(5.4-6]\''
1.269319,0.223976,1.749584,'\'(6.6-7.2]\''
-0.438553,-0.652677,0.989697,'\'(6.6-7.2]\''
-0.960232,0.417804,0.320616,'\'(6.6-7.2]\''
0.684274,-0.70815,1.758489,'\'(6.6-7.2]\''
-2.028408,0.770818,1.27695,'\'(5.4-6]\''
-0.706635,1.158876,1.375573,'\'(5.4-6]\''
-0.31665,-0.077117,-0.638249,'\'(3.6-4.2]\''
1.369703,3.798776,-0.521024,'\'(3.6-4.2]\''
1.127804,1.367633,2.494582,'\'(5.4-6]\''
-0.13465,2.793125,0.335012,'\'(4.8-5.4]\''
2.086553,0.753304,0.234072,'\'(6.6-7.2]\''
1.127804,1.367633,2.494582,'\'(5.4-6]\''
-0.13465,2.793125,0.335012,'\'(4.8-5.4]\''
-0.068018,2.004978,1.3779,'\'(5.4-6]\''
-3.003232,1.469141,0.14317,'\'(4.8-5.4]\''
0.379206,0.924631,0.911478,'\'(4.8-5.4]\''
-1.86421,-1.188905,1.255552,'\'(5.4-6]\''
-0.704727,0.892233,1.517875,'\'(4.8-5.4]\''
-0.7316,0.81525,1.486339,'\'(4.8-5.4]\''
-1.86421,-1.188905,1.255552,'\'(5.4-6]\''
-1.018417,-1.292892,1.461963,'\'(5.4-6]\''
0.502366,1.867547,0.201499,'\'(4.8-5.4]\''
-0.529382,3.504202,0.259638,'\'(3.6-4.2]\''
-1.020951,-1.735053,4.342629,'\'(5.4-6]\''
1.238884,0.205517,0.25466,'\'(5.4-6]\''
0.521039,0.168002,-1.166283,'\'(3.6-4.2]\''
-2.003904,-1.506223,3.213809,'\'(4.8-5.4]\''
-3.196658,0.133926,0.431858,'\'(3.6-4.2]\''
-2.360072,3.02234,-0.438881,'\'(4.8-5.4]\''
0.231794,3.607741,-0.143914,'\'(5.4-6]\''
0.136391,2.489994,0.578537,'\'(6.6-7.2]\''
-2.003904,-1.506223,3.213809,'\'(4.8-5.4]\''
-2.169602,0.173679,1.788643,'\'(5.4-6]\''
-3.011744,1.868094,0.794186,'\'(4.8-5.4]\''
-0.677892,2.448056,0.777667,'\'(4.8-5.4]\''
-2.169602,0.173679,1.788643,'\'(5.4-6]\''
-3.011744,1.868094,0.794186,'\'(4.8-5.4]\''
0.930101,0.922854,2.047635,'\'(5.4-6]\''
0.712343,1.726575,4.392563,'\'(5.4-6]\''
-0.488301,-0.647376,1.728092,'\'(5.4-6]\''
0.861786,1.887884,1.816626,'\'(5.4-6]\''
0.320892,2.62537,1.190608,'\'(5.4-6]\''
-0.540083,1.590167,0.098948,'\'(5.4-6]\''
-1.807766,-0.683479,0.716628,'\'(5.4-6]\''
1.754113,-0.934502,-2.963478,'\'(4.8-5.4]\''
-1.807766,-0.683479,0.716628,'\'(5.4-6]\''
-0.660887,1.082201,0.853036,'\'(5.4-6]\''
0.456361,1.196031,-0.260597,'\'(5.4-6]\''
-0.540083,1.590167,0.098948,'\'(5.4-6]\''
-2.109809,0.883795,0.937366,'\'(5.4-6]\''
2.821256,-0.736816,-1.497563,'\'(4.8-5.4]\''
4.270219,-0.713106,-1.106339,'\'(6.6-7.2]\''
0.344318,-1.104467,-2.530215,'\'(4.8-5.4]\''
2.242098,0.358939,1.141875,'\'(8.4-inf)\''
1.560499,1.472878,0.928102,'\'(5.4-6]\''
0.139573,-0.67383,0.834119,'\'(6.6-7.2]\''
-5.369431,0.263457,-0.175731,'\'(4.8-5.4]\''
-2.513734,1.153747,1.079647,'\'(6.6-7.2]\''
1.560499,1.472878,0.928102,'\'(5.4-6]\''
0.215407,2.432063,-0.01789,'\'(5.4-6]\''
1.283507,2.497602,0.226698,'\'(6.6-7.2]\''
0.518122,1.212367,1.717492,'\'(6.6-7.2]\''
-0.940511,1.66731,-0.034466,'\'(4.8-5.4]\''
0.352461,0.054854,1.725008,'\'(5.4-6]\''
-2.240762,0.121788,0.252989,'\'(5.4-6]\''
0.041221,0.112429,0.88125,'\'(5.4-6]\''
-3.460459,-0.69629,-0.076879,'\'(5.4-6]\''
1.038049,-0.429498,0.704442,'\'(7.8-8.4]\''
1.283507,2.497602,0.226698,'\'(6.6-7.2]\''
-0.469743,2.693144,-0.22252,'\'(4.8-5.4]\''
-1.134406,0.744866,-1.37827,'\'(5.4-6]\''
-0.239198,0.521595,0.685431,'\'(5.4-6]\''
-0.098864,2.200793,2.043442,'\'(6.6-7.2]\''
-0.637653,-0.868111,1.009628,'\'(5.4-6]\''
-2.566321,0.961539,1.243568,'\'(5.4-6]\''
-0.469743,2.693144,-0.22252,'\'(4.8-5.4]\''
0.984146,2.266252,0.540667,'\'(5.4-6]\''
-0.192564,2.207526,-0.93499,'\'(5.4-6]\''
1.551703,-0.154874,0.360736,'\'(4.8-5.4]\''
0.984146,2.266252,0.540667,'\'(5.4-6]\''
1.194761,-0.083698,1.226957,'\'(7.8-8.4]\''
0.669776,1.558642,0.501063,'\'(6.6-7.2]\''
-4.121216,1.182398,0.68256,'\'(5.4-6]\''
0.372069,1.791253,2.489665,'\'(5.4-6]\''
-0.691008,1.249341,-1.224948,'\'(4.8-5.4]\''
-0.506262,1.365947,2.053779,'\'(5.4-6]\''
-5.150908,1.13986,-1.637726,'\'(4.8-5.4]\''
0.494606,2.092023,0.607883,'\'(4.8-5.4]\''
-0.691008,1.249341,-1.224948,'\'(4.8-5.4]\''
-0.731218,-0.414742,1.101002,'\'(5.4-6]\''
-2.614788,-0.128655,0.345513,'\'(6.6-7.2]\''
-2.012645,1.214651,0.756061,'\'(6.6-7.2]\''
-2.614788,-0.128655,0.345513,'\'(6.6-7.2]\''
-1.370429,0.467115,1.371142,'\'(6.6-7.2]\''
-0.731218,-0.414742,1.101002,'\'(5.4-6]\''
2.035137,2.626188,0.481735,'\'(6.6-7.2]\''
0.623551,-0.11414,1.103438,'\'(4.8-5.4]\''
-0.673825,-1.597054,1.348661,'\'(3.6-4.2]\''
1.249002,1.272029,1.435711,'\'(6.6-7.2]\''
-3.414627,0.182459,0.789315,'\'(5.4-6]\''
0.781523,1.676278,0.483507,'\'(3.6-4.2]\''
-6.064972,0.572982,-2.672546,'\'(5.4-6]\''
-1.273312,0.659584,-1.339987,'\'(4.8-5.4]\''
0.0166,1.406297,1.152437,'\'(4.8-5.4]\''
0.811753,0.238941,1.00922,'\'(4.8-5.4]\''
-0.961448,0.495286,0.351857,'\'(5.4-6]\''
-2.424798,-0.217429,0.406044,'\'(4.8-5.4]\''
-2.105612,-0.266514,0.234485,'\'(4.8-5.4]\''
-2.228036,-0.525077,0.911717,'\'(5.4-6]\''
-1.403348,-0.272475,0.725023,'\'(5.4-6]\''
0.9309,1.794309,0.721788,'\'(6.6-7.2]\''
-6.064972,0.572982,-2.672546,'\'(5.4-6]\''
-3.173066,0.501677,0.314435,'\'(3.6-4.2]\''
1.621489,-0.998549,1.851999,'\'(7.8-8.4]\''
1.275265,1.890009,-0.394509,'\'(4.8-5.4]\''
0.189689,2.335014,-0.397377,'\'(5.4-6]\''
1.572914,1.893024,0.145801,'\'(6.6-7.2]\''
1.052661,1.073453,-0.364958,'\'(5.4-6]\''
-0.84426,-0.05498,-0.154675,'\'(5.4-6]\''
1.406493,-0.256227,-0.743324,'\'(6.6-7.2]\''
-1.630918,-0.33272,-0.773138,'\'(4.8-5.4]\''
-1.510053,-0.207971,-0.961418,'\'(4.8-5.4]\''
-1.661093,-1.562963,0.777167,'\'(5.4-6]\''
-2.355437,-1.436472,0.206791,'\'(4.8-5.4]\''
1.406493,-0.256227,-0.743324,'\'(6.6-7.2]\''
0.333815,0.511849,0.753392,'\'(5.4-6]\''
-0.093045,-1.734047,-0.616835,'\'(5.4-6]\''
0.856136,-0.7634,-1.46797,'\'(4.8-5.4]\''
-3.642118,-0.285992,-0.510803,'\'(4.8-5.4]\''
-0.541622,-3.36892,0.594995,'\'(5.4-6]\''
-3.084737,-0.204937,-0.675837,'\'(6.6-7.2]\''
-3.084737,-0.204937,-0.675837,'\'(6.6-7.2]\''
-3.339703,0.395613,-0.75485,'\'(6.6-7.2]\''
-3.084737,-0.204937,-0.675837,'\'(6.6-7.2]\''
-1.361547,-1.196317,1.214107,'\'(4.8-5.4]\''
-3.339703,0.395613,-0.75485,'\'(6.6-7.2]\''
-1.928949,-3.864833,2.356925,'\'(-inf-3.6]\''
1.673631,-0.192914,0.965227,'\'(5.4-6]\''
-0.370547,1.954528,-1.228053,'\'(3.6-4.2]\''
-3.084737,-0.204937,-0.675837,'\'(6.6-7.2]\''
0.203579,-0.814649,0.77971,'\'(5.4-6]\''
-1.223554,-1.18533,-0.384683,'\'(4.8-5.4]\''
-0.653788,-0.226718,1.084144,'\'(5.4-6]\''
0.860354,0.261393,0.403234,'\'(5.4-6]\''
-2.630979,1.429091,-0.89267,'\'(5.4-6]\''
1.129627,-0.589821,0.787869,'\'(5.4-6]\''
0.203579,-0.814649,0.77971,'\'(5.4-6]\''
1.144865,-1.287337,0.258544,'\'(5.4-6]\''
0.826137,-1.126975,0.55318,'\'(5.4-6]\''
-1.898333,0.482703,0.083683,'\'(4.8-5.4]\''
0.345095,-0.0333,-1.772397,'\'(3.6-4.2]\''
-0.734283,0.361443,-0.476164,'\'(4.8-5.4]\''
-0.680448,0.402952,-0.362211,'\'(4.8-5.4]\''
1.567061,-0.894286,0.459215,'\'(5.4-6]\''
0.539665,-1.757995,0.413346,'\'(5.4-6]\''
-2.592908,-1.489928,-0.701299,'\'(4.8-5.4]\''
0.391691,-1.099488,-1.617967,'\'(3.6-4.2]\''
-2.049914,-1.408639,-0.211732,'\'(4.8-5.4]\''
1.734107,1.885075,-0.854428,'\'(4.8-5.4]\''
0.538827,-0.010315,0.416016,'\'(4.8-5.4]\''
-0.621288,0.662278,0.91104,'\'(5.4-6]\''
-0.089512,-0.608864,-0.942888,'\'(5.4-6]\''
-1.13707,0.285995,-1.256654,'\'(4.8-5.4]\''
1.20396,-1.028922,1.630948,'\'(7.8-8.4]\''
0.618519,0.062449,0.271958,'\'(5.4-6]\''
0.76889,0.633743,-0.331831,'\'(5.4-6]\''
-1.116695,1.816611,0.526809,'\'(3.6-4.2]\''
1.512999,-0.712565,-0.904536,'\'(5.4-6]\''
0.170563,-0.365185,1.061862,'\'(6.6-7.2]\''
-0.20968,0.210572,1.74665,'\'(6.6-7.2]\''
-2.043003,2.296347,1.208275,'\'(5.4-6]\''
1.20396,-1.028922,1.630948,'\'(7.8-8.4]\''
0.45278,-0.696128,0.589294,'\'(5.4-6]\''
-0.87084,-0.838235,-0.005848,'\'(5.4-6]\''
1.416775,0.384144,-0.325427,'\'(5.4-6]\''
-2.897446,-1.154382,-0.505934,'\'(5.4-6]\''
-1.13707,0.285995,-1.256654,'\'(4.8-5.4]\''
0.063065,-0.091045,1.421151,'\'(5.4-6]\''
0.501778,3.034524,-0.157766,'\'(5.4-6]\''
-3.343016,0.235698,0.178638,'\'(5.4-6]\''
1.995019,-0.647985,-2.882708,'\'(4.8-5.4]\''
0.696548,1.511996,0.222944,'\'(5.4-6]\''
-1.803,-1.121732,0.257522,'\'(5.4-6]\''
0.028806,-0.037144,0.767643,'\'(5.4-6]\''
0.380545,0.027331,-1.02079,'\'(4.8-5.4]\''
-1.803,-1.121732,0.257522,'\'(5.4-6]\''
0.566724,1.031969,0.598987,'\'(4.8-5.4]\''
2.392221,3.39574,-1.161547,'\'(3.6-4.2]\''
-0.755384,0.546503,-0.582417,'\'(5.4-6]\''
1.694406,1.21435,-0.357293,'\'(5.4-6]\''
-1.458046,-0.47817,-1.245553,'\'(5.4-6]\''
-1.93808,0.680571,-0.068441,'\'(5.4-6]\''
-1.279044,0.997814,0.530837,'\'(4.8-5.4]\''
-2.847316,-1.322724,-0.759557,'\'(4.8-5.4]\''
0.332431,0.996239,-0.24803,'\'(4.8-5.4]\''
-1.93808,0.680571,-0.068441,'\'(5.4-6]\''
1.406768,0.807882,-0.416097,'\'(4.8-5.4]\''
0.595861,-0.720797,0.392599,'\'(5.4-6]\''
-1.707268,0.088176,0.65066,'\'(5.4-6]\''
1.002343,-1.106902,1.125259,'\'(6.6-7.2]\''
-2.140466,-1.192959,0.715985,'\'(5.4-6]\''
0.403563,-0.970199,0.725087,'\'(6.6-7.2]\''
1.803883,-0.434432,0.464935,'\'(5.4-6]\''
-1.458046,-0.47817,-1.245553,'\'(5.4-6]\''
-1.751332,-1.073023,-0.327943,'\'(4.8-5.4]\''
-2.331907,-0.952449,-0.541234,'\'(4.8-5.4]\''
1.252444,4.244245,-0.177872,'\'(4.8-5.4]\''
-2.407141,-1.883156,-2.093449,'\'(4.8-5.4]\''
-0.601057,-1.720224,-0.441422,'\'(5.4-6]\''
-0.136577,0.846869,-0.271644,'\'(5.4-6]\''
2.166559,-0.836961,0.289312,'\'(6.6-7.2]\''
-0.432161,-0.184654,-0.180207,'\'(5.4-6]\''
-1.751332,-1.073023,-0.327943,'\'(4.8-5.4]\''
-2.331907,-0.952449,-0.541234,'\'(4.8-5.4]\''
-2.061763,-1.074179,-0.541516,'\'(4.8-5.4]\''
-1.094692,-1.235106,0.52593,'\'(4.8-5.4]\''
0.457592,-1.114913,-1.483615,'\'(4.8-5.4]\''
1.374328,0.632887,-0.575672,'\'(6.6-7.2]\''
-1.099454,0.89808,-1.371849,'\'(5.4-6]\''
0.18737,-1.559599,1.444403,'\'(5.4-6]\''
-1.023687,0.908424,-1.400825,'\'(5.4-6]\''
-1.099454,0.89808,-1.371849,'\'(5.4-6]\''
1.07375,0.492561,-0.02025,'\'(5.4-6]\''
-1.712994,2.506636,0.729685,'\'(5.4-6]\''
-1.969943,-1.800843,-0.093237,'\'(4.8-5.4]\''
0.18737,-1.559599,1.444403,'\'(5.4-6]\''
0.921165,-1.637017,2.278613,'\'(7.8-8.4]\''
0.921165,-1.637017,2.278613,'\'(7.8-8.4]\''
-0.933896,0.792032,0.50486,'\'(4.8-5.4]\''
0.426686,-1.473658,-0.178491,'\'(3.6-4.2]\''
-0.880388,1.085562,0.376621,'\'(5.4-6]\''
0.071802,1.44764,-0.508265,'\'(5.4-6]\''
0.562515,-0.926257,0.445527,'\'(6.6-7.2]\''
-0.880388,1.085562,0.376621,'\'(5.4-6]\''
1.505462,0.826805,-0.275307,'\'(6.6-7.2]\''
1.257444,-0.585647,0.717389,'\'(6.6-7.2]\''
0.509717,1.271652,-0.949956,'\'(4.8-5.4]\''
1.109131,0.278859,1.618534,'\'(6.6-7.2]\''
-0.924634,1.846945,0.776231,'\'(4.8-5.4]\''
0.569188,-1.018389,-0.763078,'\'(4.8-5.4]\''
0.359935,0.809927,0.752573,'\'(5.4-6]\''
-3.336985,-0.794721,-0.505077,'\'(4.8-5.4]\''
0.340664,-0.801203,-0.942734,'\'(4.8-5.4]\''
-0.631951,0.352282,-0.731991,'\'(5.4-6]\''
1.59813,0.088034,0.237089,'\'(4.8-5.4]\''
0.45931,-0.112546,-0.592795,'\'(7.8-8.4]\''
-3.126484,-0.108237,-0.731865,'\'(5.4-6]\''
-0.340336,-1.769311,-0.024177,'\'(5.4-6]\''
-2.172665,0.055645,-0.809486,'\'(5.4-6]\''
0.729046,3.072913,-0.552437,'\'(4.8-5.4]\''
-3.126484,-0.108237,-0.731865,'\'(5.4-6]\''
-0.340336,-1.769311,-0.024177,'\'(5.4-6]\''
-2.172665,0.055645,-0.809486,'\'(5.4-6]\''
-1.544377,1.06251,-1.126681,'\'(4.8-5.4]\''
0.482242,0.936706,-1.868264,'\'(4.8-5.4]\''
-3.944003,-0.030327,2.055737,'\'(5.4-6]\''
-1.544377,1.06251,-1.126681,'\'(4.8-5.4]\''
-3.944003,-0.030327,2.055737,'\'(5.4-6]\''
0.085086,-0.716604,-0.957727,'\'(5.4-6]\''
0.482242,0.936706,-1.868264,'\'(4.8-5.4]\''
2.76748,-0.751086,-1.984506,'\'(5.4-6]\''
1.607926,1.032981,0.806103,'\'(5.4-6]\''
1.800814,2.157683,-1.313727,'\'(6.6-7.2]\''
1.482273,0.632568,0.097846,'\'(5.4-6]\''
0.146403,-0.796923,-0.142683,'\'(6.6-7.2]\''
0.684957,-0.615235,-2.892391,'\'(3.6-4.2]\''
2.926991,-0.903013,0.148247,'\'(5.4-6]\''
2.458027,0.01216,-0.096887,'\'(5.4-6]\''
1.482273,0.632568,0.097846,'\'(5.4-6]\''
1.237237,1.365112,-0.549214,'\'(4.8-5.4]\''
1.800814,2.157683,-1.313727,'\'(6.6-7.2]\''
-1.362894,-1.198513,0.591468,'\'(5.4-6]\''
-1.260256,-0.882871,-2.165865,'\'(4.8-5.4]\''
1.365922,-0.077422,0.387595,'\'(4.8-5.4]\''
-1.260256,-0.882871,-2.165865,'\'(4.8-5.4]\''
-1.362894,-1.198513,0.591468,'\'(5.4-6]\''
-1.407544,-1.286531,0.728196,'\'(5.4-6]\''
-0.5784,0.361544,-1.426291,'\'(6.6-7.2]\''
-0.5784,0.361544,-1.426291,'\'(6.6-7.2]\''
-0.445074,0.144347,-1.727954,'\'(6.6-7.2]\''
-0.5784,0.361544,-1.426291,'\'(6.6-7.2]\''
-0.445074,0.144347,-1.727954,'\'(6.6-7.2]\''
0.132723,-2.062819,0.435599,'\'(5.4-6]\''
-4.643335,1.082382,-2.071954,'\'(4.8-5.4]\''
-0.890439,0.658417,-0.554861,'\'(5.4-6]\''
1.278564,-0.271858,0.997226,'\'(6.6-7.2]\''
-2.75584,-2.267241,0.22527,'\'(5.4-6]\''
-0.890439,0.658417,-0.554861,'\'(5.4-6]\''
0.759465,-0.800509,0.974888,'\'(4.8-5.4]\''
1.278564,-0.271858,0.997226,'\'(6.6-7.2]\''
-3.821115,-0.405869,1.566382,'\'(5.4-6]\''
-0.886469,0.31229,1.610618,'\'(5.4-6]\''
2.159744,-0.290757,0.702743,'\'(5.4-6]\''
-1.872431,-0.618747,-1.885519,'\'(4.8-5.4]\''
-2.418267,1.150729,0.999972,'\'(4.8-5.4]\''
-1.872431,-0.618747,-1.885519,'\'(4.8-5.4]\''
-4.617512,1.352966,0.440192,'\'(4.8-5.4]\''
0.538998,-0.691883,0.417262,'\'(5.4-6]\''
0.260413,-0.433929,0.269976,'\'(6.6-7.2]\''
2.159744,-0.290757,0.702743,'\'(5.4-6]\''
0.936921,-2.210941,1.621781,'\'(6.6-7.2]\''
0.235684,1.133353,0.566251,'\'(4.8-5.4]\''
-0.509262,-0.824334,0.80904,'\'(6.6-7.2]\''
-3.236856,-0.254151,0.450943,'\'(5.4-6]\''
-1.512747,2.239254,-2.97924,'\'(3.6-4.2]\''
-0.473652,1.785813,-0.356187,'\'(4.8-5.4]\''
-0.434641,1.841428,-0.295697,'\'(4.8-5.4]\''
-3.236856,-0.254151,0.450943,'\'(5.4-6]\''
-0.309227,-1.806897,1.17628,'\'(5.4-6]\''
-2.439133,-0.239073,0.683679,'\'(5.4-6]\''
1.291256,-0.254696,2.478968,'\'(6.6-7.2]\''
-1.635395,-1.05014,-0.220982,'\'(4.8-5.4]\''
0.868163,-0.802503,0.686307,'\'(5.4-6]\''
-2.816159,1.330444,-1.489649,'\'(5.4-6]\''
-2.339369,-0.875865,-0.280319,'\'(5.4-6]\''
-0.169518,0.44462,-1.495612,'\'(5.4-6]\''
0.498012,0.494982,0.049103,'\'(6.6-7.2]\''
-0.799193,1.508096,-0.062351,'\'(6.6-7.2]\''
0.683098,-1.313589,0.358421,'\'(5.4-6]\''
-0.123658,-0.991474,0.217771,'\'(5.4-6]\''
-1.82934,-0.777435,-1.989365,'\'(4.8-5.4]\''
-1.82934,-0.777435,-1.989365,'\'(4.8-5.4]\''
-0.213262,1.381099,-0.687147,'\'(4.8-5.4]\''
-2.170566,-0.9011,-0.515738,'\'(4.8-5.4]\''
-0.435375,0.534654,0.820729,'\'(5.4-6]\''
1.403443,2.156886,0.130828,'\'(5.4-6]\''
-3.479643,0.250046,-0.055209,'\'(5.4-6]\''
-1.799836,2.315615,-0.11258,'\'(5.4-6]\''
-3.199835,-0.076179,0.591619,'\'(4.8-5.4]\''
-1.799836,2.315615,-0.11258,'\'(5.4-6]\''
-3.199835,-0.076179,0.591619,'\'(4.8-5.4]\''
-3.199835,-0.076179,0.591619,'\'(4.8-5.4]\''
0.275512,-0.862859,-0.093601,'\'(4.8-5.4]\''
-1.799836,2.315615,-0.11258,'\'(5.4-6]\''
0.830511,-0.55749,-3.243109,'\'(4.8-5.4]\''
-2.227287,-0.406081,0.138339,'\'(4.8-5.4]\''
-3.033656,-0.576228,-0.047846,'\'(4.8-5.4]\''
0.580025,0.767267,2.107903,'\'(4.8-5.4]\''
-3.199835,-0.076179,0.591619,'\'(4.8-5.4]\''
-2.954623,-0.101734,0.359758,'\'(4.8-5.4]\''
-2.622862,-0.54837,-0.924546,'\'(4.8-5.4]\''
-2.622862,-0.54837,-0.924546,'\'(4.8-5.4]\''
-0.951461,0.425709,-0.412302,'\'(4.8-5.4]\''
-2.894785,0.607982,0.513683,'\'(5.4-6]\''
-2.385395,2.147644,0.968933,'\'(5.4-6]\''
-2.385395,2.147644,0.968933,'\'(5.4-6]\''
-0.380993,0.35967,0.022274,'\'(5.4-6]\''
2.276442,-0.735162,0.118032,'\'(6.6-7.2]\''
-2.95072,3.574897,-0.454361,'\'(5.4-6]\''
0.244353,1.959995,-0.883284,'\'(4.8-5.4]\''
-2.419341,2.26101,-0.075466,'\'(5.4-6]\''
0.808299,1.37909,-0.406632,'\'(4.8-5.4]\''
-2.894785,0.607982,0.513683,'\'(5.4-6]\''
-2.385395,2.147644,0.968933,'\'(5.4-6]\''
1.175274,-0.389403,0.567485,'\'(4.8-5.4]\''
0.467266,0.095541,0.788898,'\'(6.6-7.2]\''
1.481557,1.52258,-0.079625,'\'(6.6-7.2]\''
-1.213747,0.68323,0.291899,'\'(4.8-5.4]\''
-1.682775,-0.139353,0.051226,'\'(4.8-5.4]\''
1.24211,0.732417,0.924961,'\'(5.4-6]\''
0.579956,1.910166,-0.813996,'\'(5.4-6]\''
-0.413412,1.431778,0.144636,'\'(5.4-6]\''
1.588686,0.956229,-1.341456,'\'(5.4-6]\''
1.481557,1.52258,-0.079625,'\'(6.6-7.2]\''
-1.682775,-0.139353,0.051226,'\'(4.8-5.4]\''
1.24211,0.732417,0.924961,'\'(5.4-6]\''
-2.751983,-1.058765,-0.582622,'\'(5.4-6]\''
-3.251935,-0.428661,1.58771,'\'(5.4-6]\''
-2.032575,1.044921,0.066791,'\'(6.6-7.2]\''
-1.213747,0.68323,0.291899,'\'(4.8-5.4]\''
-0.05228,-0.286474,-0.170896,'\'(4.8-5.4]\''
1.667598,2.454961,-1.134294,'\'(4.8-5.4]\''
1.332591,1.612273,-0.326152,'\'(3.6-4.2]\''
-0.571177,1.224465,0.163208,'\'(5.4-6]\''
-0.588974,1.209884,-0.03815,'\'(5.4-6]\''
0.033013,0.373624,0.054923,'\'(4.8-5.4]\''
-0.358244,-0.388486,0.081049,'\'(5.4-6]\''
-1.665074,1.50303,-0.48979,'\'(4.8-5.4]\''
-2.575823,1.613233,0.153472,'\'(5.4-6]\''
-2.60374,-3.073092,0.51988,'\'(-inf-3.6]\''
0.033848,3.147136,-3.957135,'\'(5.4-6]\''
-2.223057,1.900694,-0.926672,'\'(4.8-5.4]\''
