@relation winequality-white-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.RandomProjection-P25.0-R42-DSparse1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-R3-precision6

@attribute K1 numeric
@attribute K2 numeric
@attribute quality {'\'(-inf-3.6]\'','\'(3.6-4.2]\'','\'(4.2-4.8]\'','\'(4.8-5.4]\'','\'(5.4-6]\'','\'(6-6.6]\'','\'(6.6-7.2]\'','\'(7.2-7.8]\'','\'(7.8-8.4]\'','\'(8.4-inf)\''}

@data
4.331582,239.618837,'\'(6.6-7.2]\''
4.331582,239.618837,'\'(6.6-7.2]\''
30.339364,295.079104,'\'(4.8-5.4]\''
22.404528,243.162613,'\'(4.8-5.4]\''
14.939631,323.017083,'\'(4.8-5.4]\''
4.141247,127.013018,'\'(5.4-6]\''
8.091934,194.557803,'\'(6.6-7.2]\''
4.608814,203.188612,'\'(5.4-6]\''
7.815983,279.32437,'\'(5.4-6]\''
16.360779,340.35318,'\'(5.4-6]\''
18.352481,267.342042,'\'(5.4-6]\''
6.203028,142.587619,'\'(6.6-7.2]\''
3.774762,154.713706,'\'(6.6-7.2]\''
8.35084,159.982605,'\'(5.4-6]\''
5.319855,170.461512,'\'(5.4-6]\''
4.663235,160.122901,'\'(5.4-6]\''
4.628594,156.622426,'\'(5.4-6]\''
11.956347,168.630735,'\'(4.8-5.4]\''
15.039588,151.239212,'\'(6.6-7.2]\''
6.203028,142.587619,'\'(6.6-7.2]\''
4.035557,149.605889,'\'(4.8-5.4]\''
4.437653,249.593718,'\'(4.8-5.4]\''
19.689538,364.664245,'\'(4.8-5.4]\''
28.039114,236.153003,'\'(4.8-5.4]\''
18.421642,149.635333,'\'(4.8-5.4]\''
4.123892,267.482338,'\'(4.8-5.4]\''
4.124983,175.661129,'\'(5.4-6]\''
12.423619,175.503512,'\'(5.4-6]\''
10.829474,248.180364,'\'(6.6-7.2]\''
4.884106,224.498033,'\'(6.6-7.2]\''
9.00727,166.860579,'\'(7.8-8.4]\''
10.829474,248.180364,'\'(6.6-7.2]\''
3.726767,196.404169,'\'(5.4-6]\''
4.022342,250.050979,'\'(5.4-6]\''
12.423619,175.503512,'\'(5.4-6]\''
5.040406,156.487326,'\'(5.4-6]\''
4.520029,132.252471,'\'(5.4-6]\''
4.124983,175.661129,'\'(5.4-6]\''
4.418288,200.038012,'\'(5.4-6]\''
4.884106,224.498033,'\'(6.6-7.2]\''
4.691952,210.168777,'\'(6.6-7.2]\''
4.194646,222.132052,'\'(4.8-5.4]\''
10.878595,187.612279,'\'(5.4-6]\''
4.691952,210.168777,'\'(6.6-7.2]\''
5.318193,146.214533,'\'(5.4-6]\''
5.455943,279.533948,'\'(6.6-7.2]\''
5.039333,165.177025,'\'(7.8-8.4]\''
4.935929,210.253648,'\'(6.6-7.2]\''
5.318193,146.214533,'\'(5.4-6]\''
26.338812,234.433077,'\'(4.8-5.4]\''
12.894806,281.622801,'\'(4.8-5.4]\''
5.922661,239.641354,'\'(5.4-6]\''
4.137575,152.990316,'\'(5.4-6]\''
13.931959,111.525019,'\'(4.8-5.4]\''
6.877541,163.354908,'\'(6.6-7.2]\''
13.846638,217.093516,'\'(4.8-5.4]\''
9.1277,140.949099,'\'(6.6-7.2]\''
15.695117,198.063474,'\'(6.6-7.2]\''
20.598674,151.265193,'\'(5.4-6]\''
5.026325,175.546813,'\'(4.8-5.4]\''
6.532741,146.032668,'\'(4.8-5.4]\''
3.519181,43.959449,'\'(3.6-4.2]\''
21.569454,229.309671,'\'(5.4-6]\''
11.136221,239.585928,'\'(7.8-8.4]\''
10.380527,256.934149,'\'(5.4-6]\''
19.327054,406.190163,'\'(4.8-5.4]\''
5.249673,265.658489,'\'(6.6-7.2]\''
4.763382,118.479203,'\'(6.6-7.2]\''
5.638172,312.313009,'\'(4.8-5.4]\''
15.391904,378.357839,'\'(4.8-5.4]\''
19.327054,406.190163,'\'(4.8-5.4]\''
3.587147,135.640363,'\'(4.8-5.4]\''
24.868301,260.344557,'\'(4.8-5.4]\''
4.264655,168.703481,'\'(5.4-6]\''
6.080815,159.951428,'\'(6.6-7.2]\''
17.383243,268.772716,'\'(4.8-5.4]\''
4.053345,140.78975,'\'(5.4-6]\''
3.829807,198.066938,'\'(6.6-7.2]\''
5.116132,272.50875,'\'(4.8-5.4]\''
14.472913,317.843448,'\'(4.8-5.4]\''
4.053345,140.78975,'\'(5.4-6]\''
3.984323,127.030338,'\'(5.4-6]\''
3.966951,127.013018,'\'(5.4-6]\''
15.234391,294.848741,'\'(4.8-5.4]\''
17.383243,268.772716,'\'(4.8-5.4]\''
6.080815,159.951428,'\'(6.6-7.2]\''
4.31996,345.2774,'\'(4.8-5.4]\''
4.105705,141.025309,'\'(5.4-6]\''
4.105705,141.025309,'\'(5.4-6]\''
7.534109,222.244635,'\'(5.4-6]\''
5.783907,205.131973,'\'(6.6-7.2]\''
6.010563,113.101186,'\'(5.4-6]\''
17.432208,205.002069,'\'(4.8-5.4]\''
23.02985,160.09692,'\'(3.6-4.2]\''
6.936517,350.50473,'\'(5.4-6]\''
11.968194,238.129273,'\'(7.8-8.4]\''
13.169233,227.485821,'\'(5.4-6]\''
27.173002,204.963964,'\'(5.4-6]\''
15.753955,340.067391,'\'(4.8-5.4]\''
5.057155,102.811072,'\'(7.8-8.4]\''
18.01707,243.086403,'\'(6.6-7.2]\''
18.01707,243.086403,'\'(6.6-7.2]\''
27.173002,204.963964,'\'(5.4-6]\''
4.65939,255.375303,'\'(7.8-8.4]\''
5.057155,102.811072,'\'(7.8-8.4]\''
21.851085,333.173829,'\'(5.4-6]\''
13.169233,227.485821,'\'(5.4-6]\''
3.433185,114.866145,'\'(4.8-5.4]\''
4.364647,154.677333,'\'(3.6-4.2]\''
3.398595,118.29907,'\'(4.8-5.4]\''
15.753955,340.067391,'\'(4.8-5.4]\''
20.066917,170.310824,'\'(7.8-8.4]\''
20.066917,170.310824,'\'(7.8-8.4]\''
15.8205,222.353754,'\'(5.4-6]\''
17.313164,192.81536,'\'(4.8-5.4]\''
16.897905,300.505619,'\'(4.8-5.4]\''
20.066917,170.310824,'\'(7.8-8.4]\''
15.8205,222.353754,'\'(5.4-6]\''
4.325156,260.37227,'\'(7.8-8.4]\''
16.581061,185.859444,'\'(5.4-6]\''
16.581061,185.859444,'\'(5.4-6]\''
13.29491,316.149502,'\'(5.4-6]\''
11.284207,241.790829,'\'(5.4-6]\''
5.270457,187.567246,'\'(4.8-5.4]\''
4.875221,175.394393,'\'(4.8-5.4]\''
5.270457,189.297565,'\'(4.8-5.4]\''
5.270457,187.567246,'\'(4.8-5.4]\''
7.257934,137.413983,'\'(6.6-7.2]\''
12.527993,213.530688,'\'(4.8-5.4]\''
3.932206,149.673438,'\'(5.4-6]\''
4.139359,163.386085,'\'(5.4-6]\''
4.875221,175.394393,'\'(4.8-5.4]\''
11.603892,156.362619,'\'(6.6-7.2]\''
26.649923,198.111971,'\'(6.6-7.2]\''
16.287652,198.215894,'\'(5.4-6]\''
25.076493,163.664945,'\'(4.8-5.4]\''
10.704524,196.260409,'\'(6.6-7.2]\''
4.388359,222.194406,'\'(4.8-5.4]\''
5.974172,206.600752,'\'(7.8-8.4]\''
28.056365,204.989945,'\'(5.4-6]\''
28.056365,204.989945,'\'(5.4-6]\''
3.897772,256.916828,'\'(4.8-5.4]\''
4.661018,132.198778,'\'(5.4-6]\''
3.897772,256.916828,'\'(4.8-5.4]\''
5.079863,194.491985,'\'(4.8-5.4]\''
11.800393,222.151105,'\'(5.4-6]\''
28.056365,204.989945,'\'(5.4-6]\''
14.714464,191.315404,'\'(5.4-6]\''
4.367193,281.24175,'\'(5.4-6]\''
19.022872,215.494833,'\'(5.4-6]\''
21.816981,227.321276,'\'(5.4-6]\''
21.816981,227.321276,'\'(5.4-6]\''
15.850326,213.551472,'\'(6.6-7.2]\''
11.102567,196.476915,'\'(6.6-7.2]\''
21.43425,168.55106,'\'(6.6-7.2]\''
16.118396,369.55036,'\'(5.4-6]\''
8.85097,312.373631,'\'(5.4-6]\''
20.510669,49.081124,'\'(5.4-6]\''
19.874746,199.738367,'\'(6.6-7.2]\''
19.874746,199.738367,'\'(6.6-7.2]\''
19.180835,196.274265,'\'(6.6-7.2]\''
13.168869,178.997059,'\'(6.6-7.2]\''
4.175905,319.313959,'\'(5.4-6]\''
10.062453,308.914726,'\'(6.6-7.2]\''
13.115262,263.815587,'\'(6.6-7.2]\''
21.070329,225.700077,'\'(6.6-7.2]\''
19.180835,196.274265,'\'(6.6-7.2]\''
19.180835,196.274265,'\'(6.6-7.2]\''
3.68719,206.767029,'\'(5.4-6]\''
3.722905,192.940068,'\'(7.8-8.4]\''
4.366188,274.296226,'\'(5.4-6]\''
4.482582,194.552607,'\'(6.6-7.2]\''
19.180835,196.274265,'\'(6.6-7.2]\''
19.874746,199.738367,'\'(6.6-7.2]\''
21.070329,225.700077,'\'(6.6-7.2]\''
13.115262,263.815587,'\'(6.6-7.2]\''
13.168869,178.997059,'\'(6.6-7.2]\''
4.418011,192.940068,'\'(5.4-6]\''
3.89656,270.88755,'\'(5.4-6]\''
4.175905,319.313959,'\'(5.4-6]\''
10.062453,308.914726,'\'(6.6-7.2]\''
8.692643,300.268328,'\'(6.6-7.2]\''
33.947174,383.742785,'\'(5.4-6]\''
4.596655,378.229667,'\'(4.8-5.4]\''
11.868116,182.539103,'\'(5.4-6]\''
7.725553,161.766617,'\'(5.4-6]\''
24.622505,182.57894,'\'(5.4-6]\''
36.611397,116.705583,'\'(5.4-6]\''
16.530035,180.68754,'\'(5.4-6]\''
24.622505,182.57894,'\'(5.4-6]\''
8.816416,234.407096,'\'(5.4-6]\''
14.205865,210.179169,'\'(7.8-8.4]\''
16.530035,180.68754,'\'(5.4-6]\''
22.593546,80.330784,'\'(5.4-6]\''
10.192392,153.00244,'\'(3.6-4.2]\''
9.013904,230.813091,'\'(4.8-5.4]\''
36.611397,116.705583,'\'(5.4-6]\''
24.622505,182.57894,'\'(5.4-6]\''
4.298569,263.85196,'\'(6.6-7.2]\''
17.657496,204.94318,'\'(5.4-6]\''
22.370787,260.249294,'\'(4.8-5.4]\''
13.103761,239.750473,'\'(5.4-6]\''
27.860349,246.495079,'\'(7.8-8.4]\''
27.860349,246.495079,'\'(7.8-8.4]\''
20.865081,215.280059,'\'(5.4-6]\''
5.287328,160.207771,'\'(4.8-5.4]\''
16.758943,321.165521,'\'(5.4-6]\''
17.088483,271.086736,'\'(5.4-6]\''
6.616677,147.840929,'\'(6.6-7.2]\''
8.374275,328.040031,'\'(4.8-5.4]\''
32.248777,295.240185,'\'(5.4-6]\''
6.132395,180.959472,'\'(5.4-6]\''
23.36159,340.060463,'\'(5.4-6]\''
22.802778,225.885406,'\'(4.8-5.4]\''
31.538601,300.419016,'\'(5.4-6]\''
32.248777,295.240185,'\'(5.4-6]\''
5.357406,199.452579,'\'(5.4-6]\''
27.707028,250.011142,'\'(5.4-6]\''
11.696955,171.982253,'\'(5.4-6]\''
12.922589,194.677315,'\'(5.4-6]\''
4.712564,290.241486,'\'(4.8-5.4]\''
4.712339,229.415326,'\'(5.4-6]\''
17.454067,345.554528,'\'(4.8-5.4]\''
5.082738,471.601062,'\'(3.6-4.2]\''
17.454067,345.554528,'\'(4.8-5.4]\''
20.532596,304.326523,'\'(6.6-7.2]\''
10.139893,177.365467,'\'(4.8-5.4]\''
12.473399,127.038999,'\'(5.4-6]\''
5.420193,201.721565,'\'(5.4-6]\''
4.847595,96.000648,'\'(4.8-5.4]\''
11.711677,198.139684,'\'(4.8-5.4]\''
16.066018,361.00269,'\'(4.8-5.4]\''
4.454558,101.335365,'\'(5.4-6]\''
14.782257,305.855924,'\'(4.8-5.4]\''
14.782257,305.855924,'\'(4.8-5.4]\''
15.625939,191.322332,'\'(7.8-8.4]\''
14.782257,305.855924,'\'(4.8-5.4]\''
24.418071,318.416756,'\'(4.8-5.4]\''
28.886277,208.582219,'\'(5.4-6]\''
24.418071,318.416756,'\'(4.8-5.4]\''
4.524203,246.735834,'\'(3.6-4.2]\''
6.355968,192.972977,'\'(5.4-6]\''
13.027066,132.430873,'\'(7.8-8.4]\''
15.625939,191.322332,'\'(7.8-8.4]\''
20.044574,142.734843,'\'(6.6-7.2]\''
9.633389,283.20936,'\'(5.4-6]\''
7.448719,212.087889,'\'(4.8-5.4]\''
17.018196,244.863487,'\'(4.8-5.4]\''
5.005142,151.453987,'\'(6.6-7.2]\''
7.610978,199.773008,'\'(4.8-5.4]\''
16.066018,361.00269,'\'(4.8-5.4]\''
8.383507,158.271339,'\'(4.8-5.4]\''
10.795059,217.150674,'\'(4.8-5.4]\''
4.454558,101.335365,'\'(5.4-6]\''
14.782257,305.855924,'\'(4.8-5.4]\''
4.677057,177.602758,'\'(5.4-6]\''
10.061587,163.408601,'\'(6.6-7.2]\''
6.826809,135.758142,'\'(5.4-6]\''
19.563687,153.175645,'\'(5.4-6]\''
10.061587,163.408601,'\'(6.6-7.2]\''
18.766771,348.802124,'\'(-inf-3.6]\''
4.951518,132.318289,'\'(5.4-6]\''
7.91471,154.864395,'\'(6.6-7.2]\''
6.826809,135.758142,'\'(5.4-6]\''
21.938017,317.848644,'\'(5.4-6]\''
8.160194,264.246867,'\'(5.4-6]\''
6.478979,205.23936,'\'(6.6-7.2]\''
11.056858,32.081045,'\'(5.4-6]\''
11.056858,32.081045,'\'(5.4-6]\''
4.817197,177.403572,'\'(6.6-7.2]\''
5.180633,231.306725,'\'(4.8-5.4]\''
13.790952,223.940313,'\'(6.6-7.2]\''
6.043541,193.007618,'\'(6.6-7.2]\''
10.048943,215.706143,'\'(6.6-7.2]\''
21.190464,146.146983,'\'(5.4-6]\''
14.295758,196.241356,'\'(5.4-6]\''
6.478979,205.23936,'\'(6.6-7.2]\''
6.896645,226.096716,'\'(4.8-5.4]\''
7.103591,276.357367,'\'(5.4-6]\''
8.160194,264.246867,'\'(5.4-6]\''
6.897927,293.646698,'\'(5.4-6]\''
27.984901,262.417822,'\'(4.8-5.4]\''
10.141383,352.323383,'\'(3.6-4.2]\''
6.322765,193.111541,'\'(5.4-6]\''
5.681127,170.478833,'\'(6.6-7.2]\''
5.080192,224.09793,'\'(4.8-5.4]\''
32.37009,219.003968,'\'(5.4-6]\''
9.546752,203.273483,'\'(5.4-6]\''
9.546752,203.273483,'\'(5.4-6]\''
6.687968,154.85227,'\'(6.6-7.2]\''
5.681127,170.478833,'\'(6.6-7.2]\''
4.812261,255.340662,'\'(6.6-7.2]\''
3.74071,37.060691,'\'(4.8-5.4]\''
16.308748,357.614798,'\'(5.4-6]\''
5.080192,224.09793,'\'(4.8-5.4]\''
5.125,178.920848,'\'(5.4-6]\''
11.624763,149.401507,'\'(4.8-5.4]\''
32.37009,219.003968,'\'(5.4-6]\''
17.277796,260.555867,'\'(4.8-5.4]\''
14.312317,222.445553,'\'(6.6-7.2]\''
6.015343,170.473637,'\'(4.8-5.4]\''
5.89067,173.636361,'\'(5.4-6]\''
4.970501,212.035928,'\'(5.4-6]\''
6.702413,257.083105,'\'(5.4-6]\''
32.665058,343.502048,'\'(4.8-5.4]\''
9.546752,203.273483,'\'(5.4-6]\''
7.344034,210.243255,'\'(5.4-6]\''
10.603615,198.099847,'\'(5.4-6]\''
23.016374,383.557455,'\'(5.4-6]\''
3.74168,178.938169,'\'(4.8-5.4]\''
4.642935,234.590693,'\'(5.4-6]\''
13.549712,200.003371,'\'(5.4-6]\''
9.67624,218.818639,'\'(5.4-6]\''
23.016374,383.557455,'\'(5.4-6]\''
16.300503,59.509802,'\'(6.6-7.2]\''
4.833115,243.431081,'\'(5.4-6]\''
3.74168,178.938169,'\'(4.8-5.4]\''
32.145928,225.857693,'\'(5.4-6]\''
32.145928,225.857693,'\'(5.4-6]\''
32.145928,225.857693,'\'(5.4-6]\''
17.486231,267.494463,'\'(5.4-6]\''
32.145928,225.857693,'\'(5.4-6]\''
17.486231,267.494463,'\'(5.4-6]\''
15.520388,153.2813,'\'(5.4-6]\''
32.145928,225.857693,'\'(5.4-6]\''
11.812898,511.413982,'\'(5.4-6]\''
8.694791,153.042277,'\'(5.4-6]\''
6.18472,189.503679,'\'(5.4-6]\''
15.124475,230.986296,'\'(6.6-7.2]\''
28.608006,215.558919,'\'(4.8-5.4]\''
15.124475,230.986296,'\'(6.6-7.2]\''
10.670057,198.12756,'\'(6.6-7.2]\''
15.960086,225.793607,'\'(5.4-6]\''
4.241186,139.400645,'\'(5.4-6]\''
28.608006,215.558919,'\'(4.8-5.4]\''
15.124475,230.986296,'\'(6.6-7.2]\''
10.670057,198.12756,'\'(6.6-7.2]\''
10.309547,343.611167,'\'(5.4-6]\''
5.040649,214.007002,'\'(5.4-6]\''
13.09562,231.05731,'\'(5.4-6]\''
12.975555,205.133705,'\'(6.6-7.2]\''
11.205693,142.719254,'\'(5.4-6]\''
13.083219,196.246553,'\'(5.4-6]\''
4.072502,255.470566,'\'(5.4-6]\''
6.374709,151.447059,'\'(5.4-6]\''
13.771934,201.614178,'\'(7.8-8.4]\''
15.296139,215.425551,'\'(7.8-8.4]\''
17.219356,217.178387,'\'(7.8-8.4]\''
22.925251,243.14356,'\'(5.4-6]\''
6.374709,151.447059,'\'(5.4-6]\''
14.398712,267.203478,'\'(4.8-5.4]\''
9.776076,170.435532,'\'(5.4-6]\''
4.316167,184.36988,'\'(3.6-4.2]\''
4.103679,156.589517,'\'(5.4-6]\''
16.044091,186.013596,'\'(5.4-6]\''
4.021198,227.53605,'\'(4.8-5.4]\''
4.103679,156.589517,'\'(5.4-6]\''
4.156714,132.415284,'\'(6.6-7.2]\''
15.056163,199.949677,'\'(5.4-6]\''
5.687587,122.345141,'\'(3.6-4.2]\''
4.606199,217.193975,'\'(6.6-7.2]\''
13.428902,213.76105,'\'(7.8-8.4]\''
5.407393,256.975718,'\'(4.8-5.4]\''
4.83159,198.018441,'\'(6.6-7.2]\''
9.060531,253.705606,'\'(5.4-6]\''
16.044091,186.013596,'\'(5.4-6]\''
4.021198,227.53605,'\'(4.8-5.4]\''
4.34937,154.769132,'\'(4.8-5.4]\''
11.627621,213.833797,'\'(5.4-6]\''
18.140218,220.704842,'\'(6.6-7.2]\''
13.737311,219.047269,'\'(5.4-6]\''
18.140218,220.704842,'\'(6.6-7.2]\''
13.323177,210.326394,'\'(6.6-7.2]\''
11.171208,251.824599,'\'(6.6-7.2]\''
13.737311,219.047269,'\'(5.4-6]\''
6.459077,168.635931,'\'(6.6-7.2]\''
18.140218,220.704842,'\'(6.6-7.2]\''
15.305994,307.222512,'\'(4.8-5.4]\''
11.000255,270.880622,'\'(6.6-7.2]\''
14.083825,170.470173,'\'(6.6-7.2]\''
4.524706,219.043805,'\'(5.4-6]\''
4.908667,284.549967,'\'(4.8-5.4]\''
30.114786,246.609394,'\'(4.8-5.4]\''
10.781289,184.087556,'\'(4.8-5.4]\''
23.962092,267.572405,'\'(5.4-6]\''
3.915006,227.523926,'\'(4.8-5.4]\''
10.466263,274.514465,'\'(5.4-6]\''
5.005661,128.575328,'\'(5.4-6]\''
4.019345,94.282454,'\'(5.4-6]\''
4.765339,193.130593,'\'(4.8-5.4]\''
10.781289,184.087556,'\'(4.8-5.4]\''
6.482547,192.936604,'\'(3.6-4.2]\''
6.753924,159.947964,'\'(6.6-7.2]\''
6.270041,132.730517,'\'(4.8-5.4]\''
24.463243,128.888829,'\'(5.4-6]\''
4.20871,199.838826,'\'(5.4-6]\''
23.962092,267.572405,'\'(5.4-6]\''
8.610544,262.102588,'\'(5.4-6]\''
6.99603,149.720204,'\'(6.6-7.2]\''
6.569253,217.105641,'\'(5.4-6]\''
16.568556,333.289877,'\'(5.4-6]\''
15.095793,347.231154,'\'(5.4-6]\''
4.073056,206.645786,'\'(6.6-7.2]\''
14.143026,260.891885,'\'(5.4-6]\''
14.483513,186.036113,'\'(5.4-6]\''
27.390859,137.452088,'\'(4.8-5.4]\''
22.661529,161.643642,'\'(5.4-6]\''
7.505634,244.901592,'\'(5.4-6]\''
8.610544,262.102588,'\'(5.4-6]\''
12.784665,244.955285,'\'(5.4-6]\''
10.292123,255.285236,'\'(6.6-7.2]\''
6.552833,199.790329,'\'(4.8-5.4]\''
7.846727,171.947612,'\'(6.6-7.2]\''
4.175628,196.511556,'\'(5.4-6]\''
4.345213,196.511556,'\'(6.6-7.2]\''
4.74788,189.46211,'\'(5.4-6]\''
7.846727,171.947612,'\'(6.6-7.2]\''
17.149832,149.614549,'\'(6.6-7.2]\''
6.552833,199.790329,'\'(4.8-5.4]\''
14.033855,201.686924,'\'(5.4-6]\''
9.147237,241.667853,'\'(5.4-6]\''
10.153455,255.319877,'\'(6.6-7.2]\''
10.292123,255.285236,'\'(6.6-7.2]\''
9.771572,227.752557,'\'(5.4-6]\''
21.93871,300.360127,'\'(5.4-6]\''
11.883289,182.549495,'\'(7.8-8.4]\''
9.267338,173.532438,'\'(7.8-8.4]\''
6.221128,348.907779,'\'(4.8-5.4]\''
27.381298,334.900684,'\'(5.4-6]\''
27.381298,334.900684,'\'(5.4-6]\''
27.381298,334.900684,'\'(5.4-6]\''
27.381298,334.900684,'\'(5.4-6]\''
27.381298,334.900684,'\'(5.4-6]\''
27.381298,334.900684,'\'(5.4-6]\''
4.865729,175.543349,'\'(4.8-5.4]\''
34.762502,334.921469,'\'(6.6-7.2]\''
8.487499,159.937572,'\'(7.8-8.4]\''
4.353648,428.085017,'\'(5.4-6]\''
10.958478,272.401363,'\'(-inf-3.6]\''
20.462569,182.471553,'\'(5.4-6]\''
5.529157,267.156713,'\'(5.4-6]\''
6.843281,218.950275,'\'(5.4-6]\''
18.2863,371.388066,'\'(4.8-5.4]\''
5.337592,199.764348,'\'(4.8-5.4]\''
12.179504,158.281731,'\'(6.6-7.2]\''
6.428247,173.837279,'\'(6.6-7.2]\''
5.561165,205.002069,'\'(6.6-7.2]\''
4.67988,224.03904,'\'(4.8-5.4]\''
3.312131,171.582149,'\'(3.6-4.2]\''
10.204239,267.359363,'\'(7.8-8.4]\''
4.57419,217.038091,'\'(6.6-7.2]\''
18.2863,371.388066,'\'(4.8-5.4]\''
4.696179,243.153953,'\'(5.4-6]\''
5.337592,199.764348,'\'(4.8-5.4]\''
6.217439,220.578402,'\'(5.4-6]\''
6.325952,217.197439,'\'(6.6-7.2]\''
9.5851,291.54572,'\'(5.4-6]\''
13.235432,178.894868,'\'(5.4-6]\''
7.276865,210.194758,'\'(6.6-7.2]\''
7.103591,211.928541,'\'(6.6-7.2]\''
7.276865,210.194758,'\'(6.6-7.2]\''
9.5851,291.54572,'\'(5.4-6]\''
16.654742,340.28563,'\'(4.8-5.4]\''
4.089857,139.279402,'\'(4.8-5.4]\''
7.307453,127.087496,'\'(7.8-8.4]\''
14.558892,336.807672,'\'(4.8-5.4]\''
5.437964,146.167768,'\'(6.6-7.2]\''
4.803635,196.281194,'\'(5.4-6]\''
14.558892,336.807672,'\'(4.8-5.4]\''
16.654742,340.28563,'\'(4.8-5.4]\''
15.754249,319.64478,'\'(4.8-5.4]\''
6.305635,189.467306,'\'(5.4-6]\''
17.340357,182.469821,'\'(6.6-7.2]\''
4.089857,139.279402,'\'(4.8-5.4]\''
7.307453,127.087496,'\'(7.8-8.4]\''
13.807424,158.157023,'\'(5.4-6]\''
10.964089,161.725048,'\'(6.6-7.2]\''
5.523718,246.527988,'\'(6.6-7.2]\''
5.679429,166.817277,'\'(6.6-7.2]\''
5.523718,246.527988,'\'(6.6-7.2]\''
16.946298,360.832949,'\'(-inf-3.6]\''
24.03288,215.326824,'\'(5.4-6]\''
11.191283,166.812081,'\'(6.6-7.2]\''
5.85357,246.536648,'\'(6.6-7.2]\''
4.125052,263.855424,'\'(6.6-7.2]\''
4.449448,165.085227,'\'(6.6-7.2]\''
4.191771,111.495575,'\'(6.6-7.2]\''
18.322205,421.646984,'\'(5.4-6]\''
4.431504,128.874972,'\'(6.6-7.2]\''
4.25984,166.98009,'\'(5.4-6]\''
16.649616,182.494069,'\'(5.4-6]\''
5.437981,182.544299,'\'(6.6-7.2]\''
4.627486,256.9099,'\'(4.8-5.4]\''
29.543244,215.484441,'\'(4.8-5.4]\''
9.819585,139.204923,'\'(5.4-6]\''
5.35195,182.4525,'\'(6.6-7.2]\''
5.024679,179.002255,'\'(5.4-6]\''
5.70108,203.250966,'\'(5.4-6]\''
10.86079,218.783998,'\'(6.6-7.2]\''
5.320929,308.862764,'\'(4.8-5.4]\''
4.593433,121.929449,'\'(6.6-7.2]\''
3.950115,211.878311,'\'(4.8-5.4]\''
4.730075,194.663458,'\'(5.4-6]\''
16.324094,305.495657,'\'(5.4-6]\''
17.172452,276.030009,'\'(5.4-6]\''
8.611358,262.126837,'\'(6.6-7.2]\''
11.97436,253.341875,'\'(5.4-6]\''
6.219483,151.180323,'\'(5.4-6]\''
25.873098,327.943036,'\'(5.4-6]\''
25.873098,327.943036,'\'(5.4-6]\''
25.873098,327.943036,'\'(5.4-6]\''
28.538395,71.578732,'\'(5.4-6]\''
10.157127,170.295235,'\'(5.4-6]\''
4.33011,217.126425,'\'(5.4-6]\''
10.157127,170.295235,'\'(5.4-6]\''
13.791524,180.789731,'\'(4.8-5.4]\''
25.682538,327.925715,'\'(6.6-7.2]\''
25.873098,327.943036,'\'(5.4-6]\''
19.113527,326.141703,'\'(5.4-6]\''
19.979535,320.943818,'\'(5.4-6]\''
13.689852,272.39097,'\'(5.4-6]\''
28.538395,71.578732,'\'(5.4-6]\''
19.34001,175.486192,'\'(5.4-6]\''
14.676533,229.219604,'\'(5.4-6]\''
4.10257,156.428437,'\'(5.4-6]\''
16.578342,140.839979,'\'(5.4-6]\''
21.689087,151.22882,'\'(5.4-6]\''
24.377333,229.181499,'\'(6.6-7.2]\''
18.830302,206.557451,'\'(5.4-6]\''
24.033175,236.127022,'\'(5.4-6]\''
23.423493,168.637663,'\'(6.6-7.2]\''
16.578342,140.839979,'\'(5.4-6]\''
21.689087,151.22882,'\'(5.4-6]\''
4.816348,125.613521,'\'(6.6-7.2]\''
19.34001,175.486192,'\'(5.4-6]\''
14.676533,229.219604,'\'(5.4-6]\''
4.10257,156.428437,'\'(5.4-6]\''
4.069523,116.554895,'\'(5.4-6]\''
10.480224,132.143352,'\'(6.6-7.2]\''
3.981812,192.676796,'\'(5.4-6]\''
4.569046,197.943962,'\'(5.4-6]\''
5.147776,279.416168,'\'(5.4-6]\''
20.565592,203.202469,'\'(6.6-7.2]\''
4.569046,197.943962,'\'(5.4-6]\''
3.981812,192.676796,'\'(5.4-6]\''
11.783765,241.29373,'\'(5.4-6]\''
5.765685,210.05273,'\'(6.6-7.2]\''
5.028854,234.268532,'\'(4.8-5.4]\''
17.765645,229.162446,'\'(5.4-6]\''
5.147776,279.416168,'\'(5.4-6]\''
5.268448,327.877218,'\'(5.4-6]\''
10.32375,243.006728,'\'(7.8-8.4]\''
22.150159,383.711608,'\'(4.8-5.4]\''
8.540933,210.236327,'\'(6.6-7.2]\''
14.277814,217.190511,'\'(6.6-7.2]\''
8.540933,210.236327,'\'(6.6-7.2]\''
10.761509,270.833857,'\'(5.4-6]\''
14.280066,310.63292,'\'(5.4-6]\''
5.542563,218.839423,'\'(5.4-6]\''
10.32375,243.006728,'\'(7.8-8.4]\''
22.150159,383.711608,'\'(4.8-5.4]\''
5.438917,139.336559,'\'(5.4-6]\''
21.813119,133.932561,'\'(6.6-7.2]\''
16.439656,194.554339,'\'(5.4-6]\''
16.612775,196.28639,'\'(7.8-8.4]\''
18.70944,158.129311,'\'(5.4-6]\''
16.786898,199.75742,'\'(5.4-6]\''
16.014126,326.488113,'\'(4.8-5.4]\''
16.031516,323.0396,'\'(4.8-5.4]\''
19.875456,239.563411,'\'(5.4-6]\''
