@relation winequality-white-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.RandomProjection-P50.0-R42-DSparse1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-R6-precision6

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute quality {'\'(-inf-3.6]\'','\'(3.6-4.2]\'','\'(4.2-4.8]\'','\'(4.8-5.4]\'','\'(5.4-6]\'','\'(6-6.6]\'','\'(6.6-7.2]\'','\'(7.2-7.8]\'','\'(7.8-8.4]\'','\'(8.4-inf)\''}

@data
4.702345,322.968586,-14.21165,-304.702378,24.248711,'\'(4.8-5.4]\''
13.155445,293.478689,-9.361215,-275.811771,79.674337,'\'(5.4-6]\''
19.151286,281.291979,-12.302757,-262.474979,109.119201,'\'(5.4-6]\''
5.634708,329.58502,-11.962929,-309.015185,69.282032,'\'(5.4-6]\''
4.733175,307.22944,-10.404949,-286.792973,36.373067,'\'(4.8-5.4]\''
4.162465,166.890024,-9.364852,-147.553408,43.30127,'\'(5.4-6]\''
14.073779,406.283694,-9.360869,-389.330381,102.190998,'\'(4.8-5.4]\''
5.042693,198.257464,-11.446431,-174.001824,10.392305,'\'(5.4-6]\''
10.324755,198.143148,-10.927509,-173.84594,29.444864,'\'(5.4-6]\''
3.796655,263.855424,-7.115265,-244.808061,48.497423,'\'(5.4-6]\''
5.113707,279.471594,-9.019828,-258.664468,69.282032,'\'(4.8-5.4]\''
4.577291,315.913943,-10.231744,-295.453227,36.373067,'\'(5.4-6]\''
6.531737,198.354458,-11.620156,-174.382875,48.497423,'\'(6.6-7.2]\''
14.749798,292.304358,-9.533554,-274.42613,57.157677,'\'(5.4-6]\''
4.889233,289.905468,-10.058365,-270.303849,76.210236,'\'(5.4-6]\''
4.365114,140.91619,-7.291587,-119.372942,22.51666,'\'(5.4-6]\''
6.103747,180.968132,-12.827568,-162.882058,34.641016,'\'(4.8-5.4]\''
6.242311,187.858231,-12.654363,-169.827582,41.569219,'\'(4.8-5.4]\''
17.523504,191.180304,-10.050744,-174.590721,41.569219,'\'(5.4-6]\''
32.28612,364.925785,-11.950458,-346.739251,119.511506,'\'(6.6-7.2]\''
5.509654,312.503535,-11.793534,-288.646267,107.38715,'\'(7.8-8.4]\''
4.662334,186.2786,-13.870609,-163.263109,45.033321,'\'(5.4-6]\''
6.1228,327.854701,-8.149299,-308.616813,103.923048,'\'(5.4-6]\''
14.469726,279.556464,-11.788165,-258.820352,65.817931,'\'(7.8-8.4]\''
13.32917,435.347506,-9.880311,-416.523578,69.282032,'\'(4.8-5.4]\''
13.32917,435.347506,-9.880311,-416.523578,69.282032,'\'(4.8-5.4]\''
23.23702,201.442705,-12.824277,-181.536245,64.08588,'\'(5.4-6]\''
3.658438,210.201686,-10.752225,-191.686063,86.60254,'\'(5.4-6]\''
5.582573,261.988273,-11.443486,-242.954767,22.51666,'\'(4.8-5.4]\''
23.23702,201.442705,-12.824277,-181.536245,64.08588,'\'(5.4-6]\''
23.743645,314.140323,-9.702256,-295.713034,90.066642,'\'(5.4-6]\''
5.647871,286.500256,-10.927855,-263.964543,88.334591,'\'(7.8-8.4]\''
4.262577,196.437078,-10.927509,-172.893312,62.353829,'\'(7.8-8.4]\''
13.133795,283.067331,-10.404776,-260.587044,79.674337,'\'(6.6-7.2]\''
13.325706,281.352601,-12.481851,-259.391929,60.621778,'\'(6.6-7.2]\''
14.469726,279.556464,-11.788165,-258.820352,65.817931,'\'(7.8-8.4]\''
3.953233,106.403345,-14.21598,-87.156797,25.980762,'\'(3.6-4.2]\''
9.148173,212.044588,-12.138732,-187.979474,38.105118,'\'(6.6-7.2]\''
9.042344,225.784947,-9.542561,-202.49406,69.282032,'\'(6.6-7.2]\''
6.1228,327.854701,-8.149299,-308.616813,103.923048,'\'(5.4-6]\''
13.32917,435.347506,-9.880311,-416.523578,69.282032,'\'(4.8-5.4]\''
5.361563,310.625992,-11.78574,-293.738496,74.478185,'\'(4.8-5.4]\''
4.331339,248.462688,-11.447643,-227.210425,65.817931,'\'(4.8-5.4]\''
29.115774,331.618448,-10.91192,-314.384542,95.262794,'\'(5.4-6]\''
13.675061,290.012855,-9.18801,-272.38231,74.478185,'\'(5.4-6]\''
6.427814,179.038628,-10.06131,-156.81988,60.621778,'\'(7.8-8.4]\''
4.697668,229.254245,-9.539789,-208.98925,53.693575,'\'(6.6-7.2]\''
12.046587,274.190571,-9.015151,-254.836635,96.994845,'\'(5.4-6]\''
12.080708,328.77442,-8.669261,-309.119108,96.994845,'\'(6.6-7.2]\''
4.712217,199.826702,-9.369356,-178.782284,72.746134,'\'(6.6-7.2]\''
4.423658,166.64234,-10.229492,-149.164216,25.980762,'\'(3.6-4.2]\''
4.331339,248.462688,-11.447643,-227.210425,65.817931,'\'(4.8-5.4]\''
4.282842,243.051762,-9.885334,-224.421823,60.621778,'\'(6.6-7.2]\''
3.986142,165.319053,-10.4072,-144.920691,38.105118,'\'(5.4-6]\''
8.722261,199.701994,-11.43881,-182.991168,32.908965,'\'(4.8-5.4]\''
29.115774,331.618448,-10.91192,-314.384542,95.262794,'\'(5.4-6]\''
27.051862,321.534448,-11.087896,-303.472622,72.746134,'\'(4.8-5.4]\''
5.688228,201.68346,-11.441754,-182.211745,39.837169,'\'(5.4-6]\''
18.36736,281.375118,-12.65367,-259.149442,71.014083,'\'(6.6-7.2]\''
16.901352,314.547355,-16.804357,-295.868919,64.08588,'\'(5.4-6]\''
16.901352,314.547355,-16.804357,-295.868919,64.08588,'\'(5.4-6]\''
6.980511,210.222471,-10.236074,-187.442538,41.569219,'\'(6.6-7.2]\''
5.215378,225.776287,-9.022079,-205.057495,51.961524,'\'(6.6-7.2]\''
5.37438,232.886355,-10.231397,-211.154314,10.392305,'\'(5.4-6]\''
5.374554,236.355653,-10.231224,-214.583775,17.320508,'\'(5.4-6]\''
5.008745,229.231728,-10.233303,-208.746763,79.674337,'\'(6.6-7.2]\''
3.62345,218.678343,-10.232956,-199.497612,8.660254,'\'(5.4-6]\''
16.996961,263.902189,-10.230878,-241.880895,62.353829,'\'(6.6-7.2]\''
12.110499,170.328144,-8.154495,-147.380203,41.569219,'\'(6.6-7.2]\''
7.368144,159.703745,-9.709877,-142.980794,48.497423,'\'(5.4-6]\''
4.940329,177.718805,-10.578847,-157.911072,43.30127,'\'(5.4-6]\''
5.184028,231.136984,-10.058019,-209.404943,8.660254,'\'(5.4-6]\''
4.478391,239.598052,-9.014285,-221.460016,45.033321,'\'(4.8-5.4]\''
9.735338,201.21061,-7.983542,-175.629952,29.444864,'\'(6.6-7.2]\''
7.136049,147.854785,-9.716805,-123.131492,25.980762,'\'(5.4-6]\''
4.298604,248.26177,-10.926123,-227.279707,20.78461,'\'(6.6-7.2]\''
3.9709,312.526052,-12.310378,-293.85974,126.439709,'\'(5.4-6]\''
14.9909,213.551472,-8.495709,-194.821075,57.157677,'\'(5.4-6]\''
4.953665,141.160409,-9.023985,-118.437634,39.837169,'\'(5.4-6]\''
7.136049,147.854785,-9.716805,-123.131492,25.980762,'\'(5.4-6]\''
10.209747,175.529493,-8.149992,-158.101598,32.908965,'\'(5.4-6]\''
9.735338,201.21061,-7.983542,-175.629952,29.444864,'\'(6.6-7.2]\''
5.057242,170.380106,-10.236767,-147.640011,46.765372,'\'(6.6-7.2]\''
4.298604,248.26177,-10.926123,-227.279707,20.78461,'\'(6.6-7.2]\''
25.04303,347.120302,-10.914345,-330.198166,60.621778,'\'(6.6-7.2]\''
25.04303,347.120302,-10.914345,-330.198166,60.621778,'\'(6.6-7.2]\''
12.181167,144.409736,-10.404776,-123.044889,55.425626,'\'(5.4-6]\''
25.04303,347.120302,-10.914345,-330.198166,60.621778,'\'(6.6-7.2]\''
24.383638,385.43673,-9.183507,-367.50654,98.726896,'\'(5.4-6]\''
11.577028,211.888703,-11.095517,-191.218409,53.693575,'\'(7.8-8.4]\''
6.068586,222.315649,-10.576422,-201.714637,50.229473,'\'(7.8-8.4]\''
13.984232,127.345572,-13.867145,-105.68974,19.052559,'\'(4.8-5.4]\''
14.088848,203.185148,-9.189915,-184.376808,15.588457,'\'(3.6-4.2]\''
14.123835,156.567001,-12.480465,-137.03986,20.78461,'\'(7.8-8.4]\''
8.440284,135.642095,-10.577634,-114.003584,27.712813,'\'(5.4-6]\''
25.04303,347.120302,-10.914345,-330.198166,60.621778,'\'(6.6-7.2]\''
4.387631,205.040175,-11.962929,-185.312116,50.229473,'\'(5.4-6]\''
12.493975,168.62727,-10.576941,-147.224319,67.549981,'\'(5.4-6]\''
12.181167,144.409736,-10.404776,-123.044889,55.425626,'\'(5.4-6]\''
9.392046,269.100074,-10.23209,-245.79533,45.033321,'\'(7.8-8.4]\''
14.868617,215.695751,-12.30726,-195.358011,38.105118,'\'(5.4-6]\''
4.660776,225.750306,-8.329606,-204.936252,95.262794,'\'(5.4-6]\''
3.140555,109.21966,-8.498827,-92.38759,38.105118,'\'(4.8-5.4]\''
4.422619,222.230779,-9.710916,-203.342765,27.712813,'\'(5.4-6]\''
29.271832,635.501566,-13.163413,-614.65287,61.487804,'\'(-inf-3.6]\''
4.731963,229.988634,-10.232956,-210.01116,31.176915,'\'(4.8-5.4]\''
5.7705,179.752233,-11.446085,-159.002264,46.765372,'\'(6.6-7.2]\''
23.015491,238.212412,-14.206281,-219.20835,50.229473,'\'(3.6-4.2]\''
10.360955,156.814684,-9.020694,-135.151925,29.444864,'\'(5.4-6]\''
4.040009,182.369362,-7.460809,-165.289609,43.30127,'\'(4.8-5.4]\''
20.330293,391.090144,-15.246031,-371.646142,62.353829,'\'(3.6-4.2]\''
14.868617,215.695751,-12.30726,-195.358011,38.105118,'\'(5.4-6]\''
4.124013,222.641275,-10.061483,-201.350906,45.033321,'\'(5.4-6]\''
4.295486,243.41376,-10.756036,-219.901171,58.889727,'\'(5.4-6]\''
4.471636,271.121377,-11.099501,-249.675124,60.621778,'\'(4.8-5.4]\''
4.472675,141.201978,-12.484103,-121.104992,48.497423,'\'(6.6-7.2]\''
5.166361,151.62546,-8.84593,-133.263989,31.176915,'\'(4.8-5.4]\''
3.866457,206.612877,-10.405642,-188.083397,13.856406,'\'(3.6-4.2]\''
5.166361,151.62546,-8.84593,-133.263989,31.176915,'\'(4.8-5.4]\''
7.586729,163.713442,-9.543254,-141.006256,27.712813,'\'(6.6-7.2]\''
4.640684,172.375428,-10.584043,-149.770433,55.425626,'\'(5.4-6]\''
4.471636,271.121377,-11.099501,-249.675124,60.621778,'\'(4.8-5.4]\''
26.739747,163.320267,-10.222217,-145.319063,32.908965,'\'(4.8-5.4]\''
33.931741,422.258398,-12.989515,-403.741043,88.334591,'\'(4.8-5.4]\''
4.472675,141.201978,-12.484103,-121.104992,48.497423,'\'(6.6-7.2]\''
14.869829,364.665977,-9.188356,-346.68729,116.047404,'\'(4.8-5.4]\''
15.736721,392.382254,-8.84108,-375.214166,116.047404,'\'(4.8-5.4]\''
26.566195,281.960551,-10.742179,-264.588081,96.994845,'\'(4.8-5.4]\''
4.560143,203.164364,-10.751186,-183.857193,29.444864,'\'(4.8-5.4]\''
4.648478,203.604304,-12.135094,-185.77977,46.765372,'\'(4.8-5.4]\''
11.745729,217.424338,-10.4072,-194.682511,58.889727,'\'(5.4-6]\''
25.089622,274.56989,-11.78574,-253.485636,64.08588,'\'(5.4-6]\''
10.708231,226.524533,-12.657134,-203.308124,57.157677,'\'(5.4-6]\''
4.643801,160.306498,-9.195285,-137.490193,60.621778,'\'(5.4-6]\''
4.644841,260.751589,-11.099501,-239.594588,31.176915,'\'(5.4-6]\''
4.644841,260.751589,-11.099501,-239.594588,31.176915,'\'(5.4-6]\''
14.000513,298.823798,-10.230878,-277.526501,84.87049,'\'(5.4-6]\''
25.089622,274.56989,-11.78574,-253.485636,64.08588,'\'(5.4-6]\''
4.473714,239.954855,-10.751013,-222.187478,19.052559,'\'(4.8-5.4]\''
25.089622,274.56989,-11.78574,-253.485636,64.08588,'\'(5.4-6]\''
26.822192,271.107521,-11.43881,-249.103547,64.08588,'\'(6.6-7.2]\''
36.87744,401.045972,-12.641892,-383.233562,86.60254,'\'(4.8-5.4]\''
22.407195,261.20885,-10.224642,-242.469793,76.210236,'\'(4.8-5.4]\''
4.643801,160.306498,-9.195285,-137.490193,60.621778,'\'(5.4-6]\''
10.708231,226.524533,-12.657134,-203.308124,57.157677,'\'(5.4-6]\''
7.674717,250.773244,-10.581098,-227.574156,72.746134,'\'(5.4-6]\''
10.365631,231.294601,-11.960504,-211.275558,46.765372,'\'(5.4-6]\''
9.236681,223.070824,-13.002852,-199.532253,50.229473,'\'(5.4-6]\''
11.924477,284.988176,-9.362427,-264.588081,93.530744,'\'(5.4-6]\''
4.644841,260.751589,-11.099501,-239.594588,31.176915,'\'(5.4-6]\''
4.645014,238.228,-12.658174,-217.441658,19.052559,'\'(5.4-6]\''
18.329601,262.44207,-12.137173,-239.074973,79.674337,'\'(7.8-8.4]\''
4.387458,283.682209,-10.404256,-263.739376,32.908965,'\'(4.8-5.4]\''
14.000513,298.823798,-10.230878,-277.526501,84.87049,'\'(5.4-6]\''
7.760107,167.177544,-10.582311,-144.297153,51.961524,'\'(6.6-7.2]\''
4.906554,104.418415,-9.53875,-86.273451,25.980762,'\'(4.8-5.4]\''
4.473714,239.954855,-10.751013,-222.187478,19.052559,'\'(4.8-5.4]\''
26.822192,271.107521,-11.43881,-249.103547,64.08588,'\'(6.6-7.2]\''
25.089622,274.56989,-11.78574,-253.485636,64.08588,'\'(5.4-6]\''
4.903609,84.07721,-11.793361,-62.908085,10.392305,'\'(4.8-5.4]\''
12.789117,222.617026,-10.403044,-202.16497,67.549981,'\'(5.4-6]\''
8.37308,147.738738,-10.229146,-129.938452,22.51666,'\'(3.6-4.2]\''
4.822895,257.278827,-10.748241,-237.914499,31.176915,'\'(5.4-6]\''
17.643016,319.594551,-10.572092,-299.540867,69.282032,'\'(4.8-5.4]\''
4.212348,180.618258,-11.445392,-160.924841,17.320508,'\'(5.4-6]\''
10.102533,275.887981,-11.963795,-254.99252,67.549981,'\'(5.4-6]\''
6.035851,215.72,-11.613747,-195.392652,34.641016,'\'(5.4-6]\''
4.822895,257.278827,-10.748241,-237.914499,31.176915,'\'(5.4-6]\''
5.082183,215.273131,-9.70953,-196.241356,45.033321,'\'(5.4-6]\''
6.729364,324.82188,-9.881003,-304.477211,98.726896,'\'(5.4-6]\''
8.37308,147.738738,-10.229146,-129.938452,22.51666,'\'(3.6-4.2]\''
10.107902,232.602299,-11.265605,-215.46712,13.856406,'\'(-inf-3.6]\''
5.164629,219.145996,-11.099328,-199.203163,34.641016,'\'(5.4-6]\''
4.127823,89.240454,-9.018442,-70.840878,29.444864,'\'(5.4-6]\''
36.616247,294.091835,-9.871997,-274.963066,76.210236,'\'(5.4-6]\''
26.045194,389.337309,-9.531129,-370.589591,117.779455,'\'(5.4-6]\''
33.930529,325.239304,-11.951497,-307.075288,90.066642,'\'(4.8-5.4]\''
4.471809,203.550611,-7.981637,-184.030398,48.497423,'\'(5.4-6]\''
4.818219,168.911327,-11.272533,-147.709293,13.856406,'\'(4.8-5.4]\''
18.855798,326.553931,-12.130591,-307.473659,81.406388,'\'(4.8-5.4]\''
18.158128,312.675008,-12.135441,-289.806741,67.549981,'\'(7.8-8.4]\''
17.551044,323.067313,-11.616692,-300.025841,72.746134,'\'(7.8-8.4]\''
19.197705,342.114676,-11.442274,-319.251605,77.942286,'\'(6.6-7.2]\''
4.041567,107.870392,-9.884121,-88.819565,10.392305,'\'(4.8-5.4]\''
4.641896,219.163317,-10.063215,-196.449203,60.621778,'\'(6.6-7.2]\''
5.683552,149.876088,-11.619636,-126.578273,39.837169,'\'(5.4-6]\''
5.768422,268.958046,-9.889317,-244.911984,24.248711,'\'(5.4-6]\''
18.678436,229.531373,-11.095517,-209.023891,45.033321,'\'(6.6-7.2]\''
5.514503,293.634573,-12.65471,-274.582015,58.889727,'\'(4.8-5.4]\''
4.214599,210.05273,-9.711089,-193.019742,29.444864,'\'(4.8-5.4]\''
10.099415,215.257542,-10.061656,-192.361563,41.569219,'\'(6.6-7.2]\''
25.173973,219.598062,-10.402351,-196.449203,41.569219,'\'(7.8-8.4]\''
5.169306,226.086324,-14.212343,-207.343802,67.549981,'\'(6.6-7.2]\''
16.6024,356.007455,-12.305528,-335.11719,88.334591,'\'(5.4-6]\''
15.997221,278.486057,-11.784874,-258.699109,102.190998,'\'(5.4-6]\''
27.693934,295.401265,-10.047454,-276.712437,86.60254,'\'(5.4-6]\''
5.339913,250.35582,-11.963275,-230.414719,25.980762,'\'(4.8-5.4]\''
5.688401,252.101727,-12.134402,-232.995475,17.320508,'\'(4.8-5.4]\''
8.544899,219.592865,-13.521428,-197.956087,25.980762,'\'(5.4-6]\''
18.851468,233.002403,-10.922486,-212.487993,50.229473,'\'(6.6-7.2]\''
19.717147,279.762578,-10.922832,-258.976237,83.138439,'\'(5.4-6]\''
18.678436,229.531373,-11.095517,-209.023891,45.033321,'\'(6.6-7.2]\''
4.819605,236.475165,-10.924737,-216.038697,58.889727,'\'(5.4-6]\''
19.199956,267.648615,-12.479253,-247.804509,91.798693,'\'(5.4-6]\''
18.680514,283.238804,-12.47908,-263.392966,90.066642,'\'(5.4-6]\''
16.079494,165.454153,-12.828434,-143.17132,38.105118,'\'(5.4-6]\''
5.514503,293.634573,-12.65471,-274.582015,58.889727,'\'(4.8-5.4]\''
5.514677,290.167008,-12.654536,-271.117913,65.817931,'\'(5.4-6]\''
4.214599,210.05273,-9.711089,-193.019742,29.444864,'\'(4.8-5.4]\''
4.992983,284.976051,-10.231744,-263.912582,25.980762,'\'(4.8-5.4]\''
18.165749,321.354315,-12.12782,-302.260186,53.693575,'\'(5.4-6]\''
34.016958,274.585479,-9.700004,-257.919686,71.014083,'\'(5.4-6]\''
24.661113,271.545729,-10.742006,-254.368982,81.406388,'\'(4.8-5.4]\''
4.472155,271.112717,-22.876927,-250.038855,57.157677,'\'(5.4-6]\''
15.909579,338.676555,-11.959118,-317.744721,83.138439,'\'(5.4-6]\''
4.472155,271.112717,-11.098982,-250.038855,57.157677,'\'(5.4-6]\''
34.016958,274.585479,-9.700004,-257.919686,71.014083,'\'(5.4-6]\''
24.661113,271.545729,-10.742006,-254.368982,81.406388,'\'(4.8-5.4]\''
16.600495,302.289631,-12.307433,-281.458256,45.033321,'\'(6.6-7.2]\''
15.907328,362.932194,-11.268549,-342.25324,105.655099,'\'(6.6-7.2]\''
11.229925,186.226639,-10.923005,-165.68798,55.425626,'\'(5.4-6]\''
30.033068,306.19887,-10.566203,-288.092011,76.210236,'\'(5.4-6]\''
5.167054,212.212597,-13.002159,-192.777255,29.444864,'\'(5.4-6]\''
4.299989,42.466422,-13.696019,-23.86766,10.392305,'\'(4.8-5.4]\''
4.301721,257.261506,-12.308646,-238.312871,55.425626,'\'(5.4-6]\''
4.29895,184.50498,-8.67411,-165.895826,45.033321,'\'(5.4-6]\''
11.229925,186.226639,-10.923005,-165.68798,55.425626,'\'(5.4-6]\''
30.033068,306.19887,-10.566203,-288.092011,76.210236,'\'(5.4-6]\''
3.521259,149.422291,-10.577634,-132.640451,50.229473,'\'(3.6-4.2]\''
4.819258,181.046075,-10.751879,-160.786276,46.765372,'\'(5.4-6]\''
4.473541,172.387553,-10.924391,-151.866215,48.497423,'\'(5.4-6]\''
4.299989,42.466422,-13.696019,-23.86766,10.392305,'\'(4.8-5.4]\''
11.579106,264.205298,-11.959464,-244.09792,57.157677,'\'(5.4-6]\''
10.711868,271.107521,-9.882216,-252.2732,60.621778,'\'(5.4-6]\''
10.885073,274.571622,-9.882216,-255.737302,62.353829,'\'(5.4-6]\''
5.248634,177.128176,-10.582311,-153.477022,55.425626,'\'(5.4-6]\''
5.167054,212.212597,-13.002159,-192.777255,29.444864,'\'(5.4-6]\''
11.579279,272.869016,-11.959291,-252.740854,62.353829,'\'(5.4-6]\''
5.514157,225.360595,-9.71057,-207.828776,77.942286,'\'(5.4-6]\''
5.683205,264.186246,-10.927162,-240.68578,76.210236,'\'(6.6-7.2]\''
15.73776,271.147358,-10.225682,-250.056175,43.30127,'\'(6.6-7.2]\''
16.77751,285.002032,-11.957213,-263.618133,55.425626,'\'(6.6-7.2]\''
4.820644,257.24765,-10.230878,-236.823307,60.621778,'\'(6.6-7.2]\''
19.895548,316.144306,-11.437251,-297.60097,77.942286,'\'(5.4-6]\''
11.579279,272.869016,-11.959291,-252.740854,62.353829,'\'(5.4-6]\''
13.659472,200.11249,-9.013073,-182.610117,20.78461,'\'(3.6-4.2]\''
4.29895,97.905904,-13.523853,-78.236735,24.248711,'\'(3.6-4.2]\''
6.115871,271.538801,-11.793534,-247.129009,57.157677,'\'(5.4-6]\''
6.037583,194.940586,-14.036886,-175.699234,17.320508,'\'(4.8-5.4]\''
5.161511,219.133872,-10.58283,-196.535805,45.033321,'\'(6.6-7.2]\''
6.115871,271.538801,-11.793534,-247.129009,57.157677,'\'(5.4-6]\''
6.037583,194.940586,-14.036886,-175.699234,17.320508,'\'(4.8-5.4]\''
8.632195,203.57486,-13.00112,-184.272885,50.229473,'\'(5.4-6]\''
33.84358,274.592407,-11.432228,-257.019019,62.353829,'\'(4.8-5.4]\''
5.689094,191.469557,-11.267683,-172.616183,32.908965,'\'(4.8-5.4]\''
16.779069,326.56952,-11.089629,-307.82007,84.87049,'\'(5.4-6]\''
11.664496,273.279512,-9.882216,-253.98793,60.621778,'\'(4.8-5.4]\''
10.971849,276.74881,-9.708838,-257.469353,62.353829,'\'(4.8-5.4]\''
16.779069,326.56952,-11.089629,-307.82007,84.87049,'\'(5.4-6]\''
14.697664,291.94236,-10.226548,-272.278387,86.60254,'\'(5.4-6]\''
7.938162,201.844541,-11.789897,-182.471553,36.373067,'\'(4.8-5.4]\''
17.813623,187.993331,-12.999561,-168.286056,39.837169,'\'(3.6-4.2]\''
7.16255,316.606763,-10.054035,-295.730355,105.655099,'\'(5.4-6]\''
4.993676,129.107067,-9.018615,-110.435559,34.641016,'\'(5.4-6]\''
5.689094,222.637811,-10.574863,-202.338175,29.444864,'\'(3.6-4.2]\''
23.621363,292.345928,-9.356885,-272.313028,93.530744,'\'(4.8-5.4]\''
25.788331,331.777796,-11.433441,-314.31526,86.60254,'\'(3.6-4.2]\''
29.255031,207.042425,-15.241354,-188.880141,22.51666,'\'(4.8-5.4]\''
15.040783,146.408523,-13.867145,-125.019427,55.425626,'\'(5.4-6]\''
15.3865,187.977742,-12.828608,-165.878506,79.674337,'\'(6.6-7.2]\''
23.621363,292.345928,-9.356885,-272.313028,93.530744,'\'(4.8-5.4]\''
16.516144,363.358279,-9.360695,-345.33629,90.066642,'\'(5.4-6]\''
26.393337,287.137651,-10.915038,-270.026721,79.674337,'\'(4.8-5.4]\''
4.823415,255.53292,-14.385028,-236.840627,58.889727,'\'(4.8-5.4]\''
16.516144,363.358279,-9.360695,-345.33629,90.066642,'\'(5.4-6]\''
26.393337,287.137651,-10.915038,-270.026721,79.674337,'\'(4.8-5.4]\''
5.599027,212.65427,-10.405122,-191.079845,46.765372,'\'(5.4-6]\''
5.076641,287.118598,-11.966739,-263.063877,51.961524,'\'(5.4-6]\''
13.656355,279.781631,-9.362601,-260.084749,84.87049,'\'(5.4-6]\''
5.07768,193.620764,-10.060444,-173.014555,43.30127,'\'(5.4-6]\''
15.216586,110.042384,-13.171727,-89.910757,15.588457,'\'(5.4-6]\''
9.15181,236.489021,-10.403044,-218.584812,64.08588,'\'(5.4-6]\''
15.217106,357.730846,-9.360695,-340.122817,91.798693,'\'(5.4-6]\''
6.409627,211.386409,-9.715766,-190.179179,96.994845,'\'(4.8-5.4]\''
15.217106,357.730846,-9.360695,-340.122817,91.798693,'\'(5.4-6]\''
5.426862,188.641118,-9.191647,-169.238684,41.569219,'\'(5.4-6]\''
5.337141,163.950733,-9.887585,-142.201371,34.641016,'\'(5.4-6]\''
9.15181,236.489021,-10.403044,-218.584812,64.08588,'\'(5.4-6]\''
16.430234,387.175709,-12.477694,-366.81372,95.262794,'\'(5.4-6]\''
10.272101,133.842494,-7.983715,-110.747329,46.765372,'\'(4.8-5.4]\''
5.418115,92.273275,-7.987959,-67.549981,17.320508,'\'(6.6-7.2]\''
6.589068,237.39142,-9.882735,-220.23026,67.549981,'\'(4.8-5.4]\''
6.374467,196.625872,-10.582311,-172.650824,53.693575,'\'(8.4-inf)\''
5.508961,189.695936,-11.274612,-166.34616,76.210236,'\'(5.4-6]\''
11.056546,205.299982,-8.325102,-187.269333,76.210236,'\'(6.6-7.2]\''
43.288107,407.979372,-10.214943,-391.322239,102.190998,'\'(4.8-5.4]\''
23.013413,368.126615,-12.303103,-349.07752,79.674337,'\'(6.6-7.2]\''
5.508961,189.695936,-11.274612,-166.34616,76.210236,'\'(5.4-6]\''
11.577201,174.123068,-12.480985,-155.12247,32.908965,'\'(5.4-6]\''
8.109289,151.583891,-11.791975,-130.56199,48.497423,'\'(6.6-7.2]\''
5.166361,208.755424,-12.136826,-188.793538,72.746134,'\'(6.6-7.2]\''
22.838476,227.807982,-12.13163,-207.60361,69.282032,'\'(4.8-5.4]\''
5.340259,243.417224,-11.270108,-223.140106,72.746134,'\'(5.4-6]\''
15.217279,357.729114,-10.226548,-340.521189,105.655099,'\'(5.4-6]\''
5.341125,248.644554,-9.017576,-230.847732,29.444864,'\'(5.4-6]\''
25.613914,421.814993,-9.356192,-405.33453,91.798693,'\'(5.4-6]\''
12.96059,222.601438,-9.019135,-201.506791,53.693575,'\'(7.8-8.4]\''
8.109289,151.583891,-11.791975,-130.56199,48.497423,'\'(6.6-7.2]\''
5.344416,227.833963,-13.690822,-210.028481,29.444864,'\'(4.8-5.4]\''
15.910099,293.643234,-9.533727,-277.006886,27.712813,'\'(5.4-6]\''
12.791888,205.322499,-10.400272,-187.477179,38.105118,'\'(5.4-6]\''
4.300682,227.814911,-13.868531,-207.828776,79.674337,'\'(6.6-7.2]\''
13.657913,279.772971,-9.361042,-261.1413,64.08588,'\'(5.4-6]\''
20.591832,338.681751,-13.858658,-319.320887,90.066642,'\'(5.4-6]\''
5.344416,227.833963,-13.690822,-210.028481,29.444864,'\'(4.8-5.4]\''
8.630463,188.008919,-12.483237,-166.536685,24.248711,'\'(5.4-6]\''
15.476047,170.238078,-11.786433,-152.576356,36.373067,'\'(5.4-6]\''
5.25331,210.085639,-10.231224,-188.620333,10.392305,'\'(4.8-5.4]\''
8.630463,188.008919,-12.483237,-166.536685,24.248711,'\'(5.4-6]\''
13.826269,193.177359,-10.578327,-170.12203,48.497423,'\'(7.8-8.4]\''
14.174757,191.43838,-11.095864,-170.814851,25.980762,'\'(6.6-7.2]\''
31.679382,395.839427,-12.643798,-378.07205,86.60254,'\'(5.4-6]\''
5.773445,219.580741,-11.269935,-199.792061,36.373067,'\'(5.4-6]\''
14.696798,258.998753,-11.786259,-240.183485,50.229473,'\'(4.8-5.4]\''
4.647785,278.04958,-12.308992,-259.495852,74.478185,'\'(5.4-6]\''
25.095338,382.313843,-11.433614,-364.232964,72.746134,'\'(4.8-5.4]\''
9.150424,182.786786,-11.963275,-163.003302,45.033321,'\'(4.8-5.4]\''
14.696798,258.998753,-11.786259,-240.183485,50.229473,'\'(4.8-5.4]\''
15.56213,262.481908,-9.362081,-243.145292,72.746134,'\'(5.4-6]\''
29.513799,233.043972,-10.912266,-215.709608,86.60254,'\'(6.6-7.2]\''
23.879958,250.348892,-12.302584,-230.761129,86.60254,'\'(6.6-7.2]\''
29.513799,233.043972,-10.912266,-215.709608,86.60254,'\'(6.6-7.2]\''
18.855452,259.007414,-11.264912,-238.867127,86.60254,'\'(6.6-7.2]\''
