@relation 'winequality-white_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A12-M-1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-R10-precision6'

@attribute '-0.512density+0.437alcohol-0.427residual sugar-0.407total sulfur dioxide-0.3free sulfur dioxide-0.212chlorides-0.157fixed acidity-0.144citric acid+0.129pH-0.043sulphates-0.005volatile acidity' numeric
@attribute '0.588fixed acidity-0.581pH+0.345citric acid-0.29free sulfur dioxide-0.244total sulfur dioxide-0.223sulphates-0.052volatile acidity+0.036alcohol+0.009chlorides-0.009residual sugar-0.006density' numeric
@attribute '-0.591volatile acidity+0.504citric acid+0.433sulphates+0.279free sulfur dioxide-0.214residual sugar-0.129density+0.127pH+0.124total sulfur dioxide+0.121fixed acidity+0.106alcohol-0.102chlorides' numeric
@attribute '-0.711chlorides-0.442sulphates+0.306free sulfur dioxide-0.274volatile acidity+0.274residual sugar-0.149citric acid+0.141alcohol-0.098pH+0.06 total sulfur dioxide+0.022density-0.019fixed acidity' numeric
@attribute '0.643volatile acidity+0.401sulphates+0.337alcohol-0.329chlorides+0.293total sulfur dioxide+0.251fixed acidity+0.177free sulfur dioxide-0.12pH-0.085density+0.054citric acid+0.011residual sugar' numeric
@attribute '0.494free sulfur dioxide-0.481sulphates+0.396chlorides-0.328density-0.289residual sugar+0.276total sulfur dioxide-0.193pH+0.139alcohol+0.132citric acid+0.122volatile acidity-0.104fixed acidity' numeric
@attribute '0.705citric acid+0.427pH-0.309sulphates+0.269volatile acidity+0.213residual sugar-0.198fixed acidity-0.167free sulfur dioxide+0.129alcohol+0.11 density-0.079chlorides-0.068total sulfur dioxide' numeric
@attribute '-0.588fixed acidity-0.534pH+0.388residual sugar+0.27 sulphates-0.247total sulfur dioxide+0.196alcohol+0.152citric acid+0.1  chlorides+0.082free sulfur dioxide-0.069density-0.028volatile acidity' numeric
@attribute '0.621alcohol+0.409residual sugar+0.394chlorides+0.331fixed acidity+0.261pH-0.202citric acid-0.155total sulfur dioxide-0.146volatile acidity+0.144free sulfur dioxide+0.088density-0.012sulphates' numeric
@attribute quality {'\'(-inf-3.6]\'','\'(3.6-4.2]\'','\'(4.2-4.8]\'','\'(4.8-5.4]\'','\'(5.4-6]\'','\'(6-6.6]\'','\'(6.6-7.2]\'','\'(7.2-7.8]\'','\'(7.8-8.4]\'','\'(8.4-inf)\''}

@data
-2.109809,0.883795,0.937366,0.153996,1.838819,0.931645,0.200934,-0.594639,0.131506,'\'(5.4-6]\''
2.821256,-0.736816,-1.497563,0.563242,0.128731,0.482195,0.90805,0.65357,0.482765,'\'(4.8-5.4]\''
4.270219,-0.713106,-1.106339,-0.476413,0.655945,-0.266449,0.777066,0.865685,0.557938,'\'(6.6-7.2]\''
0.344318,-1.104467,-2.530215,0.234213,-0.177872,0.55836,-1.269645,-1.255753,-0.326409,'\'(4.8-5.4]\''
2.242098,0.358939,1.141875,0.360204,0.374307,0.557433,1.57449,-0.569124,0.748241,'\'(8.4-inf)\''
1.560499,1.472878,0.928102,0.417289,1.25771,1.080958,0.514659,0.262927,0.168105,'\'(5.4-6]\''
0.139573,-0.67383,0.834119,0.513577,-1.542622,0.504948,1.426084,0.030019,-0.875607,'\'(6.6-7.2]\''
-5.369431,0.263457,-0.175731,1.005593,0.146544,-0.084756,0.738881,1.27072,0.122116,'\'(4.8-5.4]\''
-2.513734,1.153747,1.079647,0.651205,0.292395,0.333396,0.254881,-0.472168,0.294859,'\'(6.6-7.2]\''
1.560499,1.472878,0.928102,0.417289,1.25771,1.080958,0.514659,0.262927,0.168105,'\'(5.4-6]\''
0.215407,2.432063,-0.01789,0.182309,-0.584109,-0.113115,0.907462,-0.890814,-0.215204,'\'(5.4-6]\''
1.283507,2.497602,0.226698,0.906349,-0.115607,0.568089,0.741009,-0.19307,-0.256484,'\'(6.6-7.2]\''
0.518122,1.212367,1.717492,0.64241,-0.691261,0.451963,0.477601,-1.272707,0.064146,'\'(6.6-7.2]\''
-0.940511,1.66731,-0.034466,1.119885,0.197626,0.165848,1.262704,-0.363201,0.600098,'\'(4.8-5.4]\''
0.352461,0.054854,1.725008,-0.186424,-0.412903,0.408924,0.889271,-1.314358,0.244723,'\'(5.4-6]\''
-2.240762,0.121788,0.252989,0.522235,0.523975,1.510337,0.61183,-0.20194,-1.176677,'\'(5.4-6]\''
0.041221,0.112429,0.88125,-1.460881,-1.353096,-0.005551,0.612427,0.038619,-1.236357,'\'(5.4-6]\''
-3.460459,-0.69629,-0.076879,0.303277,0.785179,0.541974,1.045479,0.219116,-1.235034,'\'(5.4-6]\''
1.038049,-0.429498,0.704442,0.854366,-0.743128,0.192344,2.02508,-0.336512,-0.007232,'\'(7.8-8.4]\''
1.283507,2.497602,0.226698,0.906349,-0.115607,0.568089,0.741009,-0.19307,-0.256484,'\'(6.6-7.2]\''
-0.469743,2.693144,-0.22252,-0.583383,-0.20119,0.147495,0.696825,-1.99684,-0.559613,'\'(4.8-5.4]\''
-1.134406,0.744866,-1.37827,-0.511655,0.116794,0.17587,1.596158,-0.111245,-1.806244,'\'(5.4-6]\''
-0.239198,0.521595,0.685431,-0.074012,-2.093771,-0.324941,1.391835,-0.940111,-0.162772,'\'(5.4-6]\''
-0.098864,2.200793,2.043442,0.143201,0.341593,0.375307,-0.550548,-1.201926,0.087971,'\'(6.6-7.2]\''
-0.637653,-0.868111,1.009628,-0.146027,-0.149825,-0.416571,1.345139,-0.388921,-0.680074,'\'(5.4-6]\''
-2.566321,0.961539,1.243568,0.557043,0.386034,0.008173,0.774569,-1.92189,1.157696,'\'(5.4-6]\''
-0.469743,2.693144,-0.22252,-0.583383,-0.20119,0.147495,0.696825,-1.99684,-0.559613,'\'(4.8-5.4]\''
0.984146,2.266252,0.540667,-0.310887,-0.822839,0.294792,0.91999,-0.967691,0.757823,'\'(5.4-6]\''
-0.192564,2.207526,-0.93499,0.920171,-1.736269,-0.250354,-1.130842,-0.188197,0.025186,'\'(5.4-6]\''
1.551703,-0.154874,0.360736,-1.589915,0.22429,-1.441136,-0.934191,0.014731,0.258159,'\'(4.8-5.4]\''
0.984146,2.266252,0.540667,-0.310887,-0.822839,0.294792,0.91999,-0.967691,0.757823,'\'(5.4-6]\''
1.194761,-0.083698,1.226957,-0.520541,0.603988,-0.657662,1.500329,-0.134023,0.977091,'\'(7.8-8.4]\''
0.669776,1.558642,0.501063,0.405437,-0.86039,-0.427466,1.206543,-0.32764,0.149195,'\'(6.6-7.2]\''
-4.121216,1.182398,0.68256,0.614397,0.779358,-0.323588,0.192586,-0.166077,0.262913,'\'(5.4-6]\''
0.372069,1.791253,2.489665,-0.252613,-0.853822,-0.101892,2.094126,-0.694515,-0.932967,'\'(5.4-6]\''
-0.691008,1.249341,-1.224948,-0.208305,0.998991,0.571193,1.81616,-1.145415,-0.460498,'\'(4.8-5.4]\''
-0.506262,1.365947,2.053779,0.201099,-0.488571,0.510172,-0.367218,-1.063553,-0.572575,'\'(5.4-6]\''
-5.150908,1.13986,-1.637726,-6.467468,-0.988918,3.6961,-0.037484,1.106638,2.60726,'\'(4.8-5.4]\''
0.494606,2.092023,0.607883,0.14698,-0.52216,0.207943,0.537815,-0.485576,-0.180723,'\'(4.8-5.4]\''
-0.691008,1.249341,-1.224948,-0.208305,0.998991,0.571193,1.81616,-1.145415,-0.460498,'\'(4.8-5.4]\''
-0.731218,-0.414742,1.101002,-0.30389,-0.496184,0.154451,0.924958,0.309432,-0.153619,'\'(5.4-6]\''
-2.614788,-0.128655,0.345513,0.626703,-1.592012,-0.435816,1.842392,-0.721744,1.011236,'\'(6.6-7.2]\''
-2.012645,1.214651,0.756061,-0.052091,0.921255,-0.355353,0.343212,0.24302,0.588069,'\'(6.6-7.2]\''
-2.614788,-0.128655,0.345513,0.626703,-1.592012,-0.435816,1.842392,-0.721744,1.011236,'\'(6.6-7.2]\''
-1.370429,0.467115,1.371142,-0.094095,0.517655,-0.228862,0.368096,0.255659,0.431241,'\'(6.6-7.2]\''
-0.731218,-0.414742,1.101002,-0.30389,-0.496184,0.154451,0.924958,0.309432,-0.153619,'\'(5.4-6]\''
2.035137,2.626188,0.481735,0.734621,-0.457918,1.071688,0.728514,-0.393428,0.091972,'\'(6.6-7.2]\''
0.623551,-0.11414,1.103438,-1.181013,0.065105,-0.696573,1.115984,-0.714079,-0.290199,'\'(4.8-5.4]\''
-0.673825,-1.597054,1.348661,-1.218532,-0.635176,-0.19089,1.722857,-2.079549,-0.145087,'\'(3.6-4.2]\''
1.249002,1.272029,1.435711,-0.914401,1.80252,-0.117296,0.157319,0.71411,0.578137,'\'(6.6-7.2]\''
-3.414627,0.182459,0.789315,-1.633146,0.976749,0.803782,2.316578,1.193729,-0.929638,'\'(5.4-6]\''
0.781523,1.676278,0.483507,-0.123836,-0.003225,0.638249,0.991491,-1.478583,0.065184,'\'(3.6-4.2]\''
-6.064972,0.572982,-2.672546,1.450018,-0.464442,-2.661099,1.161215,0.157086,2.006261,'\'(5.4-6]\''
-1.273312,0.659584,-1.339987,-0.741987,0.4229,0.519331,1.535484,-0.176583,-1.575817,'\'(4.8-5.4]\''
0.0166,1.406297,1.152437,-1.006626,0.641062,-0.152059,-0.044919,-0.368638,-0.733933,'\'(4.8-5.4]\''
0.811753,0.238941,1.00922,-0.613759,-1.898907,-0.178254,0.639683,0.526257,-1.540973,'\'(4.8-5.4]\''
-0.961448,0.495286,0.351857,-1.20641,1.467605,-0.169803,1.131041,-0.442404,0.793729,'\'(5.4-6]\''
-2.424798,-0.217429,0.406044,0.096713,0.249117,1.059353,0.621125,-0.091149,-1.289171,'\'(4.8-5.4]\''
-2.105612,-0.266514,0.234485,0.324297,0.290672,1.328956,0.945821,-0.248767,-0.994579,'\'(4.8-5.4]\''
-2.228036,-0.525077,0.911717,0.451563,0.231677,1.316894,0.61468,-0.081014,-0.770946,'\'(5.4-6]\''
-1.403348,-0.272475,0.725023,0.642191,0.004193,1.116629,1.093459,-0.181815,-0.137749,'\'(5.4-6]\''
0.9309,1.794309,0.721788,0.016001,-0.544203,1.05865,0.001893,0.952158,-0.948715,'\'(6.6-7.2]\''
-6.064972,0.572982,-2.672546,1.450018,-0.464442,-2.661099,1.161215,0.157086,2.006261,'\'(5.4-6]\''
-3.173066,0.501677,0.314435,-0.66383,0.147121,-1.48686,0.81088,-0.664486,0.626484,'\'(3.6-4.2]\''
1.621489,-0.998549,1.851999,0.45711,-0.687913,0.307352,0.187754,-0.432237,0.394325,'\'(7.8-8.4]\''
1.275265,1.890009,-0.394509,-1.199738,0.686527,-0.380983,2.047688,-0.985224,-0.569976,'\'(4.8-5.4]\''
0.189689,2.335014,-0.397377,-0.523017,1.708342,0.47515,-0.781634,-0.20106,0.930656,'\'(5.4-6]\''
1.572914,1.893024,0.145801,0.469679,-1.037196,-0.314768,-0.412574,-0.828659,-0.146196,'\'(6.6-7.2]\''
1.052661,1.073453,-0.364958,-0.443564,-0.190168,-0.270887,0.257041,-0.610185,-1.219437,'\'(5.4-6]\''
-0.84426,-0.05498,-0.154675,-0.073484,0.067979,-0.911105,-1.369815,-0.996049,0.333104,'\'(5.4-6]\''
1.406493,-0.256227,-0.743324,0.437127,0.15426,-0.701358,1.055979,-0.741959,0.623111,'\'(6.6-7.2]\''
-1.630918,-0.33272,-0.773138,-2.570114,-2.088282,2.295676,-0.392795,-0.211553,0.890603,'\'(4.8-5.4]\''
-1.510053,-0.207971,-0.961418,-2.652713,-2.105249,2.054199,-0.274653,-0.180445,0.865784,'\'(4.8-5.4]\''
-1.661093,-1.562963,0.777167,1.358446,0.05883,1.310577,-0.350131,-0.453515,0.691614,'\'(5.4-6]\''
-2.355437,-1.436472,0.206791,0.718578,0.076205,1.057047,-0.372973,-0.011799,-0.8478,'\'(4.8-5.4]\''
1.406493,-0.256227,-0.743324,0.437127,0.15426,-0.701358,1.055979,-0.741959,0.623111,'\'(6.6-7.2]\''
0.333815,0.511849,0.753392,1.390946,0.205331,1.749097,-0.29414,-0.564792,-0.173877,'\'(5.4-6]\''
-0.093045,-1.734047,-0.616835,0.354375,-0.134017,0.228975,-0.079589,-0.586352,0.135116,'\'(5.4-6]\''
0.856136,-0.7634,-1.46797,0.079113,-0.336027,-0.836464,0.266971,-0.65524,-0.341489,'\'(4.8-5.4]\''
-3.642118,-0.285992,-0.510803,0.103129,0.467559,-1.141287,0.282228,-0.237488,0.678087,'\'(4.8-5.4]\''
-0.541622,-3.36892,0.594995,0.09066,0.768846,-0.296769,1.538597,-1.38842,1.648871,'\'(5.4-6]\''
-3.084737,-0.204937,-0.675837,1.046229,-0.433913,0.458309,-0.355324,-0.304215,0.266247,'\'(6.6-7.2]\''
-3.084737,-0.204937,-0.675837,1.046229,-0.433913,0.458309,-0.355324,-0.304215,0.266247,'\'(6.6-7.2]\''
-3.339703,0.395613,-0.75485,0.908298,-0.183477,-0.568496,-0.015572,0.253868,0.281215,'\'(6.6-7.2]\''
-3.084737,-0.204937,-0.675837,1.046229,-0.433913,0.458309,-0.355324,-0.304215,0.266247,'\'(6.6-7.2]\''
-1.361547,-1.196317,1.214107,-0.846933,0.512518,-1.781982,0.321344,-0.705738,0.779845,'\'(4.8-5.4]\''
-3.339703,0.395613,-0.75485,0.908298,-0.183477,-0.568496,-0.015572,0.253868,0.281215,'\'(6.6-7.2]\''
-1.928949,-3.864833,2.356925,0.772077,1.077137,1.741602,-1.036745,-1.565964,0.125053,'\'(-inf-3.6]\''
1.673631,-0.192914,0.965227,0.171448,-0.27407,-0.481662,-0.870685,-0.580178,0.287144,'\'(5.4-6]\''
-0.370547,1.954528,-1.228053,-1.156482,1.142725,-0.286929,-0.457548,-2.257802,-0.52447,'\'(3.6-4.2]\''
-3.084737,-0.204937,-0.675837,1.046229,-0.433913,0.458309,-0.355324,-0.304215,0.266247,'\'(6.6-7.2]\''
0.203579,-0.814649,0.77971,0.49833,0.757704,0.742558,-0.236364,-0.823372,0.434059,'\'(5.4-6]\''
-1.223554,-1.18533,-0.384683,0.891147,-0.061317,0.784464,-0.446571,-0.601416,0.308508,'\'(4.8-5.4]\''
-0.653788,-0.226718,1.084144,-0.065572,-1.569982,0.431488,-0.489385,-1.935163,0.187126,'\'(5.4-6]\''
0.860354,0.261393,0.403234,0.658067,-0.438383,0.325516,0.041921,-0.821077,0.13715,'\'(5.4-6]\''
-2.630979,1.429091,-0.89267,1.455106,0.531359,0.362061,0.333631,-0.962758,0.746372,'\'(5.4-6]\''
1.129627,-0.589821,0.787869,1.01655,-0.115321,1.205889,0.029567,-1.122149,0.580223,'\'(5.4-6]\''
0.203579,-0.814649,0.77971,0.49833,0.757704,0.742558,-0.236364,-0.823372,0.434059,'\'(5.4-6]\''
1.144865,-1.287337,0.258544,0.242324,-0.020856,0.789573,0.338537,-0.807352,0.179564,'\'(5.4-6]\''
0.826137,-1.126975,0.55318,-0.934225,-0.247836,-1.146425,0.102813,-0.906606,-0.145856,'\'(5.4-6]\''
-1.898333,0.482703,0.083683,0.963718,0.953803,-0.060793,0.022064,-0.766475,0.206614,'\'(4.8-5.4]\''
0.345095,-0.0333,-1.772397,-0.186642,-1.80986,-0.872801,-0.139313,-0.985887,-1.020324,'\'(3.6-4.2]\''
-0.734283,0.361443,-0.476164,-0.654565,-0.303054,0.22958,0.701688,-0.050825,-0.639086,'\'(4.8-5.4]\''
-0.680448,0.402952,-0.362211,-0.645845,-0.424739,0.056426,0.652927,-0.020555,-0.632267,'\'(4.8-5.4]\''
1.567061,-0.894286,0.459215,0.132101,-0.203989,-0.015681,0.420117,-0.879844,0.131969,'\'(5.4-6]\''
0.539665,-1.757995,0.413346,-0.133739,-0.283027,-0.315723,-0.516915,-1.04609,-0.46246,'\'(5.4-6]\''
-2.592908,-1.489928,-0.701299,0.744449,-0.807189,-0.539929,1.023815,-0.74975,1.244355,'\'(4.8-5.4]\''
0.391691,-1.099488,-1.617967,-1.914464,2.342655,-0.223417,0.487494,-1.150181,-0.407316,'\'(3.6-4.2]\''
-2.049914,-1.408639,-0.211732,0.78784,-0.955271,-0.108894,0.785146,-0.907275,1.054265,'\'(4.8-5.4]\''
1.734107,1.885075,-0.854428,-0.231732,0.030464,-0.994009,-0.859414,-0.760875,-0.230673,'\'(4.8-5.4]\''
0.538827,-0.010315,0.416016,0.337914,-0.399333,-0.641931,-0.234107,-0.185379,0.303896,'\'(4.8-5.4]\''
-0.621288,0.662278,0.91104,-0.757411,-0.492988,-0.071282,-0.441256,-1.294778,0.083067,'\'(5.4-6]\''
-0.089512,-0.608864,-0.942888,-0.856786,-0.303368,-0.460324,0.252991,-0.419214,0.078505,'\'(5.4-6]\''
-1.13707,0.285995,-1.256654,-2.48432,-1.520285,1.090612,-1.089466,0.600271,0.862236,'\'(4.8-5.4]\''
1.20396,-1.028922,1.630948,-0.032134,0.090482,0.216291,-0.315346,-0.136276,0.165455,'\'(7.8-8.4]\''
0.618519,0.062449,0.271958,-0.02694,-0.621234,-0.569751,-0.063654,-0.176199,0.489104,'\'(5.4-6]\''
0.76889,0.633743,-0.331831,-0.248856,-0.457972,0.28464,-0.359978,-0.342438,-1.076814,'\'(5.4-6]\''
-1.116695,1.816611,0.526809,-0.214952,-0.291743,-0.043281,-1.036653,-2.608119,-0.196883,'\'(3.6-4.2]\''
1.512999,-0.712565,-0.904536,0.213105,-2.282772,-0.101064,0.668359,-0.6112,-0.733396,'\'(5.4-6]\''
0.170563,-0.365185,1.061862,-0.00479,-0.316559,0.061741,0.710988,-2.028512,0.399639,'\'(6.6-7.2]\''
-0.20968,0.210572,1.74665,-0.387424,-0.524999,-0.125166,1.109194,-2.484827,0.766872,'\'(6.6-7.2]\''
-2.043003,2.296347,1.208275,0.262021,1.285347,0.119002,5.364506,0.976424,0.840007,'\'(5.4-6]\''
1.20396,-1.028922,1.630948,-0.032134,0.090482,0.216291,-0.315346,-0.136276,0.165455,'\'(7.8-8.4]\''
0.45278,-0.696128,0.589294,0.023434,-1.717733,-0.321718,0.345299,-1.262426,0.924944,'\'(5.4-6]\''
-0.87084,-0.838235,-0.005848,0.384904,-1.574319,0.941133,-0.793841,-1.046918,0.276058,'\'(5.4-6]\''
1.416775,0.384144,-0.325427,0.449766,0.181983,-0.221611,0.449649,0.003546,0.604617,'\'(5.4-6]\''
-2.897446,-1.154382,-0.505934,0.844054,1.25202,0.793716,2.084238,-1.614103,0.915875,'\'(5.4-6]\''
-1.13707,0.285995,-1.256654,-2.48432,-1.520285,1.090612,-1.089466,0.600271,0.862236,'\'(4.8-5.4]\''
0.063065,-0.091045,1.421151,0.013964,0.969372,-0.77194,-0.770141,0.141751,0.720391,'\'(5.4-6]\''
0.501778,3.034524,-0.157766,1.219423,-0.106158,0.759888,-1.272433,-1.449812,0.034656,'\'(5.4-6]\''
-3.343016,0.235698,0.178638,0.680945,0.65781,0.716237,1.207281,-1.888801,1.184774,'\'(5.4-6]\''
1.995019,-0.647985,-2.882708,0.923527,1.569742,1.489493,-0.791424,-0.345037,0.164826,'\'(4.8-5.4]\''
0.696548,1.511996,0.222944,0.367362,0.847192,1.136901,-1.178152,-0.415903,0.03524,'\'(5.4-6]\''
-1.803,-1.121732,0.257522,0.718712,-1.345937,0.252287,0.260774,-1.151068,0.671537,'\'(5.4-6]\''
0.028806,-0.037144,0.767643,0.456036,1.451376,1.087615,0.117937,-1.205213,1.055628,'\'(5.4-6]\''
0.380545,0.027331,-1.02079,-0.391637,-1.917656,-0.538818,-0.602164,-0.010958,-1.207022,'\'(4.8-5.4]\''
-1.803,-1.121732,0.257522,0.718712,-1.345937,0.252287,0.260774,-1.151068,0.671537,'\'(5.4-6]\''
0.566724,1.031969,0.598987,-0.47845,-1.539765,-0.467886,0.018429,-0.926885,-0.010508,'\'(4.8-5.4]\''
2.392221,3.39574,-1.161547,0.382571,-0.231494,-0.094545,-0.67712,-0.476777,-0.090808,'\'(3.6-4.2]\''
-0.755384,0.546503,-0.582417,-1.013778,-0.097945,0.254272,1.073965,0.172946,-0.823402,'\'(5.4-6]\''
1.694406,1.21435,-0.357293,0.43925,1.21605,1.449608,0.910655,-0.935753,0.574762,'\'(5.4-6]\''
-1.458046,-0.47817,-1.245553,1.61358,-0.885129,-0.096615,-0.023915,0.558818,0.256066,'\'(5.4-6]\''
-1.93808,0.680571,-0.068441,-0.016576,0.418928,-0.997816,0.09906,-1.301146,0.163451,'\'(5.4-6]\''
-1.279044,0.997814,0.530837,-2.339935,-2.464894,3.424918,0.722615,0.248537,-0.002654,'\'(4.8-5.4]\''
-2.847316,-1.322724,-0.759557,0.143896,0.219636,0.369462,0.02794,0.099568,-0.940099,'\'(4.8-5.4]\''
0.332431,0.996239,-0.24803,0.091627,-1.018853,-0.142048,-0.555279,-0.395659,0.138651,'\'(4.8-5.4]\''
-1.93808,0.680571,-0.068441,-0.016576,0.418928,-0.997816,0.09906,-1.301146,0.163451,'\'(5.4-6]\''
1.406768,0.807882,-0.416097,-0.189485,-0.329045,-0.326566,-0.395621,-1.584548,0.497184,'\'(4.8-5.4]\''
0.595861,-0.720797,0.392599,0.138595,-1.289929,0.995478,-0.716544,0.018898,-0.327638,'\'(5.4-6]\''
-1.707268,0.088176,0.65066,0.411316,-0.075182,-0.593374,-0.989305,0.019816,0.187161,'\'(5.4-6]\''
1.002343,-1.106902,1.125259,0.164298,-0.470504,0.255075,-0.319248,-0.731097,0.597947,'\'(6.6-7.2]\''
-2.140466,-1.192959,0.715985,0.371011,0.068932,0.039167,0.718556,0.571258,-0.388445,'\'(5.4-6]\''
0.403563,-0.970199,0.725087,-0.394876,-0.220688,-0.108158,-0.584191,-1.554109,0.353966,'\'(6.6-7.2]\''
1.803883,-0.434432,0.464935,0.389338,-1.274469,0.112444,-0.121735,-0.22137,0.25818,'\'(5.4-6]\''
-1.458046,-0.47817,-1.245553,1.61358,-0.885129,-0.096615,-0.023915,0.558818,0.256066,'\'(5.4-6]\''
-1.751332,-1.073023,-0.327943,0.494591,-0.234783,0.760631,-0.519171,-0.614983,-0.212229,'\'(4.8-5.4]\''
-2.331907,-0.952449,-0.541234,0.390304,-0.069309,0.800875,-0.854049,-0.684534,-0.37964,'\'(4.8-5.4]\''
1.252444,4.244245,-0.177872,-0.00971,-0.101039,-0.767027,-2.028528,-0.662646,0.151353,'\'(4.8-5.4]\''
-2.407141,-1.883156,-2.093449,0.381504,2.560222,1.931799,-0.267269,-0.481754,-0.684529,'\'(4.8-5.4]\''
-0.601057,-1.720224,-0.441422,1.310718,-0.192904,1.450149,-0.434256,-0.872935,0.101402,'\'(5.4-6]\''
-0.136577,0.846869,-0.271644,-0.185484,0.321714,-0.553491,-0.62257,-0.791125,0.248679,'\'(5.4-6]\''
2.166559,-0.836961,0.289312,0.20445,-1.429495,-0.465584,0.403459,-0.979453,0.201581,'\'(6.6-7.2]\''
-0.432161,-0.184654,-0.180207,0.13868,-1.004699,-2.008655,0.532375,-0.897886,0.476271,'\'(5.4-6]\''
-1.751332,-1.073023,-0.327943,0.494591,-0.234783,0.760631,-0.519171,-0.614983,-0.212229,'\'(4.8-5.4]\''
-2.331907,-0.952449,-0.541234,0.390304,-0.069309,0.800875,-0.854049,-0.684534,-0.37964,'\'(4.8-5.4]\''
-2.061763,-1.074179,-0.541516,0.243295,0.084833,0.906533,-0.598755,-0.451657,-0.696079,'\'(4.8-5.4]\''
-1.094692,-1.235106,0.52593,-1.095779,0.866915,-0.392132,-1.502888,-1.177526,-0.596944,'\'(4.8-5.4]\''
0.457592,-1.114913,-1.483615,0.519033,0.16135,1.504283,-1.560164,-0.711463,-0.315838,'\'(4.8-5.4]\''
1.374328,0.632887,-0.575672,-0.644128,1.706344,0.005186,-0.283379,-0.057572,0.895313,'\'(6.6-7.2]\''
-1.099454,0.89808,-1.371849,-0.033821,0.976167,0.554829,-0.43769,-0.327774,0.667381,'\'(5.4-6]\''
0.18737,-1.559599,1.444403,-0.76553,-0.230069,-1.091854,-1.150534,-0.369307,-0.601972,'\'(5.4-6]\''
-1.023687,0.908424,-1.400825,-0.143576,1.043037,0.499062,-0.440195,-0.324861,0.622066,'\'(5.4-6]\''
-1.099454,0.89808,-1.371849,-0.033821,0.976167,0.554829,-0.43769,-0.327774,0.667381,'\'(5.4-6]\''
1.07375,0.492561,-0.02025,0.14439,-1.168597,0.473282,-0.516346,-0.108662,0.290911,'\'(5.4-6]\''
-1.712994,2.506636,0.729685,0.187331,2.024196,-0.271676,5.60325,0.877098,0.589098,'\'(5.4-6]\''
-1.969943,-1.800843,-0.093237,-0.335592,-1.042737,-0.662271,1.420504,-0.806698,1.344599,'\'(4.8-5.4]\''
0.18737,-1.559599,1.444403,-0.76553,-0.230069,-1.091854,-1.150534,-0.369307,-0.601972,'\'(5.4-6]\''
0.921165,-1.637017,2.278613,-0.266094,0.089137,-0.608813,-0.231308,-0.276071,-0.023059,'\'(7.8-8.4]\''
0.921165,-1.637017,2.278613,-0.266094,0.089137,-0.608813,-0.231308,-0.276071,-0.023059,'\'(7.8-8.4]\''
-0.933896,0.792032,0.50486,0.580065,-0.793653,0.414181,-0.574477,-1.722359,0.668938,'\'(4.8-5.4]\''
0.426686,-1.473658,-0.178491,-0.872316,-0.27006,0.061628,1.410799,-1.431979,-0.571103,'\'(3.6-4.2]\''
-0.880388,1.085562,0.376621,2.118831,0.540538,1.108178,-1.170283,-0.561319,1.425466,'\'(5.4-6]\''
0.071802,1.44764,-0.508265,-2.325115,0.943686,-0.736714,0.401184,-1.597524,0.309887,'\'(5.4-6]\''
0.562515,-0.926257,0.445527,0.898445,0.028255,0.387676,0.121699,-0.165204,0.933075,'\'(6.6-7.2]\''
-0.880388,1.085562,0.376621,2.118831,0.540538,1.108178,-1.170283,-0.561319,1.425466,'\'(5.4-6]\''
1.505462,0.826805,-0.275307,-0.138119,0.940124,0.160072,-0.843127,0.058076,0.24531,'\'(6.6-7.2]\''
1.257444,-0.585647,0.717389,0.858522,0.642586,1.059414,-0.024324,-1.027547,0.655461,'\'(6.6-7.2]\''
0.509717,1.271652,-0.949956,0.993151,0.878747,0.414551,0.220949,-0.885742,1.172088,'\'(4.8-5.4]\''
1.109131,0.278859,1.618534,-0.142486,1.763745,-0.744557,-2.026589,-0.254607,0.133587,'\'(6.6-7.2]\''
-0.924634,1.846945,0.776231,0.035443,-0.304656,-0.438144,-1.401489,-2.639594,-0.197603,'\'(4.8-5.4]\''
0.569188,-1.018389,-0.763078,-1.044715,-0.67757,-0.430284,-0.058549,-0.852954,-0.652306,'\'(4.8-5.4]\''
0.359935,0.809927,0.752573,-0.916283,-0.162223,-0.093829,-0.48165,-1.04011,-0.05291,'\'(5.4-6]\''
-3.336985,-0.794721,-0.505077,-0.643168,0.695593,-1.434813,0.110563,-0.023393,0.847806,'\'(4.8-5.4]\''
0.340664,-0.801203,-0.942734,-1.608644,-0.321611,-0.425503,-0.203112,-0.709093,-0.461382,'\'(4.8-5.4]\''
-0.631951,0.352282,-0.731991,-1.063689,-0.055509,0.053395,0.702595,-0.007593,-0.675421,'\'(5.4-6]\''
1.59813,0.088034,0.237089,-0.739806,1.526561,-0.268867,-0.24485,-0.014801,0.075046,'\'(4.8-5.4]\''
0.45931,-0.112546,-0.592795,1.148481,-0.504491,0.260226,0.378786,-0.372579,0.850922,'\'(7.8-8.4]\''
-3.126484,-0.108237,-0.731865,0.424812,-1.078384,0.522407,-0.528753,0.583046,0.387341,'\'(5.4-6]\''
-0.340336,-1.769311,-0.024177,-0.072477,-0.115259,-0.982271,-0.329197,-0.579053,-0.00379,'\'(5.4-6]\''
-2.172665,0.055645,-0.809486,0.927644,0.222994,0.722501,-1.026565,-0.647818,0.093189,'\'(5.4-6]\''
